OBS_STATUS;PUNTOS_TURISTICOS;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;70683;516706;2015;ESTANCIA_MEDIA;1.5000000000445672;A
A;70683;516707;2016;ESTANCIA_MEDIA;1.9999999999385867;A
A;70683;55568;2018;ESTANCIA_MEDIA;1.8383817754238596;A
A;70683;55568;2016;ESTANCIA_MEDIA;1.9616335923004582;A
A;70683;55568;2015;ESTANCIA_MEDIA;1.704666204615086;A
A;70683;516709;2016;ESTANCIA_MEDIA;2.0;A
A;70683;516711;2018;ESTANCIA_MEDIA;3.2973555460470947;A
A;70683;516711;2016;ESTANCIA_MEDIA;1.1019736842278123;A
A;70683;516711;2015;ESTANCIA_MEDIA;1.4087837837786117;A
A;70683;55571;2018;ESTANCIA_MEDIA;2.5666488588800513;A
A;70683;55571;2016;ESTANCIA_MEDIA;1.4820438085481034;A
A;70683;55571;2015;ESTANCIA_MEDIA;1.4167615577404542;A
A;70683;516713;2016;ESTANCIA_MEDIA;1.5000000000475;A
A;70683;516713;2015;ESTANCIA_MEDIA;1.0;A
A;70683;55574;2018;ESTANCIA_MEDIA;4.368402474687718;A
A;70683;55574;2016;ESTANCIA_MEDIA;2.8222619889504026;A
A;70683;55574;2015;ESTANCIA_MEDIA;1.2444821731850995;A
A;70683;516718;2015;ESTANCIA_MEDIA;1.0;A
A;70683;516720;2018;ESTANCIA_MEDIA;1.0;A
A;70683;516720;2016;ESTANCIA_MEDIA;1.0;A
A;70683;516720;2015;ESTANCIA_MEDIA;1.0;A
A;70683;516721;2015;ESTANCIA_MEDIA;1.2941176470843196;A
A;70683;516724;2016;ESTANCIA_MEDIA;1.767779390427159;A
A;70683;516724;2015;ESTANCIA_MEDIA;1.0;A
A;70683;516725;2016;ESTANCIA_MEDIA;3.532198160081351;A
A;70683;516727;2018;ESTANCIA_MEDIA;1.3491131965568532;A
A;70683;516727;2016;ESTANCIA_MEDIA;2.999999999966418;A
A;70683;516727;2015;ESTANCIA_MEDIA;1.0;A
A;55119;55698;2018;ESTANCIA_MEDIA;2.912537283389303;A
A;55119;55698;2014;ESTANCIA_MEDIA;2.3216098442283553;A
A;55119;55565;2018;ESTANCIA_MEDIA;2.912537283389303;A
A;55119;55565;2014;ESTANCIA_MEDIA;2.339154138595315;A
A;55119;55697;2014;ESTANCIA_MEDIA;1.6073792040557537;A
A;55119;55577;2014;ESTANCIA_MEDIA;1.6720844245896986;A
A;55119;55568;2014;ESTANCIA_MEDIA;1.4960629921349122;A
A;55119;55574;2014;ESTANCIA_MEDIA;1.0;A
A;70685;55698;2020;ESTANCIA_MEDIA;5.133636556506034;A
A;70685;55698;2019;ESTANCIA_MEDIA;5.8639892905813955;A
A;70685;55698;2018;ESTANCIA_MEDIA;5.970171463887994;A
A;70685;55698;2017;ESTANCIA_MEDIA;5.949108443098364;A
A;70685;55698;2016;ESTANCIA_MEDIA;5.8643473930848975;A
A;70685;55698;2015;ESTANCIA_MEDIA;5.875623758352977;A
A;70685;55698;2014;ESTANCIA_MEDIA;5.79085781454444;A
A;70685;55565;2020;ESTANCIA_MEDIA;3.9324088799338104;A
A;70685;55565;2019;ESTANCIA_MEDIA;4.74794762775095;A
A;70685;55565;2018;ESTANCIA_MEDIA;4.870483239394787;A
A;70685;55565;2017;ESTANCIA_MEDIA;4.948196129036031;A
A;70685;55565;2016;ESTANCIA_MEDIA;4.0295061896316895;A
A;70685;55565;2015;ESTANCIA_MEDIA;4.290443488705362;A
A;70685;55565;2014;ESTANCIA_MEDIA;4.0797413591634415;A
A;70685;55697;2020;ESTANCIA_MEDIA;6.742642598664555;A
A;70685;55697;2019;ESTANCIA_MEDIA;6.262505125675598;A
A;70685;55697;2018;ESTANCIA_MEDIA;6.318378652731008;A
A;70685;55697;2017;ESTANCIA_MEDIA;6.2220952862367875;A
A;70685;55697;2016;ESTANCIA_MEDIA;6.403586332072583;A
A;70685;55697;2015;ESTANCIA_MEDIA;6.388867275812587;A
A;70685;55697;2014;ESTANCIA_MEDIA;6.343445497381485;A
A;70685;55577;2020;ESTANCIA_MEDIA;6.1155387201114815;A
A;70685;55577;2019;ESTANCIA_MEDIA;4.908865832654345;A
A;70685;55577;2018;ESTANCIA_MEDIA;5.935918551333483;A
A;70685;55577;2017;ESTANCIA_MEDIA;6.06582345525143;A
A;70685;55577;2016;ESTANCIA_MEDIA;6.381518956173724;A
A;70685;55577;2015;ESTANCIA_MEDIA;5.622146614362261;A
A;70685;55577;2014;ESTANCIA_MEDIA;5.01463627803137;A
A;70685;516705;2020;ESTANCIA_MEDIA;5.337745765928164;A
A;70685;516705;2019;ESTANCIA_MEDIA;4.749387755102041;A
A;70685;516705;2018;ESTANCIA_MEDIA;5.263955217465502;A
A;70685;516705;2017;ESTANCIA_MEDIA;6.447741550435832;A
A;70685;516705;2016;ESTANCIA_MEDIA;4.496918131283963;A
A;70685;516705;2015;ESTANCIA_MEDIA;5.0776275104242945;A
A;70685;516705;2014;ESTANCIA_MEDIA;4.362634924928605;A
A;70685;516706;2020;ESTANCIA_MEDIA;5.334148466489426;A
A;70685;516706;2019;ESTANCIA_MEDIA;6.860475118222733;A
A;70685;516706;2018;ESTANCIA_MEDIA;6.458616401680019;A
A;70685;516706;2017;ESTANCIA_MEDIA;6.372887894851938;A
A;70685;516706;2016;ESTANCIA_MEDIA;6.194503407856094;A
A;70685;516706;2015;ESTANCIA_MEDIA;6.709700383916808;A
A;70685;516706;2014;ESTANCIA_MEDIA;6.059748904615963;A
A;70685;516707;2020;ESTANCIA_MEDIA;6.376161115909091;A
A;70685;516707;2019;ESTANCIA_MEDIA;7.466127898511486;A
A;70685;516707;2018;ESTANCIA_MEDIA;7.016175180804873;A
A;70685;516707;2017;ESTANCIA_MEDIA;7.075480074068289;A
A;70685;516707;2016;ESTANCIA_MEDIA;7.451173037291382;A
A;70685;516707;2015;ESTANCIA_MEDIA;6.834627128132292;A
A;70685;516707;2014;ESTANCIA_MEDIA;7.369824345955021;A
A;70685;516708;2020;ESTANCIA_MEDIA;5.585868190667263;A
A;70685;516708;2019;ESTANCIA_MEDIA;6.625411160868716;A
A;70685;516708;2018;ESTANCIA_MEDIA;6.406099145449759;A
A;70685;516708;2017;ESTANCIA_MEDIA;6.614491166740721;A
A;70685;516708;2016;ESTANCIA_MEDIA;6.484580895528024;A
A;70685;516708;2015;ESTANCIA_MEDIA;6.309820614997944;A
A;70685;516708;2014;ESTANCIA_MEDIA;6.456772189150034;A
A;70685;55568;2020;ESTANCIA_MEDIA;5.978874656291878;A
A;70685;55568;2019;ESTANCIA_MEDIA;5.789697572590417;A
A;70685;55568;2018;ESTANCIA_MEDIA;6.228570380378063;A
A;70685;55568;2017;ESTANCIA_MEDIA;6.584997536536111;A
A;70685;55568;2016;ESTANCIA_MEDIA;5.795887360087206;A
A;70685;55568;2015;ESTANCIA_MEDIA;6.636731482377284;A
A;70685;55568;2014;ESTANCIA_MEDIA;6.379120412157228;A
A;70685;516709;2019;ESTANCIA_MEDIA;4.365503080082136;A
A;70685;516709;2018;ESTANCIA_MEDIA;2.5636363636363635;A
A;70685;516709;2017;ESTANCIA_MEDIA;9.49306886619485;A
A;70685;516709;2016;ESTANCIA_MEDIA;5.053761863664374;A
A;70685;516709;2015;ESTANCIA_MEDIA;5.757345843719534;A
A;70685;516709;2014;ESTANCIA_MEDIA;10.107200406093817;A
A;70685;516710;2020;ESTANCIA_MEDIA;5.228335985569183;A
A;70685;516710;2019;ESTANCIA_MEDIA;5.7919098913669576;A
A;70685;516710;2018;ESTANCIA_MEDIA;5.928865858582746;A
A;70685;516710;2017;ESTANCIA_MEDIA;5.959007793163712;A
A;70685;516710;2016;ESTANCIA_MEDIA;6.353869271982454;A
A;70685;516710;2015;ESTANCIA_MEDIA;6.441400308118691;A
A;70685;516710;2014;ESTANCIA_MEDIA;6.146442680503542;A
A;70685;516711;2020;ESTANCIA_MEDIA;4.803592238432799;A
A;70685;516711;2019;ESTANCIA_MEDIA;4.948376886700744;A
A;70685;516711;2018;ESTANCIA_MEDIA;5.4699501628810205;A
A;70685;516711;2017;ESTANCIA_MEDIA;5.475618586415049;A
A;70685;516711;2016;ESTANCIA_MEDIA;4.803186240789007;A
A;70685;516711;2015;ESTANCIA_MEDIA;5.578004530926192;A
A;70685;516711;2014;ESTANCIA_MEDIA;5.960917336745625;A
A;70685;516712;2020;ESTANCIA_MEDIA;6.1756068078555035;A
A;70685;516712;2019;ESTANCIA_MEDIA;7.927528344660318;A
A;70685;516712;2018;ESTANCIA_MEDIA;4.665280562179442;A
A;70685;516712;2017;ESTANCIA_MEDIA;10.894766328279687;A
A;70685;516712;2016;ESTANCIA_MEDIA;4.336765011991872;A
A;70685;516712;2015;ESTANCIA_MEDIA;5.301582463731125;A
A;70685;516712;2014;ESTANCIA_MEDIA;8.450227364281718;A
A;70685;55571;2020;ESTANCIA_MEDIA;6.41093075332285;A
A;70685;55571;2019;ESTANCIA_MEDIA;5.58044185711098;A
A;70685;55571;2018;ESTANCIA_MEDIA;6.126396088666194;A
A;70685;55571;2017;ESTANCIA_MEDIA;6.425199319063644;A
A;70685;55571;2016;ESTANCIA_MEDIA;6.905821787183335;A
A;70685;55571;2015;ESTANCIA_MEDIA;7.0647199994881715;A
A;70685;55571;2014;ESTANCIA_MEDIA;6.913934222413773;A
A;70685;516713;2020;ESTANCIA_MEDIA;4.725432545461956;A
A;70685;516713;2019;ESTANCIA_MEDIA;5.196466629083396;A
A;70685;516713;2018;ESTANCIA_MEDIA;6.250273723598271;A
A;70685;516713;2017;ESTANCIA_MEDIA;4.646672571207691;A
A;70685;516713;2016;ESTANCIA_MEDIA;5.614265372714192;A
A;70685;516713;2015;ESTANCIA_MEDIA;4.836090580738539;A
A;70685;516713;2014;ESTANCIA_MEDIA;4.306600552461802;A
A;70685;516715;2020;ESTANCIA_MEDIA;8.12453072244824;A
A;70685;516715;2019;ESTANCIA_MEDIA;5.207305624446883;A
A;70685;516715;2018;ESTANCIA_MEDIA;5.812910718020059;A
A;70685;516715;2017;ESTANCIA_MEDIA;5.254376256372385;A
A;70685;516715;2016;ESTANCIA_MEDIA;5.037777325649512;A
A;70685;516715;2015;ESTANCIA_MEDIA;5.0090907424187066;A
A;70685;516715;2014;ESTANCIA_MEDIA;5.848998459932901;A
A;70685;55574;2020;ESTANCIA_MEDIA;6.36431461652208;A
A;70685;55574;2019;ESTANCIA_MEDIA;6.3441578948474495;A
A;70685;55574;2018;ESTANCIA_MEDIA;6.301842353211323;A
A;70685;55574;2017;ESTANCIA_MEDIA;5.982633220076283;A
A;70685;55574;2016;ESTANCIA_MEDIA;6.2308409940954625;A
A;70685;55574;2015;ESTANCIA_MEDIA;6.344533866606634;A
A;70685;55574;2014;ESTANCIA_MEDIA;6.307533464782462;A
A;70685;516716;2020;ESTANCIA_MEDIA;6.1329619777645865;A
A;70685;516716;2019;ESTANCIA_MEDIA;4.501480958329693;A
A;70685;516716;2018;ESTANCIA_MEDIA;6.556903029292425;A
A;70685;516716;2017;ESTANCIA_MEDIA;6.378456136596317;A
A;70685;516716;2016;ESTANCIA_MEDIA;5.340329871206874;A
A;70685;516716;2015;ESTANCIA_MEDIA;5.673284958178311;A
A;70685;516716;2014;ESTANCIA_MEDIA;4.32425502016541;A
A;70685;516717;2020;ESTANCIA_MEDIA;6.734678423279901;A
A;70685;516717;2019;ESTANCIA_MEDIA;5.716253482843898;A
A;70685;516717;2018;ESTANCIA_MEDIA;5.9351027831027485;A
A;70685;516717;2017;ESTANCIA_MEDIA;6.4851091138059;A
A;70685;516717;2016;ESTANCIA_MEDIA;6.422597718333225;A
A;70685;516717;2015;ESTANCIA_MEDIA;6.313011386154589;A
A;70685;516717;2014;ESTANCIA_MEDIA;6.186314479973603;A
A;70685;516718;2020;ESTANCIA_MEDIA;5.136467854019151;A
A;70685;516718;2019;ESTANCIA_MEDIA;6.250524366107785;A
A;70685;516718;2018;ESTANCIA_MEDIA;6.173259419897844;A
A;70685;516718;2017;ESTANCIA_MEDIA;4.611893399194862;A
A;70685;516718;2016;ESTANCIA_MEDIA;4.418971713172549;A
A;70685;516718;2015;ESTANCIA_MEDIA;5.585817396888868;A
A;70685;516718;2014;ESTANCIA_MEDIA;5.337286079973863;A
A;70685;516719;2020;ESTANCIA_MEDIA;8.056713733783962;A
A;70685;516719;2019;ESTANCIA_MEDIA;7.042516889141168;A
A;70685;516719;2018;ESTANCIA_MEDIA;7.671183295448363;A
A;70685;516719;2017;ESTANCIA_MEDIA;8.060637790612843;A
A;70685;516719;2016;ESTANCIA_MEDIA;7.622710411658135;A
A;70685;516719;2015;ESTANCIA_MEDIA;6.689243487288129;A
A;70685;516719;2014;ESTANCIA_MEDIA;6.61988529786615;A
A;70685;516720;2020;ESTANCIA_MEDIA;5.0507227638484276;A
A;70685;516720;2019;ESTANCIA_MEDIA;5.003390268746629;A
A;70685;516720;2018;ESTANCIA_MEDIA;6.867291980411413;A
A;70685;516720;2017;ESTANCIA_MEDIA;6.484022095110913;A
A;70685;516720;2016;ESTANCIA_MEDIA;6.627812403030371;A
A;70685;516720;2015;ESTANCIA_MEDIA;6.597872629709315;A
A;70685;516720;2014;ESTANCIA_MEDIA;7.077064218706159;A
A;70685;516721;2020;ESTANCIA_MEDIA;5.831194799544052;A
A;70685;516721;2019;ESTANCIA_MEDIA;6.761410460059097;A
A;70685;516721;2018;ESTANCIA_MEDIA;7.059775121151254;A
A;70685;516721;2017;ESTANCIA_MEDIA;5.181754935609966;A
A;70685;516721;2016;ESTANCIA_MEDIA;4.770259454360074;A
A;70685;516721;2015;ESTANCIA_MEDIA;5.818304997554029;A
A;70685;516721;2014;ESTANCIA_MEDIA;5.542191599553141;A
A;70685;516722;2020;ESTANCIA_MEDIA;8.585955500222203;A
A;70685;516722;2019;ESTANCIA_MEDIA;4.513508467500971;A
A;70685;516722;2018;ESTANCIA_MEDIA;4.622932542518218;A
A;70685;516722;2017;ESTANCIA_MEDIA;4.665755380708745;A
A;70685;516722;2016;ESTANCIA_MEDIA;5.516969835795139;A
A;70685;516722;2015;ESTANCIA_MEDIA;3.9480227048823098;A
A;70685;516722;2014;ESTANCIA_MEDIA;4.3184404087321955;A
A;70685;516724;2020;ESTANCIA_MEDIA;5.9437788332987065;A
A;70685;516724;2019;ESTANCIA_MEDIA;5.185855487079199;A
A;70685;516724;2018;ESTANCIA_MEDIA;5.852381967233821;A
A;70685;516724;2017;ESTANCIA_MEDIA;5.4140579220998655;A
A;70685;516724;2016;ESTANCIA_MEDIA;5.794882214544085;A
A;70685;516724;2015;ESTANCIA_MEDIA;5.395778506042292;A
A;70685;516724;2014;ESTANCIA_MEDIA;5.885697589043191;A
A;70685;516725;2020;ESTANCIA_MEDIA;14.311827295159127;A
A;70685;516725;2019;ESTANCIA_MEDIA;11.45176657279405;A
A;70685;516725;2018;ESTANCIA_MEDIA;11.343430962057827;A
A;70685;516725;2017;ESTANCIA_MEDIA;12.37967256379756;A
A;70685;516725;2016;ESTANCIA_MEDIA;12.445562603564419;A
A;70685;516725;2015;ESTANCIA_MEDIA;12.560974955212467;A
A;70685;516725;2014;ESTANCIA_MEDIA;12.023085580323054;A
A;70685;516726;2020;ESTANCIA_MEDIA;3.623925887457173;A
A;70685;516726;2019;ESTANCIA_MEDIA;4.9242499284226335;A
A;70685;516726;2018;ESTANCIA_MEDIA;5.108528198448975;A
A;70685;516726;2017;ESTANCIA_MEDIA;4.539774008012677;A
A;70685;516726;2016;ESTANCIA_MEDIA;4.312048338807939;A
A;70685;516726;2015;ESTANCIA_MEDIA;4.776544915126271;A
A;70685;516726;2014;ESTANCIA_MEDIA;5.0789103738422705;A
A;70685;516727;2020;ESTANCIA_MEDIA;6.220532658308664;A
A;70685;516727;2019;ESTANCIA_MEDIA;4.593482354428245;A
A;70685;516727;2018;ESTANCIA_MEDIA;4.160819580964028;A
A;70685;516727;2017;ESTANCIA_MEDIA;4.702833870465147;A
A;70685;516727;2016;ESTANCIA_MEDIA;4.2361748459491775;A
A;70685;516727;2015;ESTANCIA_MEDIA;4.544730892975802;A
A;70685;516727;2014;ESTANCIA_MEDIA;4.810300674777491;A
A;70686;55698;2020;ESTANCIA_MEDIA;6.693429698131225;A
A;70686;55698;2019;ESTANCIA_MEDIA;6.107715864861886;A
A;70686;55698;2018;ESTANCIA_MEDIA;6.1609602385283235;A
A;70686;55698;2014;ESTANCIA_MEDIA;6.41820265464957;A
A;70686;55565;2020;ESTANCIA_MEDIA;5.440644196618166;A
A;70686;55565;2019;ESTANCIA_MEDIA;3.9695183109163037;A
A;70686;55565;2018;ESTANCIA_MEDIA;3.3147255884167697;A
A;70686;55565;2014;ESTANCIA_MEDIA;4.313626972881952;A
A;70686;55697;2020;ESTANCIA_MEDIA;8.573135537442377;A
A;70686;55697;2019;ESTANCIA_MEDIA;7.022680391346883;A
A;70686;55697;2018;ESTANCIA_MEDIA;7.185829622998053;A
A;70686;55697;2014;ESTANCIA_MEDIA;6.923652609677519;A
A;70686;55577;2020;ESTANCIA_MEDIA;7.895744061679194;A
A;70686;55577;2019;ESTANCIA_MEDIA;7.3163749287845254;A
A;70686;55577;2018;ESTANCIA_MEDIA;8.41242583948338;A
A;70686;55577;2014;ESTANCIA_MEDIA;7.8107843852637515;A
A;70686;516705;2020;ESTANCIA_MEDIA;10.703953390809172;A
A;70686;516705;2019;ESTANCIA_MEDIA;8.836580321071162;A
A;70686;516705;2018;ESTANCIA_MEDIA;5.8068877984219265;A
A;70686;516705;2014;ESTANCIA_MEDIA;7.0008895236975475;A
A;70686;516706;2020;ESTANCIA_MEDIA;6.876433124770853;A
A;70686;516706;2019;ESTANCIA_MEDIA;6.64545197033087;A
A;70686;516706;2018;ESTANCIA_MEDIA;6.377938555755256;A
A;70686;516706;2014;ESTANCIA_MEDIA;6.014421397377948;A
A;70686;516707;2020;ESTANCIA_MEDIA;16.845930889026345;A
A;70686;516707;2019;ESTANCIA_MEDIA;11.120250934402442;A
A;70686;516707;2018;ESTANCIA_MEDIA;11.647655612476301;A
A;70686;516707;2014;ESTANCIA_MEDIA;12.539120854768592;A
A;70686;516708;2020;ESTANCIA_MEDIA;11.626205841565872;A
A;70686;516708;2019;ESTANCIA_MEDIA;19.18824645501787;A
A;70686;516708;2018;ESTANCIA_MEDIA;7.197911662073201;A
A;70686;516708;2014;ESTANCIA_MEDIA;6.894237010284573;A
A;70686;55568;2020;ESTANCIA_MEDIA;6.514941439402743;A
A;70686;55568;2019;ESTANCIA_MEDIA;5.497564046870274;A
A;70686;55568;2018;ESTANCIA_MEDIA;5.814034352851065;A
A;70686;55568;2014;ESTANCIA_MEDIA;6.805999637424731;A
A;70686;516709;2020;ESTANCIA_MEDIA;7.78947368419578;A
A;70686;516709;2019;ESTANCIA_MEDIA;15.277777777777779;A
A;70686;516709;2018;ESTANCIA_MEDIA;6.1;A
A;70686;516709;2014;ESTANCIA_MEDIA;4.473073987104217;A
A;70686;516710;2020;ESTANCIA_MEDIA;7.7593122863650335;A
A;70686;516710;2019;ESTANCIA_MEDIA;6.610606661548798;A
A;70686;516710;2018;ESTANCIA_MEDIA;6.9705532679188345;A
A;70686;516710;2014;ESTANCIA_MEDIA;6.442008245308178;A
A;70686;516711;2020;ESTANCIA_MEDIA;7.935187120561717;A
A;70686;516711;2019;ESTANCIA_MEDIA;5.385167105431619;A
A;70686;516711;2018;ESTANCIA_MEDIA;6.170337615925797;A
A;70686;516711;2014;ESTANCIA_MEDIA;7.176204834548142;A
A;70686;516712;2020;ESTANCIA_MEDIA;7.6255707762557075;A
A;70686;516712;2019;ESTANCIA_MEDIA;6.433678269049859;A
A;70686;516712;2018;ESTANCIA_MEDIA;6.466423837844096;A
A;70686;516712;2014;ESTANCIA_MEDIA;8.783898407185452;A
A;70686;55571;2020;ESTANCIA_MEDIA;8.249900331512864;A
A;70686;55571;2019;ESTANCIA_MEDIA;7.092808821709949;A
A;70686;55571;2018;ESTANCIA_MEDIA;8.021322309189978;A
A;70686;55571;2014;ESTANCIA_MEDIA;8.04909066897717;A
A;70686;516713;2020;ESTANCIA_MEDIA;6.454820280273615;A
A;70686;516713;2019;ESTANCIA_MEDIA;15.277015612970398;A
A;70686;516713;2018;ESTANCIA_MEDIA;4.411311088118142;A
A;70686;516713;2014;ESTANCIA_MEDIA;6.276296752636398;A
A;70686;516715;2020;ESTANCIA_MEDIA;5.55601379973634;A
A;70686;516715;2019;ESTANCIA_MEDIA;4.713120368200193;A
A;70686;516715;2018;ESTANCIA_MEDIA;5.581731833668463;A
A;70686;516715;2014;ESTANCIA_MEDIA;6.45990912293408;A
A;70686;55574;2020;ESTANCIA_MEDIA;8.06800043150304;A
A;70686;55574;2019;ESTANCIA_MEDIA;6.7326270571035405;A
A;70686;55574;2018;ESTANCIA_MEDIA;7.5841765378613655;A
A;70686;55574;2014;ESTANCIA_MEDIA;6.864065954488113;A
A;70686;516716;2020;ESTANCIA_MEDIA;6.930873505902045;A
A;70686;516716;2019;ESTANCIA_MEDIA;5.569996374895877;A
A;70686;516716;2018;ESTANCIA_MEDIA;7.916812537123316;A
A;70686;516716;2014;ESTANCIA_MEDIA;7.882359310999107;A
A;70686;516717;2020;ESTANCIA_MEDIA;10.58091166371637;A
A;70686;516717;2019;ESTANCIA_MEDIA;7.354028743064312;A
A;70686;516717;2018;ESTANCIA_MEDIA;7.29813143244716;A
A;70686;516717;2014;ESTANCIA_MEDIA;6.947115475198966;A
A;70686;516718;2020;ESTANCIA_MEDIA;14.952016609129775;A
A;70686;516718;2019;ESTANCIA_MEDIA;6.675628732234256;A
A;70686;516718;2018;ESTANCIA_MEDIA;5.053407761771165;A
A;70686;516718;2014;ESTANCIA_MEDIA;8.663262170420529;A
A;70686;516719;2020;ESTANCIA_MEDIA;18.13438862460285;A
A;70686;516719;2019;ESTANCIA_MEDIA;9.02913496225472;A
A;70686;516719;2018;ESTANCIA_MEDIA;9.411218526669428;A
A;70686;516719;2014;ESTANCIA_MEDIA;8.589556548400864;A
A;70686;516720;2020;ESTANCIA_MEDIA;7.34230740061761;A
A;70686;516720;2019;ESTANCIA_MEDIA;8.763793292935672;A
A;70686;516720;2018;ESTANCIA_MEDIA;6.573886570976849;A
A;70686;516720;2014;ESTANCIA_MEDIA;9.034846392526289;A
A;70686;516721;2020;ESTANCIA_MEDIA;11.65662053959821;A
A;70686;516721;2019;ESTANCIA_MEDIA;7.628409245932734;A
A;70686;516721;2018;ESTANCIA_MEDIA;8.000277270437234;A
A;70686;516721;2014;ESTANCIA_MEDIA;6.787062417623079;A
A;70686;516722;2020;ESTANCIA_MEDIA;6.989844730137885;A
A;70686;516722;2019;ESTANCIA_MEDIA;5.360896904664453;A
A;70686;516722;2018;ESTANCIA_MEDIA;3.8825722396719513;A
A;70686;516722;2014;ESTANCIA_MEDIA;9.226298920864963;A
A;70686;516724;2020;ESTANCIA_MEDIA;5.705343636373771;A
A;70686;516724;2019;ESTANCIA_MEDIA;5.976440797814751;A
A;70686;516724;2018;ESTANCIA_MEDIA;5.393932583817826;A
A;70686;516724;2014;ESTANCIA_MEDIA;5.802515597276467;A
A;70686;516725;2020;ESTANCIA_MEDIA;7.756998908022796;A
A;70686;516725;2019;ESTANCIA_MEDIA;6.55658497960878;A
A;70686;516725;2018;ESTANCIA_MEDIA;6.875975254076262;A
A;70686;516725;2014;ESTANCIA_MEDIA;6.564941759273564;A
A;70686;516726;2020;ESTANCIA_MEDIA;13.86143021463585;A
A;70686;516726;2019;ESTANCIA_MEDIA;8.231993817691357;A
A;70686;516726;2018;ESTANCIA_MEDIA;5.293596524590693;A
A;70686;516726;2014;ESTANCIA_MEDIA;8.20492601352628;A
A;70686;516727;2020;ESTANCIA_MEDIA;9.942152477398666;A
A;70686;516727;2019;ESTANCIA_MEDIA;8.637687818721817;A
A;70686;516727;2018;ESTANCIA_MEDIA;7.68395771101822;A
A;70686;516727;2014;ESTANCIA_MEDIA;5.496547428129633;A
A;70687;55698;2020;ESTANCIA_MEDIA;5.964385727073884;A
A;70687;55698;2019;ESTANCIA_MEDIA;5.757555793237156;A
A;70687;55698;2018;ESTANCIA_MEDIA;6.3209979011562325;A
A;70687;55698;2017;ESTANCIA_MEDIA;6.284102598056252;A
A;70687;55698;2016;ESTANCIA_MEDIA;6.025521723788893;A
A;70687;55698;2015;ESTANCIA_MEDIA;6.335726100694;A
A;70687;55698;2014;ESTANCIA_MEDIA;5.936493481643028;A
A;70687;55565;2020;ESTANCIA_MEDIA;3.1154318390641134;A
A;70687;55565;2019;ESTANCIA_MEDIA;2.9823287924201063;A
A;70687;55565;2018;ESTANCIA_MEDIA;3.25953852210514;A
A;70687;55565;2017;ESTANCIA_MEDIA;3.451439279424644;A
A;70687;55565;2016;ESTANCIA_MEDIA;3.500301681859769;A
A;70687;55565;2015;ESTANCIA_MEDIA;3.335306083110247;A
A;70687;55565;2014;ESTANCIA_MEDIA;3.01332523227987;A
A;70687;55697;2020;ESTANCIA_MEDIA;7.731707303188743;A
A;70687;55697;2019;ESTANCIA_MEDIA;6.956308214988915;A
A;70687;55697;2018;ESTANCIA_MEDIA;7.362178420258196;A
A;70687;55697;2017;ESTANCIA_MEDIA;7.144378543040772;A
A;70687;55697;2016;ESTANCIA_MEDIA;7.0109744743058;A
A;70687;55697;2015;ESTANCIA_MEDIA;7.484116492963128;A
A;70687;55697;2014;ESTANCIA_MEDIA;7.305660015811499;A
A;70687;55577;2020;ESTANCIA_MEDIA;6.915626606112143;A
A;70687;55577;2019;ESTANCIA_MEDIA;4.9108790388683055;A
A;70687;55577;2018;ESTANCIA_MEDIA;5.698331874198124;A
A;70687;55577;2017;ESTANCIA_MEDIA;5.830873090088298;A
A;70687;55577;2016;ESTANCIA_MEDIA;4.93376056011471;A
A;70687;55577;2015;ESTANCIA_MEDIA;6.5944885943968945;A
A;70687;55577;2014;ESTANCIA_MEDIA;6.224292800667981;A
A;70687;516705;2019;ESTANCIA_MEDIA;2.3862869813808296;A
A;70687;516705;2018;ESTANCIA_MEDIA;5.447789593501101;A
A;70687;516705;2017;ESTANCIA_MEDIA;4.036214879300079;A
A;70687;516705;2016;ESTANCIA_MEDIA;2.813843788490722;A
A;70687;516705;2015;ESTANCIA_MEDIA;6.660846423798901;A
A;70687;516705;2014;ESTANCIA_MEDIA;4.548509984293839;A
A;70687;516706;2020;ESTANCIA_MEDIA;7.123641324476181;A
A;70687;516706;2019;ESTANCIA_MEDIA;5.318239129404736;A
A;70687;516706;2018;ESTANCIA_MEDIA;5.043315975847504;A
A;70687;516706;2017;ESTANCIA_MEDIA;5.374919138047972;A
A;70687;516706;2016;ESTANCIA_MEDIA;5.135741696197573;A
A;70687;516706;2015;ESTANCIA_MEDIA;6.476229398193512;A
A;70687;516706;2014;ESTANCIA_MEDIA;5.009981705870459;A
A;70687;516707;2020;ESTANCIA_MEDIA;8.422550522608045;A
A;70687;516707;2019;ESTANCIA_MEDIA;8.48279248471685;A
A;70687;516707;2018;ESTANCIA_MEDIA;8.003878267125264;A
A;70687;516707;2017;ESTANCIA_MEDIA;7.852289345060869;A
A;70687;516707;2016;ESTANCIA_MEDIA;8.434807047759408;A
A;70687;516707;2015;ESTANCIA_MEDIA;8.044669031373163;A
A;70687;516707;2014;ESTANCIA_MEDIA;8.752053709932028;A
A;70687;516708;2020;ESTANCIA_MEDIA;11.582548392626562;A
A;70687;516708;2019;ESTANCIA_MEDIA;9.343398495878523;A
A;70687;516708;2018;ESTANCIA_MEDIA;10.458556017510704;A
A;70687;516708;2017;ESTANCIA_MEDIA;9.161507164623506;A
A;70687;516708;2016;ESTANCIA_MEDIA;8.113141115372525;A
A;70687;516708;2015;ESTANCIA_MEDIA;8.89100881446702;A
