TIME_PERIOD,REF_AREA,D_REL_RESIDENANT_0,INDICATOR,OBS_VALUE,FREQ
2005,3116,61636,MARRIAGE,58.0,A
2005,3118,61638,MARRIAGE,59.0,A
2005,3118,61631,MARRIAGE,12.0,A
2005,3118,61635,MARRIAGE,16.0,A
2005,3118,61633,MARRIAGE,8.0,A
2005,3118,61634,MARRIAGE,8.0,A
2005,3118,61636,MARRIAGE,31.0,A
2005,3119,61638,MARRIAGE,11.0,A
2005,3119,61631,MARRIAGE,1.0,A
2005,3119,61635,MARRIAGE,5.0,A
2005,3119,61633,MARRIAGE,3.0,A
2005,3119,61634,MARRIAGE,2.0,A
2005,3119,61636,MARRIAGE,5.0,A
2005,3120,61638,MARRIAGE,3450.0,A
2005,3120,61631,MARRIAGE,156.0,A
2005,3120,61635,MARRIAGE,486.0,A
2005,3120,61633,MARRIAGE,235.0,A
2005,3120,61634,MARRIAGE,251.0,A
2005,3120,61636,MARRIAGE,2808.0,A
2005,3121,61638,MARRIAGE,41.0,A
2005,3121,61635,MARRIAGE,9.0,A
2005,3121,61633,MARRIAGE,4.0,A
2005,3121,61634,MARRIAGE,5.0,A
2005,3121,61636,MARRIAGE,32.0,A
2005,3122,61638,MARRIAGE,148.0,A
2005,3122,61631,MARRIAGE,54.0,A
2005,3122,61635,MARRIAGE,39.0,A
2005,3122,61633,MARRIAGE,17.0,A
2005,3122,61634,MARRIAGE,22.0,A
2005,3122,61636,MARRIAGE,55.0,A
2005,3123,61638,MARRIAGE,101.0,A
2005,3123,61631,MARRIAGE,58.0,A
2005,3123,61635,MARRIAGE,13.0,A
2005,3123,61633,MARRIAGE,4.0,A
2005,3123,61634,MARRIAGE,9.0,A
2005,3123,61636,MARRIAGE,30.0,A
2005,3124,61638,MARRIAGE,287.0,A
2005,3124,61631,MARRIAGE,8.0,A
2005,3124,61635,MARRIAGE,36.0,A
2005,3124,61633,MARRIAGE,15.0,A
2005,3124,61634,MARRIAGE,21.0,A
2005,3124,61636,MARRIAGE,243.0,A
2005,3126,61638,MARRIAGE,41.0,A
2005,3126,61631,MARRIAGE,11.0,A
2005,3126,61635,MARRIAGE,14.0,A
2005,3126,61633,MARRIAGE,10.0,A
2005,3126,61634,MARRIAGE,4.0,A
2005,3126,61636,MARRIAGE,16.0,A
2005,3127,61638,MARRIAGE,33.0,A
2005,3127,61631,MARRIAGE,1.0,A
2005,3127,61635,MARRIAGE,8.0,A
2005,3127,61633,MARRIAGE,5.0,A
2005,3127,61634,MARRIAGE,3.0,A
2005,3127,61636,MARRIAGE,24.0,A
2005,3130,61638,MARRIAGE,3.0,A
2005,3130,61636,MARRIAGE,3.0,A
2005,3128,61638,MARRIAGE,44.0,A
2005,3128,61631,MARRIAGE,18.0,A
2005,3128,61635,MARRIAGE,10.0,A
2005,3128,61633,MARRIAGE,8.0,A
2005,3128,61634,MARRIAGE,2.0,A
2005,3128,61636,MARRIAGE,16.0,A
2005,3129,61638,MARRIAGE,21.0,A
2005,3129,61635,MARRIAGE,4.0,A
2005,3129,61633,MARRIAGE,2.0,A
2005,3129,61634,MARRIAGE,2.0,A
2005,3129,61636,MARRIAGE,17.0,A
2005,3131,61638,MARRIAGE,42.0,A
2005,3131,61631,MARRIAGE,2.0,A
2005,3131,61635,MARRIAGE,27.0,A
2005,3131,61633,MARRIAGE,13.0,A
2005,3131,61634,MARRIAGE,14.0,A
2005,3131,61636,MARRIAGE,13.0,A
2005,3132,61638,MARRIAGE,116.0,A
2005,3132,61631,MARRIAGE,7.0,A
2005,3132,61635,MARRIAGE,43.0,A
2005,3132,61633,MARRIAGE,18.0,A
2005,3132,61634,MARRIAGE,25.0,A
2005,3132,61636,MARRIAGE,66.0,A
2004,ES61,61638,MARRIAGE,42466.0,A
2004,ES61,61631,MARRIAGE,3923.0,A
2004,ES61,61635,MARRIAGE,7650.0,A
2004,ES61,61633,MARRIAGE,3725.0,A
2004,ES61,61634,MARRIAGE,3925.0,A
2004,ES61,61636,MARRIAGE,30893.0,A
2004,ES611,61638,MARRIAGE,3006.0,A
2004,ES611,61631,MARRIAGE,317.0,A
2004,ES611,61635,MARRIAGE,554.0,A
2004,ES611,61633,MARRIAGE,262.0,A
2004,ES611,61634,MARRIAGE,292.0,A
2004,ES611,61636,MARRIAGE,2135.0,A
2004,2241,61638,MARRIAGE,5.0,A
2004,2241,61635,MARRIAGE,3.0,A
2004,2241,61633,MARRIAGE,2.0,A
2004,2241,61634,MARRIAGE,1.0,A
2004,2241,61636,MARRIAGE,2.0,A
2004,2242,61638,MARRIAGE,2.0,A
2004,2242,61636,MARRIAGE,2.0,A
2004,2243,61638,MARRIAGE,123.0,A
2004,2243,61631,MARRIAGE,1.0,A
2004,2243,61635,MARRIAGE,13.0,A
2004,2243,61633,MARRIAGE,9.0,A
2004,2243,61634,MARRIAGE,4.0,A
2004,2243,61636,MARRIAGE,109.0,A
2004,2244,61638,MARRIAGE,3.0,A
2004,2244,61635,MARRIAGE,1.0,A
2004,2244,61634,MARRIAGE,1.0,A
2004,2244,61636,MARRIAGE,2.0,A
2004,2245,61638,MARRIAGE,4.0,A
2004,2245,61635,MARRIAGE,2.0,A
2004,2245,61633,MARRIAGE,2.0,A
2004,2245,61636,MARRIAGE,2.0,A
2004,2246,61638,MARRIAGE,46.0,A
2004,2246,61631,MARRIAGE,5.0,A
2004,2246,61635,MARRIAGE,11.0,A
2004,2246,61633,MARRIAGE,6.0,A
2004,2246,61634,MARRIAGE,5.0,A
2004,2246,61636,MARRIAGE,30.0,A
2004,2247,61638,MARRIAGE,4.0,A
2004,2247,61635,MARRIAGE,1.0,A
2004,2247,61634,MARRIAGE,1.0,A
2004,2247,61636,MARRIAGE,3.0,A
2004,2248,61638,MARRIAGE,2.0,A
2004,2248,61635,MARRIAGE,1.0,A
2004,2248,61634,MARRIAGE,1.0,A
2004,2248,61636,MARRIAGE,1.0,A
2004,2249,61638,MARRIAGE,1.0,A
2004,2249,61635,MARRIAGE,1.0,A
2004,2249,61633,MARRIAGE,1.0,A
2004,2251,61638,MARRIAGE,10.0,A
2004,2251,61631,MARRIAGE,1.0,A
2004,2251,61635,MARRIAGE,2.0,A
2004,2251,61633,MARRIAGE,1.0,A
2004,2251,61634,MARRIAGE,1.0,A
2004,2251,61636,MARRIAGE,7.0,A
2004,2253,61638,MARRIAGE,967.0,A
2004,2253,61631,MARRIAGE,69.0,A
2004,2253,61635,MARRIAGE,146.0,A
2004,2253,61633,MARRIAGE,56.0,A
2004,2253,61634,MARRIAGE,90.0,A
2004,2253,61636,MARRIAGE,752.0,A
2004,2256,61638,MARRIAGE,15.0,A
2004,2256,61631,MARRIAGE,1.0,A
2004,2256,61635,MARRIAGE,5.0,A
2004,2256,61633,MARRIAGE,3.0,A
2004,2256,61634,MARRIAGE,2.0,A
2004,2256,61636,MARRIAGE,9.0,A
2004,2257,61638,MARRIAGE,7.0,A
2004,2257,61631,MARRIAGE,1.0,A
2004,2257,61635,MARRIAGE,1.0,A
2004,2257,61634,MARRIAGE,1.0,A
2004,2257,61636,MARRIAGE,5.0,A
2004,2259,61638,MARRIAGE,1.0,A
2004,2259,61636,MARRIAGE,1.0,A
2004,2262,61638,MARRIAGE,2.0,A
2004,2262,61635,MARRIAGE,1.0,A
2004,2262,61633,MARRIAGE,1.0,A
2004,2262,61636,MARRIAGE,1.0,A
2004,2264,61638,MARRIAGE,15.0,A
2004,2264,61631,MARRIAGE,5.0,A
2004,2264,61635,MARRIAGE,5.0,A
2004,2264,61633,MARRIAGE,4.0,A
2004,2264,61634,MARRIAGE,1.0,A
2004,2264,61636,MARRIAGE,5.0,A
2004,2267,61638,MARRIAGE,1.0,A
2004,2267,61635,MARRIAGE,1.0,A
2004,2267,61633,MARRIAGE,1.0,A
2004,2268,61638,MARRIAGE,1.0,A
2004,2268,61635,MARRIAGE,1.0,A
2004,2268,61634,MARRIAGE,1.0,A
2004,2269,61638,MARRIAGE,63.0,A
2004,2269,61635,MARRIAGE,18.0,A
2004,2269,61633,MARRIAGE,9.0,A
2004,2269,61634,MARRIAGE,9.0,A
2004,2269,61636,MARRIAGE,45.0,A
2004,2270,61638,MARRIAGE,3.0,A
2004,2270,61635,MARRIAGE,3.0,A
2004,2270,61634,MARRIAGE,3.0,A
2004,2271,61638,MARRIAGE,8.0,A
2004,2271,61635,MARRIAGE,2.0,A
2004,2271,61633,MARRIAGE,1.0,A
2004,2271,61634,MARRIAGE,1.0,A
2004,2271,61636,MARRIAGE,6.0,A
2004,2272,61638,MARRIAGE,44.0,A
2004,2272,61631,MARRIAGE,1.0,A
2004,2272,61635,MARRIAGE,5.0,A
2004,2272,61633,MARRIAGE,1.0,A
2004,2272,61634,MARRIAGE,4.0,A
2004,2272,61636,MARRIAGE,38.0,A
2004,2278,61638,MARRIAGE,1.0,A
2004,2278,61635,MARRIAGE,1.0,A
2004,2278,61633,MARRIAGE,1.0,A
2004,2276,61638,MARRIAGE,44.0,A
2004,2276,61631,MARRIAGE,1.0,A
2004,2276,61635,MARRIAGE,12.0,A
2004,2276,61633,MARRIAGE,3.0,A
2004,2276,61634,MARRIAGE,9.0,A
2004,2276,61636,MARRIAGE,31.0,A
2004,2279,61638,MARRIAGE,21.0,A
2004,2279,61631,MARRIAGE,1.0,A
2004,2279,61635,MARRIAGE,6.0,A
2004,2279,61633,MARRIAGE,2.0,A
2004,2279,61634,MARRIAGE,4.0,A
2004,2279,61636,MARRIAGE,14.0,A
2004,2347,61638,MARRIAGE,309.0,A
2004,2347,61631,MARRIAGE,19.0,A
2004,2347,61635,MARRIAGE,59.0,A
2004,2347,61633,MARRIAGE,30.0,A
2004,2347,61634,MARRIAGE,29.0,A
2004,2347,61636,MARRIAGE,231.0,A
2004,2284,61638,MARRIAGE,2.0,A
2004,2284,61636,MARRIAGE,2.0,A
2004,2285,61638,MARRIAGE,6.0,A
2004,2285,61631,MARRIAGE,1.0,A
2004,2285,61635,MARRIAGE,2.0,A
2004,2285,61634,MARRIAGE,2.0,A
2004,2285,61636,MARRIAGE,3.0,A
2004,2286,61638,MARRIAGE,2.0,A
2004,2286,61636,MARRIAGE,2.0,A
2004,2287,61638,MARRIAGE,4.0,A
2004,2287,61635,MARRIAGE,2.0,A
2004,2287,61633,MARRIAGE,1.0,A
2004,2287,61634,MARRIAGE,1.0,A
2004,2287,61636,MARRIAGE,2.0,A
2004,2288,61638,MARRIAGE,12.0,A
2004,2288,61635,MARRIAGE,3.0,A
2004,2288,61633,MARRIAGE,2.0,A
2004,2288,61634,MARRIAGE,1.0,A
2004,2288,61636,MARRIAGE,9.0,A
2004,2289,61638,MARRIAGE,8.0,A
2004,2289,61631,MARRIAGE,1.0,A
2004,2289,61636,MARRIAGE,7.0,A
2004,2290,61638,MARRIAGE,45.0,A
2004,2290,61631,MARRIAGE,5.0,A
2004,2290,61635,MARRIAGE,12.0,A
2004,2290,61633,MARRIAGE,7.0,A
2004,2290,61634,MARRIAGE,5.0,A
2004,2290,61636,MARRIAGE,28.0,A
2004,2291,61638,MARRIAGE,3.0,A
2004,2291,61635,MARRIAGE,1.0,A
2004,2291,61633,MARRIAGE,1.0,A
2004,2291,61636,MARRIAGE,2.0,A
2004,2292,61638,MARRIAGE,1.0,A
2004,2292,61635,MARRIAGE,1.0,A
2004,2292,61633,MARRIAGE,1.0,A
2004,2293,61638,MARRIAGE,119.0,A
2004,2293,61631,MARRIAGE,58.0,A
2004,2293,61635,MARRIAGE,20.0,A
2004,2293,61633,MARRIAGE,5.0,A
2004,2293,61634,MARRIAGE,15.0,A
2004,2293,61636,MARRIAGE,41.0,A
2004,2294,61638,MARRIAGE,91.0,A
2004,2294,61631,MARRIAGE,6.0,A
2004,2294,61635,MARRIAGE,30.0,A
2004,2294,61633,MARRIAGE,20.0,A
2004,2294,61634,MARRIAGE,10.0,A
2004,2294,61636,MARRIAGE,55.0,A
2004,2297,61638,MARRIAGE,1.0,A
2004,2297,61636,MARRIAGE,1.0,A
2004,2298,61638,MARRIAGE,11.0,A
2004,2298,61635,MARRIAGE,5.0,A
2004,2298,61633,MARRIAGE,1.0,A
2004,2298,61634,MARRIAGE,4.0,A
2004,2298,61636,MARRIAGE,6.0,A
2004,2299,61638,MARRIAGE,2.0,A
2004,2299,61635,MARRIAGE,1.0,A
2004,2299,61633,MARRIAGE,1.0,A
2004,2299,61636,MARRIAGE,1.0,A
2004,2300,61638,MARRIAGE,8.0,A
2004,2300,61635,MARRIAGE,1.0,A
2004,2300,61634,MARRIAGE,1.0,A
2004,2300,61636,MARRIAGE,7.0,A
2004,2302,61638,MARRIAGE,6.0,A
2004,2302,61631,MARRIAGE,1.0,A
2004,2302,61636,MARRIAGE,5.0,A
2004,2303,61638,MARRIAGE,37.0,A
2004,2303,61631,MARRIAGE,2.0,A
2004,2303,61635,MARRIAGE,10.0,A
2004,2303,61633,MARRIAGE,4.0,A
2004,2303,61634,MARRIAGE,6.0,A
2004,2303,61636,MARRIAGE,25.0,A
2004,2304,61638,MARRIAGE,1.0,A
2004,2304,61636,MARRIAGE,1.0,A
2004,2305,61638,MARRIAGE,22.0,A
2004,2305,61631,MARRIAGE,3.0,A
2004,2305,61635,MARRIAGE,5.0,A
2004,2305,61633,MARRIAGE,2.0,A
2004,2305,61634,MARRIAGE,3.0,A
2004,2305,61636,MARRIAGE,14.0,A
2004,2348,61638,MARRIAGE,28.0,A
2004,2348,61631,MARRIAGE,2.0,A
2004,2348,61635,MARRIAGE,4.0,A
2004,2348,61633,MARRIAGE,2.0,A
2004,2348,61634,MARRIAGE,2.0,A
2004,2348,61636,MARRIAGE,22.0,A
2004,2307,61638,MARRIAGE,103.0,A
2004,2307,61631,MARRIAGE,9.0,A
2004,2307,61635,MARRIAGE,17.0,A
2004,2307,61633,MARRIAGE,11.0,A
2004,2307,61634,MARRIAGE,6.0,A
2004,2307,61636,MARRIAGE,77.0,A
2004,2308,61638,MARRIAGE,3.0,A
2004,2308,61636,MARRIAGE,3.0,A
2004,2310,61638,MARRIAGE,28.0,A
2004,2310,61631,MARRIAGE,1.0,A
2004,2310,61635,MARRIAGE,7.0,A
2004,2310,61633,MARRIAGE,4.0,A
2004,2310,61634,MARRIAGE,3.0,A
2004,2310,61636,MARRIAGE,20.0,A
2004,2311,61638,MARRIAGE,7.0,A
2004,2311,61631,MARRIAGE,1.0,A
2004,2311,61635,MARRIAGE,3.0,A
2004,2311,61633,MARRIAGE,2.0,A
2004,2311,61634,MARRIAGE,1.0,A
2004,2311,61636,MARRIAGE,3.0,A
2004,2312,61638,MARRIAGE,2.0,A
2004,2312,61635,MARRIAGE,1.0,A
2004,2312,61633,MARRIAGE,1.0,A
2004,2312,61636,MARRIAGE,1.0,A
2004,2313,61638,MARRIAGE,1.0,A
2004,2313,61631,MARRIAGE,1.0,A
2004,2315,61638,MARRIAGE,15.0,A
2004,2315,61631,MARRIAGE,5.0,A
2004,2315,61635,MARRIAGE,3.0,A
2004,2315,61633,MARRIAGE,1.0,A
2004,2315,61634,MARRIAGE,2.0,A
2004,2315,61636,MARRIAGE,7.0,A
2004,2316,61638,MARRIAGE,25.0,A
2004,2316,61631,MARRIAGE,5.0,A
2004,2316,61635,MARRIAGE,5.0,A
2004,2316,61633,MARRIAGE,4.0,A
2004,2316,61634,MARRIAGE,1.0,A
2004,2316,61636,MARRIAGE,15.0,A
2004,2317,61638,MARRIAGE,5.0,A
2004,2317,61635,MARRIAGE,2.0,A
2004,2317,61633,MARRIAGE,2.0,A
2004,2317,61636,MARRIAGE,3.0,A
2004,2318,61638,MARRIAGE,2.0,A
2004,2318,61635,MARRIAGE,2.0,A
2004,2318,61633,MARRIAGE,2.0,A
2004,2319,61638,MARRIAGE,6.0,A
2004,2319,61631,MARRIAGE,1.0,A
2004,2319,61636,MARRIAGE,5.0,A
2004,2320,61638,MARRIAGE,439.0,A
2004,2320,61631,MARRIAGE,91.0,A
2004,2320,61635,MARRIAGE,62.0,A
2004,2320,61633,MARRIAGE,22.0,A
2004,2320,61634,MARRIAGE,40.0,A
2004,2320,61636,MARRIAGE,286.0,A
2004,2324,61638,MARRIAGE,8.0,A
2004,2324,61631,MARRIAGE,1.0,A
2004,2324,61635,MARRIAGE,1.0,A
2004,2324,61633,MARRIAGE,1.0,A
2004,2324,61636,MARRIAGE,6.0,A
2004,2325,61638,MARRIAGE,2.0,A
2004,2325,61636,MARRIAGE,2.0,A
2004,2326,61638,MARRIAGE,4.0,A
2004,2326,61636,MARRIAGE,4.0,A
2004,2327,61638,MARRIAGE,6.0,A
2004,2327,61635,MARRIAGE,2.0,A
2004,2327,61634,MARRIAGE,2.0,A
2004,2327,61636,MARRIAGE,4.0,A
2004,2329,61638,MARRIAGE,7.0,A
2004,2329,61635,MARRIAGE,1.0,A
2004,2329,61633,MARRIAGE,1.0,A
2004,2329,61636,MARRIAGE,6.0,A
2004,2330,61638,MARRIAGE,2.0,A
2004,2330,61635,MARRIAGE,1.0,A
2004,2330,61634,MARRIAGE,1.0,A
2004,2330,61636,MARRIAGE,1.0,A
2004,2331,61638,MARRIAGE,1.0,A
2004,2331,61636,MARRIAGE,1.0,A
2004,2332,61638,MARRIAGE,1.0,A
2004,2332,61636,MARRIAGE,1.0,A
2004,2333,61638,MARRIAGE,19.0,A
2004,2333,61635,MARRIAGE,10.0,A
2004,2333,61633,MARRIAGE,7.0,A
2004,2333,61634,MARRIAGE,3.0,A
2004,2333,61636,MARRIAGE,9.0,A
2004,2346,61638,MARRIAGE,1.0,A
2004,2346,61636,MARRIAGE,1.0,A
2004,2334,61638,MARRIAGE,15.0,A
2004,2334,61635,MARRIAGE,5.0,A
2004,2334,61633,MARRIAGE,5.0,A
2004,2334,61636,MARRIAGE,10.0,A
2004,2335,61638,MARRIAGE,2.0,A
2004,2335,61635,MARRIAGE,1.0,A
2004,2335,61634,MARRIAGE,1.0,A
2004,2335,61636,MARRIAGE,1.0,A
2004,2336,61638,MARRIAGE,6.0,A
2004,2336,61635,MARRIAGE,1.0,A
2004,2336,61634,MARRIAGE,1.0,A
2004,2336,61636,MARRIAGE,5.0,A
2004,2337,61638,MARRIAGE,1.0,A
2004,2337,61636,MARRIAGE,1.0,A
2004,2339,61638,MARRIAGE,4.0,A
2004,2339,61635,MARRIAGE,2.0,A
2004,2339,61633,MARRIAGE,1.0,A
2004,2339,61634,MARRIAGE,1.0,A
2004,2339,61636,MARRIAGE,2.0,A
2004,2340,61638,MARRIAGE,34.0,A
2004,2340,61631,MARRIAGE,1.0,A
2004,2340,61635,MARRIAGE,6.0,A
2004,2340,61633,MARRIAGE,4.0,A
2004,2340,61634,MARRIAGE,2.0,A
2004,2340,61636,MARRIAGE,27.0,A
2004,2341,61638,MARRIAGE,42.0,A
2004,2341,61631,MARRIAGE,6.0,A
2004,2341,61635,MARRIAGE,6.0,A
2004,2341,61633,MARRIAGE,3.0,A
2004,2341,61634,MARRIAGE,3.0,A
2004,2341,61636,MARRIAGE,30.0,A
2004,2342,61638,MARRIAGE,14.0,A
2004,2342,61631,MARRIAGE,4.0,A
2004,2342,61635,MARRIAGE,4.0,A
2004,2342,61633,MARRIAGE,2.0,A
2004,2342,61634,MARRIAGE,2.0,A
2004,2342,61636,MARRIAGE,6.0,A
2004,2343,61638,MARRIAGE,75.0,A
2004,2343,61631,MARRIAGE,6.0,A
2004,2343,61635,MARRIAGE,12.0,A
2004,2343,61633,MARRIAGE,8.0,A
2004,2343,61634,MARRIAGE,4.0,A
2004,2343,61636,MARRIAGE,57.0,A
2004,2344,61638,MARRIAGE,15.0,A
2004,2344,61631,MARRIAGE,1.0,A
2004,2344,61635,MARRIAGE,2.0,A
2004,2344,61633,MARRIAGE,1.0,A
2004,2344,61634,MARRIAGE,1.0,A
2004,2344,61636,MARRIAGE,12.0,A
2004,ES612,61638,MARRIAGE,6779.0,A
2004,ES612,61631,MARRIAGE,428.0,A
2004,ES612,61635,MARRIAGE,913.0,A
2004,ES612,61633,MARRIAGE,448.0,A
2004,ES612,61634,MARRIAGE,465.0,A
2004,ES612,61636,MARRIAGE,5438.0,A
2004,2353,61638,MARRIAGE,24.0,A
2004,2353,61631,MARRIAGE,3.0,A
2004,2353,61635,MARRIAGE,2.0,A
2004,2353,61634,MARRIAGE,2.0,A
2004,2353,61636,MARRIAGE,19.0,A
2004,2354,61638,MARRIAGE,23.0,A
2004,2354,61631,MARRIAGE,2.0,A
2004,2354,61635,MARRIAGE,11.0,A
2004,2354,61633,MARRIAGE,8.0,A
2004,2354,61634,MARRIAGE,3.0,A
2004,2354,61636,MARRIAGE,10.0,A
2004,2355,61638,MARRIAGE,11.0,A
2004,2355,61635,MARRIAGE,3.0,A
2004,2355,61633,MARRIAGE,1.0,A
2004,2355,61634,MARRIAGE,2.0,A
2004,2355,61636,MARRIAGE,8.0,A
2004,2356,61638,MARRIAGE,689.0,A
2004,2356,61631,MARRIAGE,35.0,A
2004,2356,61635,MARRIAGE,82.0,A
2004,2356,61633,MARRIAGE,38.0,A
2004,2356,61634,MARRIAGE,44.0,A
2004,2356,61636,MARRIAGE,572.0,A
2004,2357,61638,MARRIAGE,18.0,A
2004,2357,61635,MARRIAGE,2.0,A
2004,2357,61633,MARRIAGE,2.0,A
2004,2357,61636,MARRIAGE,16.0,A
2004,2358,61638,MARRIAGE,168.0,A
2004,2358,61631,MARRIAGE,7.0,A
2004,2358,61635,MARRIAGE,15.0,A
2004,2358,61633,MARRIAGE,7.0,A
2004,2358,61634,MARRIAGE,8.0,A
2004,2358,61636,MARRIAGE,146.0,A
2004,2359,61638,MARRIAGE,114.0,A
2004,2359,61631,MARRIAGE,14.0,A
2004,2359,61635,MARRIAGE,18.0,A
2004,2359,61633,MARRIAGE,7.0,A
2004,2359,61634,MARRIAGE,11.0,A
2004,2359,61636,MARRIAGE,82.0,A
2004,2361,61638,MARRIAGE,126.0,A
2004,2361,61631,MARRIAGE,16.0,A
2004,2361,61635,MARRIAGE,35.0,A
2004,2361,61633,MARRIAGE,17.0,A
2004,2361,61634,MARRIAGE,18.0,A
2004,2361,61636,MARRIAGE,75.0,A
2004,2397,61638,MARRIAGE,37.0,A
2004,2397,61631,MARRIAGE,4.0,A
2004,2397,61635,MARRIAGE,21.0,A
2004,2397,61633,MARRIAGE,13.0,A
2004,2397,61634,MARRIAGE,8.0,A
2004,2397,61636,MARRIAGE,12.0,A
2004,2362,61638,MARRIAGE,2.0,A
2004,2362,61636,MARRIAGE,2.0,A
2004,2363,61638,MARRIAGE,42.0,A
2004,2363,61631,MARRIAGE,1.0,A
2004,2363,61635,MARRIAGE,6.0,A
2004,2363,61633,MARRIAGE,4.0,A
2004,2363,61634,MARRIAGE,2.0,A
2004,2363,61636,MARRIAGE,35.0,A
2004,2364,61638,MARRIAGE,11.0,A
2004,2364,61635,MARRIAGE,4.0,A
2004,2364,61633,MARRIAGE,1.0,A
2004,2364,61634,MARRIAGE,3.0,A
2004,2364,61636,MARRIAGE,7.0,A
2004,2365,61638,MARRIAGE,499.0,A
2004,2365,61631,MARRIAGE,27.0,A
2004,2365,61635,MARRIAGE,64.0,A
2004,2365,61633,MARRIAGE,34.0,A
2004,2365,61634,MARRIAGE,30.0,A
2004,2365,61636,MARRIAGE,408.0,A
2004,2366,61638,MARRIAGE,16.0,A
2004,2366,61631,MARRIAGE,5.0,A
2004,2366,61635,MARRIAGE,3.0,A
2004,2366,61633,MARRIAGE,1.0,A
2004,2366,61634,MARRIAGE,2.0,A
2004,2366,61636,MARRIAGE,8.0,A
2004,2368,61638,MARRIAGE,409.0,A
2004,2368,61631,MARRIAGE,32.0,A
2004,2368,61635,MARRIAGE,49.0,A
2004,2368,61633,MARRIAGE,21.0,A
2004,2368,61634,MARRIAGE,28.0,A
2004,2368,61636,MARRIAGE,328.0,A
2004,2369,61638,MARRIAGE,91.0,A
2004,2369,61631,MARRIAGE,6.0,A
2004,2369,61635,MARRIAGE,10.0,A
2004,2369,61633,MARRIAGE,8.0,A
2004,2369,61634,MARRIAGE,2.0,A
2004,2369,61636,MARRIAGE,75.0,A
2004,2367,61638,MARRIAGE,126.0,A
2004,2367,61631,MARRIAGE,5.0,A
2004,2367,61635,MARRIAGE,26.0,A
2004,2367,61633,MARRIAGE,14.0,A
2004,2367,61634,MARRIAGE,12.0,A
2004,2367,61636,MARRIAGE,95.0,A
2004,2370,61638,MARRIAGE,22.0,A
2004,2370,61631,MARRIAGE,1.0,A
2004,2370,61635,MARRIAGE,2.0,A
2004,2370,61634,MARRIAGE,2.0,A
2004,2370,61636,MARRIAGE,19.0,A
2004,2371,61638,MARRIAGE,1.0,A
2004,2371,61635,MARRIAGE,1.0,A
2004,2371,61634,MARRIAGE,1.0,A
2004,2372,61638,MARRIAGE,11.0,A
2004,2372,61631,MARRIAGE,3.0,A
2004,2372,61635,MARRIAGE,4.0,A
2004,2372,61633,MARRIAGE,4.0,A
2004,2372,61636,MARRIAGE,4.0,A
2004,2373,61638,MARRIAGE,1332.0,A
2004,2373,61631,MARRIAGE,49.0,A
2004,2373,61635,MARRIAGE,161.0,A
2004,2373,61633,MARRIAGE,79.0,A
2004,2373,61634,MARRIAGE,82.0,A
2004,2373,61636,MARRIAGE,1122.0,A
2004,2374,61638,MARRIAGE,34.0,A
2004,2374,61631,MARRIAGE,2.0,A
2004,2374,61635,MARRIAGE,6.0,A
2004,2374,61633,MARRIAGE,1.0,A
2004,2374,61634,MARRIAGE,5.0,A
2004,2374,61636,MARRIAGE,26.0,A
2004,2375,61638,MARRIAGE,330.0,A
2004,2375,61631,MARRIAGE,9.0,A
2004,2375,61635,MARRIAGE,34.0,A
2004,2375,61633,MARRIAGE,22.0,A
2004,2375,61634,MARRIAGE,12.0,A
2004,2375,61636,MARRIAGE,287.0,A
2004,2376,61638,MARRIAGE,73.0,A
2004,2376,61631,MARRIAGE,1.0,A
2004,2376,61635,MARRIAGE,9.0,A
2004,2376,61633,MARRIAGE,6.0,A
2004,2376,61634,MARRIAGE,3.0,A
2004,2376,61636,MARRIAGE,63.0,A
2004,2377,61638,MARRIAGE,31.0,A
2004,2377,61631,MARRIAGE,2.0,A
2004,2377,61635,MARRIAGE,5.0,A
2004,2377,61633,MARRIAGE,2.0,A
2004,2377,61634,MARRIAGE,3.0,A
2004,2377,61636,MARRIAGE,24.0,A
2004,2378,61638,MARRIAGE,22.0,A
2004,2378,61631,MARRIAGE,1.0,A
2004,2378,61635,MARRIAGE,9.0,A
2004,2378,61633,MARRIAGE,2.0,A
2004,2378,61634,MARRIAGE,7.0,A
2004,2378,61636,MARRIAGE,12.0,A
2004,2379,61638,MARRIAGE,35.0,A
2004,2379,61631,MARRIAGE,3.0,A
2004,2379,61635,MARRIAGE,10.0,A
2004,2379,61633,MARRIAGE,7.0,A
2004,2379,61634,MARRIAGE,3.0,A
2004,2379,61636,MARRIAGE,22.0,A
2004,2380,61638,MARRIAGE,500.0,A
2004,2380,61631,MARRIAGE,28.0,A
2004,2380,61635,MARRIAGE,74.0,A
2004,2380,61633,MARRIAGE,31.0,A
2004,2380,61634,MARRIAGE,43.0,A
2004,2380,61636,MARRIAGE,398.0,A
2004,2381,61638,MARRIAGE,277.0,A
2004,2381,61631,MARRIAGE,47.0,A
2004,2381,61635,MARRIAGE,37.0,A
2004,2381,61633,MARRIAGE,18.0,A
2004,2381,61634,MARRIAGE,19.0,A
2004,2381,61636,MARRIAGE,193.0,A
2004,2382,61638,MARRIAGE,32.0,A
2004,2382,61635,MARRIAGE,5.0,A
2004,2382,61633,MARRIAGE,5.0,A
2004,2382,61636,MARRIAGE,27.0,A
2004,2383,61638,MARRIAGE,195.0,A
2004,2383,61631,MARRIAGE,3.0,A
2004,2383,61635,MARRIAGE,28.0,A
2004,2383,61633,MARRIAGE,10.0,A
2004,2383,61634,MARRIAGE,18.0,A
