D_TEMPORAL_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2020;3690;2970;Nacimientos;23.0;A
2020;3690;2971;Nacimientos;3.0;A
2020;3690;2972;Nacimientos;6.0;A
2020;3690;2973;Nacimientos;2.0;A
2020;3690;2974;Nacimientos;1.0;A
2020;3690;2975;Nacimientos;1.0;A
2020;3690;2977;Nacimientos;1.0;A
2020;3690;2978;Nacimientos;2205.0;A
2020;3690;2979;Nacimientos;65.0;A
2020;3690;2980;Nacimientos;575.0;A
2020;3690;2981;Nacimientos;339.0;A
2020;3690;2982;Nacimientos;9.0;A
2020;3690;2983;Nacimientos;20.0;A
2020;3690;2984;Nacimientos;9.0;A
2020;3690;3018;Nacimientos;1.0;A
2020;3690;2985;Nacimientos;1.0;A
2020;3690;2986;Nacimientos;56.0;A
2020;3690;2987;Nacimientos;17.0;A
2020;3690;2988;Nacimientos;2.0;A
2020;3690;2990;Nacimientos;5.0;A
2020;3690;2991;Nacimientos;32.0;A
2020;3690;2992;Nacimientos;;A
2020;3690;2994;Nacimientos;185.0;A
2020;3690;2995;Nacimientos;2.0;A
2020;3690;2996;Nacimientos;119.0;A
2020;3690;2997;Nacimientos;1.0;A
2020;3690;2998;Nacimientos;5.0;A
2020;3690;2999;Nacimientos;1.0;A
2020;3690;3019;Nacimientos;1.0;A
2020;3690;3000;Nacimientos;15.0;A
2020;3690;3001;Nacimientos;6.0;A
2020;3690;3002;Nacimientos;6.0;A
2020;3690;3015;Nacimientos;217.0;A
2020;3690;3003;Nacimientos;68.0;A
2020;3690;3004;Nacimientos;2.0;A
2020;3690;3005;Nacimientos;11.0;A
2020;3690;3006;Nacimientos;301.0;A
2020;3690;3007;Nacimientos;14.0;A
2020;3690;3017;Nacimientos;17.0;A
2020;3690;3010;Nacimientos;3.0;A
2020;3690;3008;Nacimientos;10.0;A
2020;3690;3009;Nacimientos;21.0;A
2020;3690;3011;Nacimientos;2.0;A
2020;3690;3012;Nacimientos;3.0;A
2020;3690;3142;Nacimientos;7541.0;A
2020;3690;3024;Nacimientos;5.0;A
2020;3690;3025;Nacimientos;4.0;A
2020;3690;3026;Nacimientos;18.0;A
2020;3690;3028;Nacimientos;263.0;A
2020;3690;3029;Nacimientos;62.0;A
2020;3690;3030;Nacimientos;10.0;A
2020;3690;3031;Nacimientos;55.0;A
2020;3690;3032;Nacimientos;4.0;A
2020;3690;3033;Nacimientos;6.0;A
2020;3690;3034;Nacimientos;27.0;A
2020;3690;3035;Nacimientos;77.0;A
2020;3690;3037;Nacimientos;29.0;A
2020;3690;3038;Nacimientos;32.0;A
2020;3690;3039;Nacimientos;13.0;A
2020;3690;3040;Nacimientos;35.0;A
2020;3690;3041;Nacimientos;36.0;A
2020;3690;3042;Nacimientos;77.0;A
2020;3690;3043;Nacimientos;51.0;A
2020;3690;3044;Nacimientos;35.0;A
2020;3690;3045;Nacimientos;64.0;A
2020;3690;3046;Nacimientos;101.0;A
2020;3690;3047;Nacimientos;23.0;A
2020;3690;3048;Nacimientos;53.0;A
2020;3690;3133;Nacimientos;12.0;A
2020;3690;3049;Nacimientos;101.0;A
2020;3690;3050;Nacimientos;13.0;A
2020;3690;3051;Nacimientos;20.0;A
2020;3690;3052;Nacimientos;12.0;A
2020;3690;3053;Nacimientos;11.0;A
2020;3690;3054;Nacimientos;61.0;A
2020;3690;3055;Nacimientos;2.0;A
2020;3690;3056;Nacimientos;4.0;A
2020;3690;3057;Nacimientos;18.0;A
2020;3690;3058;Nacimientos;11.0;A
2020;3690;3059;Nacimientos;131.0;A
2020;3690;3060;Nacimientos;2.0;A
2020;3690;3061;Nacimientos;12.0;A
2020;3690;3062;Nacimientos;11.0;A
2020;3690;3137;Nacimientos;22.0;A
2020;3690;3063;Nacimientos;553.0;A
2020;3690;3064;Nacimientos;165.0;A
2020;3690;3065;Nacimientos;54.0;A
2020;3690;3066;Nacimientos;44.0;A
2020;3690;3067;Nacimientos;18.0;A
2020;3690;3068;Nacimientos;3.0;A
2020;3690;3069;Nacimientos;53.0;A
2020;3690;3070;Nacimientos;25.0;A
2020;3690;3071;Nacimientos;14.0;A
2020;3690;3072;Nacimientos;50.0;A
2020;3690;3073;Nacimientos;10.0;A
2020;3690;3074;Nacimientos;51.0;A
2020;3690;3075;Nacimientos;26.0;A
2020;3690;3076;Nacimientos;11.0;A
2020;3690;3136;Nacimientos;20.0;A
2020;3690;3078;Nacimientos;22.0;A
2020;3690;3080;Nacimientos;103.0;A
2020;3690;3081;Nacimientos;2.0;A
2020;3690;3082;Nacimientos;80.0;A
2020;3690;3083;Nacimientos;22.0;A
2020;3690;3084;Nacimientos;2.0;A
2020;3690;3085;Nacimientos;99.0;A
2020;3690;3086;Nacimientos;188.0;A
2020;3690;3087;Nacimientos;82.0;A
2020;3690;3088;Nacimientos;13.0;A
2020;3690;3089;Nacimientos;4.0;A
2020;3690;3090;Nacimientos;12.0;A
2020;3690;3091;Nacimientos;22.0;A
2020;3690;3092;Nacimientos;101.0;A
2020;3690;3093;Nacimientos;4.0;A
2020;3690;3094;Nacimientos;31.0;A
2020;3690;3095;Nacimientos;72.0;A
2020;3690;3096;Nacimientos;209.0;A
2020;3690;280352;Nacimientos;6.0;A
2020;3690;3097;Nacimientos;27.0;A
2020;3690;3098;Nacimientos;30.0;A
2020;3690;3099;Nacimientos;21.0;A
2020;3690;3100;Nacimientos;7.0;A
2020;3690;3101;Nacimientos;14.0;A
2020;3690;3102;Nacimientos;47.0;A
2020;3690;3103;Nacimientos;5.0;A
2020;3690;3104;Nacimientos;35.0;A
2020;3690;3105;Nacimientos;17.0;A
2020;3690;3108;Nacimientos;39.0;A
2020;3690;3109;Nacimientos;5.0;A
2020;3690;3110;Nacimientos;136.0;A
2020;3690;3111;Nacimientos;19.0;A
2020;3690;3112;Nacimientos;4.0;A
2020;3690;3113;Nacimientos;12.0;A
2020;3690;3114;Nacimientos;21.0;A
2020;3690;3115;Nacimientos;102.0;A
2020;3690;3117;Nacimientos;2.0;A
2020;3690;3116;Nacimientos;38.0;A
2020;3690;3118;Nacimientos;36.0;A
2020;3690;3119;Nacimientos;14.0;A
2020;3690;3120;Nacimientos;2689.0;A
2020;3690;3121;Nacimientos;44.0;A
2020;3690;3122;Nacimientos;73.0;A
2020;3690;3123;Nacimientos;33.0;A
2020;3690;3124;Nacimientos;197.0;A
2020;3690;3126;Nacimientos;23.0;A
2020;3690;3127;Nacimientos;19.0;A
2020;3690;3130;Nacimientos;1.0;A
2020;3690;3128;Nacimientos;16.0;A
2020;3690;3129;Nacimientos;18.0;A
2020;3690;3131;Nacimientos;24.0;A
2020;3690;3132;Nacimientos;79.0;A
2019;3690;3143;Nacimientos;33787.0;A
2019;3690;2352;Nacimientos;3586.0;A
2019;3690;2241;Nacimientos;4.0;A
2019;3690;2242;Nacimientos;4.0;A
2019;3690;2243;Nacimientos;108.0;A
2019;3690;2244;Nacimientos;;A
2019;3690;2245;Nacimientos;3.0;A
2019;3690;2246;Nacimientos;57.0;A
2019;3690;2247;Nacimientos;1.0;A
2019;3690;2248;Nacimientos;2.0;A
2019;3690;2249;Nacimientos;;A
2019;3690;2250;Nacimientos;3.0;A
2019;3690;2251;Nacimientos;23.0;A
2019;3690;2253;Nacimientos;949.0;A
2019;3690;2254;Nacimientos;1.0;A
2019;3690;2255;Nacimientos;;A
2019;3690;2256;Nacimientos;15.0;A
2019;3690;2257;Nacimientos;8.0;A
2019;3690;2258;Nacimientos;2.0;A
2019;3690;2259;Nacimientos;;A
2019;3690;9563;Nacimientos;13.0;A
2019;3690;2260;Nacimientos;2.0;A
2019;3690;2261;Nacimientos;;A
2019;3690;2262;Nacimientos;1.0;A
2019;3690;2264;Nacimientos;20.0;A
2019;3690;2267;Nacimientos;;A
2019;3690;2268;Nacimientos;;A
2019;3690;2269;Nacimientos;72.0;A
2019;3690;2270;Nacimientos;3.0;A
2019;3690;2271;Nacimientos;8.0;A
2019;3690;2272;Nacimientos;36.0;A
2019;3690;2277;Nacimientos;3.0;A
2019;3690;2278;Nacimientos;3.0;A
2019;3690;2274;Nacimientos;;A
2019;3690;2276;Nacimientos;77.0;A
2019;3690;2279;Nacimientos;13.0;A
2019;3690;2347;Nacimientos;553.0;A
2019;3690;2282;Nacimientos;1.0;A
2019;3690;2284;Nacimientos;3.0;A
2019;3690;2285;Nacimientos;8.0;A
2019;3690;2286;Nacimientos;6.0;A
2019;3690;2287;Nacimientos;4.0;A
2019;3690;2288;Nacimientos;9.0;A
2019;3690;2289;Nacimientos;9.0;A
2019;3690;2290;Nacimientos;52.0;A
2019;3690;2291;Nacimientos;4.0;A
2019;3690;2292;Nacimientos;1.0;A
2019;3690;2293;Nacimientos;77.0;A
2019;3690;2294;Nacimientos;86.0;A
2019;3690;2295;Nacimientos;4.0;A
2019;3690;2296;Nacimientos;2.0;A
2019;3690;2298;Nacimientos;7.0;A
2019;3690;2299;Nacimientos;;A
2019;3690;2300;Nacimientos;3.0;A
2019;3690;2301;Nacimientos;;A
2019;3690;2302;Nacimientos;1.0;A
2019;3690;2303;Nacimientos;20.0;A
2019;3690;2304;Nacimientos;4.0;A
2019;3690;2305;Nacimientos;15.0;A
2019;3690;2348;Nacimientos;72.0;A
2019;3690;2306;Nacimientos;2.0;A
2019;3690;2307;Nacimientos;225.0;A
2019;3690;2308;Nacimientos;;A
2019;3690;2309;Nacimientos;1.0;A
2019;3690;2310;Nacimientos;22.0;A
2019;3690;2311;Nacimientos;6.0;A
2019;3690;2312;Nacimientos;1.0;A
2019;3690;2313;Nacimientos;3.0;A
2019;3690;2314;Nacimientos;;A
2019;3690;2315;Nacimientos;10.0;A
2019;3690;2316;Nacimientos;50.0;A
2019;3690;2317;Nacimientos;6.0;A
2019;3690;2318;Nacimientos;1.0;A
2019;3690;2319;Nacimientos;5.0;A
2019;3690;2320;Nacimientos;503.0;A
2019;3690;2321;Nacimientos;;A
2019;3690;2322;Nacimientos;2.0;A
2019;3690;2323;Nacimientos;;A
2019;3690;2324;Nacimientos;4.0;A
2019;3690;2325;Nacimientos;;A
2019;3690;2326;Nacimientos;2.0;A
2019;3690;2327;Nacimientos;10.0;A
2019;3690;2329;Nacimientos;16.0;A
2019;3690;2330;Nacimientos;1.0;A
2019;3690;2332;Nacimientos;1.0;A
2019;3690;2333;Nacimientos;14.0;A
2019;3690;2346;Nacimientos;2.0;A
2019;3690;2334;Nacimientos;15.0;A
2019;3690;2335;Nacimientos;2.0;A
2019;3690;2336;Nacimientos;2.0;A
2019;3690;2337;Nacimientos;;A
2019;3690;2338;Nacimientos;1.0;A
2019;3690;2339;Nacimientos;5.0;A
2019;3690;2340;Nacimientos;17.0;A
2019;3690;2341;Nacimientos;90.0;A
2019;3690;2342;Nacimientos;31.0;A
2019;3690;2343;Nacimientos;153.0;A
2019;3690;2344;Nacimientos;11.0;A
2019;3690;2402;Nacimientos;4741.0;A
2019;3690;2353;Nacimientos;22.0;A
2019;3690;2354;Nacimientos;24.0;A
2019;3690;2355;Nacimientos;5.0;A
2019;3690;2356;Nacimientos;468.0;A
2019;3690;2357;Nacimientos;13.0;A
2019;3690;2358;Nacimientos;127.0;A
2019;3690;2359;Nacimientos;108.0;A
2019;3690;2361;Nacimientos;73.0;A
2019;3690;2397;Nacimientos;29.0;A
2019;3690;2362;Nacimientos;2.0;A
2019;3690;2363;Nacimientos;30.0;A
2019;3690;2364;Nacimientos;8.0;A
2019;3690;2365;Nacimientos;319.0;A
2019;3690;2366;Nacimientos;15.0;A
2019;3690;2368;Nacimientos;359.0;A
2019;3690;2369;Nacimientos;78.0;A
2019;3690;2367;Nacimientos;108.0;A
2019;3690;2370;Nacimientos;18.0;A
2019;3690;2371;Nacimientos;2.0;A
2019;3690;2372;Nacimientos;4.0;A
2019;3690;2373;Nacimientos;822.0;A
2019;3690;2374;Nacimientos;30.0;A
2019;3690;2375;Nacimientos;319.0;A
2019;3690;2376;Nacimientos;50.0;A
2019;3690;2377;Nacimientos;27.0;A
2019;3690;2378;Nacimientos;16.0;A
2019;3690;2379;Nacimientos;17.0;A
2019;3690;2380;Nacimientos;287.0;A
2019;3690;2381;Nacimientos;157.0;A
2019;3690;2382;Nacimientos;26.0;A
2019;3690;2383;Nacimientos;147.0;A
2019;3690;2384;Nacimientos;334.0;A
2019;3690;2398;Nacimientos;19.0;A
2019;3690;280346;Nacimientos;2.0;A
2019;3690;2386;Nacimientos;128.0;A
2019;3690;2385;Nacimientos;292.0;A
2019;3690;2387;Nacimientos;10.0;A
2019;3690;2388;Nacimientos;64.0;A
2019;3690;2389;Nacimientos;2.0;A
2019;3690;2390;Nacimientos;20.0;A
2019;3690;2391;Nacimientos;62.0;A
2019;3690;2392;Nacimientos;47.0;A
2019;3690;2393;Nacimientos;2.0;A
2019;3690;2394;Nacimientos;46.0;A
2019;3690;2395;Nacimientos;3.0;A
2019;3690;2482;Nacimientos;2907.0;A
2019;3690;2403;Nacimientos;18.0;A
2019;3690;2404;Nacimientos;58.0;A
2019;3690;2405;Nacimientos;5.0;A
2019;3690;2406;Nacimientos;5.0;A
2019;3690;2407;Nacimientos;36.0;A
2019;3690;2408;Nacimientos;7.0;A
2019;3690;2409;Nacimientos;62.0;A
2019;3690;2410;Nacimientos;10.0;A
2019;3690;2411;Nacimientos;16.0;A
2019;3690;2412;Nacimientos;25.0;A
2019;3690;2413;Nacimientos;;A
2019;3690;2414;Nacimientos;34.0;A
2019;3690;2415;Nacimientos;67.0;A
2019;3690;2416;Nacimientos;10.0;A
2019;3690;2417;Nacimientos;7.0;A
2019;3690;2418;Nacimientos;2.0;A
2019;3690;2419;Nacimientos;77.0;A
2019;3690;2420;Nacimientos;14.0;A
2019;3690;2421;Nacimientos;32.0;A
2019;3690;2422;Nacimientos;;A
2019;3690;2423;Nacimientos;1192.0;A
2019;3690;2424;Nacimientos;18.0;A
2019;3690;2425;Nacimientos;7.0;A
2019;3690;2426;Nacimientos;8.0;A
2019;3690;2427;Nacimientos;6.0;A
2019;3690;2428;Nacimientos;6.0;A
2019;3690;2429;Nacimientos;42.0;A
2019;3690;280347;Nacimientos;7.0;A
2019;3690;2430;Nacimientos;2.0;A
2019;3690;2431;Nacimientos;11.0;A
2019;3690;2432;Nacimientos;41.0;A
2019;3690;2433;Nacimientos;1.0;A
2019;3690;2434;Nacimientos;2.0;A
2019;3690;2435;Nacimientos;5.0;A
2019;3690;280348;Nacimientos;5.0;A
2019;3690;2436;Nacimientos;1.0;A
2019;3690;2437;Nacimientos;17.0;A
2019;3690;2438;Nacimientos;17.0;A
2019;3690;2439;Nacimientos;14.0;A
2019;3690;2440;Nacimientos;195.0;A
2019;3690;2441;Nacimientos;11.0;A
2019;3690;2442;Nacimientos;16.0;A
2019;3690;2443;Nacimientos;17.0;A
2019;3690;2444;Nacimientos;65.0;A
2019;3690;2445;Nacimientos;34.0;A
2019;3690;2446;Nacimientos;9.0;A
2019;3690;2447;Nacimientos;12.0;A
2019;3690;2448;Nacimientos;13.0;A
2019;3690;2449;Nacimientos;7.0;A
2019;3690;2450;Nacimientos;4.0;A
2019;3690;2451;Nacimientos;77.0;A
2019;3690;2452;Nacimientos;11.0;A
2019;3690;2453;Nacimientos;3.0;A
2019;3690;2454;Nacimientos;29.0;A
2019;3690;2455;Nacimientos;30.0;A
2019;3690;2456;Nacimientos;69.0;A
2019;3690;2457;Nacimientos;61.0;A
2019;3690;2458;Nacimientos;120.0;A
2019;3690;2459;Nacimientos;43.0;A
2019;3690;2460;Nacimientos;41.0;A
2019;3690;2461;Nacimientos;2.0;A
2019;3690;2463;Nacimientos;;A
2019;3690;2462;Nacimientos;23.0;A
2019;3690;2464;Nacimientos;2.0;A
2019;3690;2465;Nacimientos;3.0;A
2019;3690;2466;Nacimientos;;A
2019;3690;2467;Nacimientos;8.0;A
2019;3690;2468;Nacimientos;27.0;A
2019;3690;2469;Nacimientos;26.0;A
2019;3690;2470;Nacimientos;;A
2019;3690;2471;Nacimientos;36.0;A
2019;3690;2472;Nacimientos;3.0;A
2019;3690;2473;Nacimientos;1.0;A
2019;3690;2474;Nacimientos;4.0;A
2019;3690;2475;Nacimientos;14.0;A
2019;3690;2476;Nacimientos;3.0;A
2019;3690;2477;Nacimientos;1.0;A
2019;3690;2713;Nacimientos;3759.0;A
2019;3690;2483;Nacimientos;2.0;A
2019;3690;2484;Nacimientos;1.0;A
2019;3690;2485;Nacimientos;82.0;A
2019;3690;2486;Nacimientos;2.0;A
2019;3690;2487;Nacimientos;1.0;A
2019;3690;2488;Nacimientos;47.0;A
2019;3690;2489;Nacimientos;1.0;A
2019;3690;2493;Nacimientos;5.0;A
2019;3690;2494;Nacimientos;23.0;A
2019;3690;2495;Nacimientos;7.0;A
2019;3690;2496;Nacimientos;20.0;A
2019;3690;2497;Nacimientos;57.0;A
2019;3690;2498;Nacimientos;2.0;A
2019;3690;2499;Nacimientos;2.0;A
2019;3690;2500;Nacimientos;98.0;A
2019;3690;2699;Nacimientos;3.0;A
2019;3690;2501;Nacimientos;1.0;A
2019;3690;2503;Nacimientos;4.0;A
2019;3690;2504;Nacimientos;92.0;A
2019;3690;2505;Nacimientos;111.0;A
2019;3690;2506;Nacimientos;69.0;A
2019;3690;2507;Nacimientos;4.0;A
2019;3690;2508;Nacimientos;;A
2019;3690;2511;Nacimientos;19.0;A
2019;3690;2512;Nacimientos;6.0;A
2019;3690;2513;Nacimientos;3.0;A
2019;3690;2514;Nacimientos;2.0;A
2019;3690;2516;Nacimientos;1.0;A
2019;3690;2517;Nacimientos;;A
2019;3690;2518;Nacimientos;1.0;A
2019;3690;2519;Nacimientos;3.0;A
2019;3690;2520;Nacimientos;22.0;A
2019;3690;2602;Nacimientos;;A
2019;3690;2521;Nacimientos;3.0;A
2019;3690;2522;Nacimientos;2.0;A
2019;3690;2523;Nacimientos;14.0;A
2019;3690;2524;Nacimientos;4.0;A
2019;3690;2526;Nacimientos;;A
2019;3690;2527;Nacimientos;;A
2019;3690;2528;Nacimientos;;A
2019;3690;2529;Nacimientos;4.0;A
2019;3690;2530;Nacimientos;1.0;A
2019;3690;2531;Nacimientos;30.0;A
2019;3690;2544;Nacimientos;30.0;A
2019;3690;2546;Nacimientos;6.0;A
2019;3690;2548;Nacimientos;85.0;A
2019;3690;2532;Nacimientos;14.0;A
2019;3690;2533;Nacimientos;4.0;A
2019;3690;2534;Nacimientos;12.0;A
2019;3690;2535;Nacimientos;7.0;A
2019;3690;2537;Nacimientos;7.0;A
2019;3690;2538;Nacimientos;5.0;A
2019;3690;2707;Nacimientos;10.0;A
2019;3690;2541;Nacimientos;18.0;A
2019;3690;2542;Nacimientos;30.0;A
2019;3690;2549;Nacimientos;14.0;A
2019;3690;2550;Nacimientos;1.0;A
2019;3690;2551;Nacimientos;;A
2019;3690;2553;Nacimientos;11.0;A
2019;3690;2554;Nacimientos;6.0;A
2019;3690;2555;Nacimientos;10.0;A
2019;3690;2556;Nacimientos;2.0;A
2019;3690;9565;Nacimientos;4.0;A
2019;3690;2557;Nacimientos;1.0;A
2019;3690;2558;Nacimientos;17.0;A
2019;3690;2559;Nacimientos;2.0;A
2019;3690;2561;Nacimientos;;A
2019;3690;2563;Nacimientos;3.0;A
2019;3690;2565;Nacimientos;1.0;A
2019;3690;2566;Nacimientos;11.0;A
2019;3690;2700;Nacimientos;126.0;A
2019;3690;2569;Nacimientos;;A
2019;3690;2570;Nacimientos;;A
2019;3690;2571;Nacimientos;24.0;A
2019;3690;2572;Nacimientos;1.0;A
2019;3690;2573;Nacimientos;1.0;A
2019;3690;2574;Nacimientos;957.0;A
2019;3690;2575;Nacimientos;8.0;A
2019;3690;2576;Nacimientos;70.0;A
2019;3690;2701;Nacimientos;4.0;A
2019;3690;2580;Nacimientos;17.0;A
2019;3690;2581;Nacimientos;7.0;A
2019;3690;2582;Nacimientos;8.0;A
2019;3690;2583;Nacimientos;1.0;A
2019;3690;2584;Nacimientos;2.0;A
2019;3690;2585;Nacimientos;20.0;A
2019;3690;2586;Nacimientos;9.0;A
2019;3690;2587;Nacimientos;51.0;A
2019;3690;2588;Nacimientos;40.0;A
2019;3690;2589;Nacimientos;42.0;A
2019;3690;2590;Nacimientos;2.0;A
2019;3690;2592;Nacimientos;28.0;A
2019;3690;2593;Nacimientos;1.0;A
2019;3690;2594;Nacimientos;6.0;A
2019;3690;2595;Nacimientos;3.0;A
2019;3690;2596;Nacimientos;4.0;A
2019;3690;2598;Nacimientos;16.0;A
2019;3690;2603;Nacimientos;20.0;A
2019;3690;2604;Nacimientos;6.0;A
2019;3690;2605;Nacimientos;2.0;A
2019;3690;2607;Nacimientos;3.0;A
2019;3690;2608;Nacimientos;2.0;A
2019;3690;2609;Nacimientos;;A
2019;3690;2610;Nacimientos;74.0;A
2019;3690;2611;Nacimientos;;A
2019;3690;2612;Nacimientos;1.0;A
2019;3690;2614;Nacimientos;8.0;A
2019;3690;2616;Nacimientos;104.0;A
2019;3690;2617;Nacimientos;2.0;A
2019;3690;2621;Nacimientos;15.0;A
2019;3690;2622;Nacimientos;8.0;A
2019;3690;2623;Nacimientos;44.0;A
2019;3690;2624;Nacimientos;13.0;A
2019;3690;2625;Nacimientos;11.0;A
2019;3690;2626;Nacimientos;3.0;A
2019;3690;2627;Nacimientos;12.0;A
2019;3690;2704;Nacimientos;2.0;A
2019;3690;2629;Nacimientos;265.0;A
2019;3690;2630;Nacimientos;1.0;A
2019;3690;2698;Nacimientos;5.0;A
2019;3690;2632;Nacimientos;5.0;A
2019;3690;2633;Nacimientos;3.0;A
2019;3690;2634;Nacimientos;56.0;A
2019;3690;2635;Nacimientos;5.0;A
2019;3690;2636;Nacimientos;29.0;A
2019;3690;2637;Nacimientos;4.0;A
2019;3690;2639;Nacimientos;39.0;A
2019;3690;2640;Nacimientos;1.0;A
2019;3690;2641;Nacimientos;4.0;A
2019;3690;2642;Nacimientos;45.0;A
2019;3690;2643;Nacimientos;5.0;A
2019;3690;2705;Nacimientos;3.0;A
2019;3690;2646;Nacimientos;5.0;A
2019;3690;2647;Nacimientos;50.0;A
2019;3690;2648;Nacimientos;3.0;A
2019;3690;2651;Nacimientos;6.0;A
2019;3690;2652;Nacimientos;;A
2019;3690;2653;Nacimientos;14.0;A
2019;3690;2654;Nacimientos;27.0;A
2019;3690;2656;Nacimientos;12.0;A
2019;3690;2657;Nacimientos;3.0;A
2019;3690;2659;Nacimientos;2.0;A
2019;3690;2660;Nacimientos;12.0;A
2019;3690;2662;Nacimientos;37.0;A
2019;3690;2663;Nacimientos;1.0;A
2019;3690;2664;Nacimientos;61.0;A
2019;3690;2665;Nacimientos;1.0;A
2019;3690;2666;Nacimientos;1.0;A
2019;3690;2696;Nacimientos;;A
2019;3690;2667;Nacimientos;3.0;A
2019;3690;280350;Nacimientos;;A
2019;3690;2668;Nacimientos;;A
2019;3690;2669;Nacimientos;1.0;A
2019;3690;2671;Nacimientos;8.0;A
2019;3690;2709;Nacimientos;6.0;A
2019;3690;2697;Nacimientos;2.0;A
2019;3690;2702;Nacimientos;8.0;A
2019;3690;2672;Nacimientos;1.0;A
2019;3690;2706;Nacimientos;56.0;A
2019;3690;2673;Nacimientos;9.0;A
2019;3690;2674;Nacimientos;1.0;A
2019;3690;2638;Nacimientos;19.0;A
2019;3690;2703;Nacimientos;4.0;A
2019;3690;2676;Nacimientos;1.0;A
2019;3690;2677;Nacimientos;12.0;A
2019;3690;2678;Nacimientos;5.0;A
2019;3690;2681;Nacimientos;12.0;A
2019;3690;2708;Nacimientos;3.0;A
2019;3690;2682;Nacimientos;58.0;A
2019;3690;2683;Nacimientos;7.0;A
2019;3690;2797;Nacimientos;2247.0;A
2019;3690;2714;Nacimientos;1.0;A
2019;3690;2715;Nacimientos;86.0;A
2019;3690;2716;Nacimientos;6.0;A
2019;3690;2717;Nacimientos;3.0;A
2019;3690;2718;Nacimientos;140.0;A
2019;3690;2719;Nacimientos;6.0;A
2019;3690;2720;Nacimientos;36.0;A
2019;3690;2721;Nacimientos;15.0;A
2019;3690;2722;Nacimientos;4.0;A
2019;3690;2723;Nacimientos;86.0;A
2019;3690;2724;Nacimientos;16.0;A
2019;3690;2725;Nacimientos;2.0;A
2019;3690;2726;Nacimientos;61.0;A
2019;3690;2727;Nacimientos;23.0;A
2019;3690;2728;Nacimientos;2.0;A
2019;3690;2729;Nacimientos;;A
2019;3690;2730;Nacimientos;21.0;A
2019;3690;2731;Nacimientos;8.0;A
2019;3690;2732;Nacimientos;1.0;A
2019;3690;2733;Nacimientos;1.0;A
2019;3690;2734;Nacimientos;137.0;A
2019;3690;2735;Nacimientos;;A
2019;3690;2736;Nacimientos;6.0;A
2019;3690;2743;Nacimientos;15.0;A
2019;3690;2737;Nacimientos;1.0;A
2019;3690;2738;Nacimientos;12.0;A
2019;3690;2739;Nacimientos;;A
2019;3690;2740;Nacimientos;;A
2019;3690;2741;Nacimientos;;A
2019;3690;2742;Nacimientos;6.0;A
2019;3690;2744;Nacimientos;1.0;A
2019;3690;2745;Nacimientos;7.0;A
2019;3690;2746;Nacimientos;3.0;A
2019;3690;2747;Nacimientos;8.0;A
2019;3690;2748;Nacimientos;44.0;A
2019;3690;2749;Nacimientos;;A
2019;3690;2750;Nacimientos;1.0;A
2019;3690;2751;Nacimientos;2.0;A
2019;3690;2752;Nacimientos;;A
2019;3690;2753;Nacimientos;14.0;A
2019;3690;2754;Nacimientos;569.0;A
2019;3690;2755;Nacimientos;85.0;A
2019;3690;2756;Nacimientos;12.0;A
2019;3690;2757;Nacimientos;147.0;A
2019;3690;2758;Nacimientos;3.0;A
2019;3690;2759;Nacimientos;18.0;A
2019;3690;2760;Nacimientos;4.0;A
2019;3690;2761;Nacimientos;1.0;A
2019;3690;2762;Nacimientos;16.0;A
2019;3690;2763;Nacimientos;116.0;A
2019;3690;2764;Nacimientos;;A
2019;3690;2765;Nacimientos;10.0;A
2019;3690;2766;Nacimientos;16.0;A
2019;3690;2767;Nacimientos;45.0;A
2019;3690;2768;Nacimientos;59.0;A
2019;3690;2769;Nacimientos;10.0;A
2019;3690;2770;Nacimientos;4.0;A
2019;3690;2771;Nacimientos;15.0;A
2019;3690;2772;Nacimientos;;A
2019;3690;2773;Nacimientos;54.0;A
2019;3690;2775;Nacimientos;54.0;A
2019;3690;2776;Nacimientos;6.0;A
2019;3690;2777;Nacimientos;17.0;A
2019;3690;2778;Nacimientos;52.0;A
2019;3690;2780;Nacimientos;1.0;A
2019;3690;2779;Nacimientos;2.0;A
2019;3690;2781;Nacimientos;1.0;A
2019;3690;2782;Nacimientos;3.0;A
2019;3690;2783;Nacimientos;14.0;A
2019;3690;2784;Nacimientos;29.0;A
2019;3690;2785;Nacimientos;;A
2019;3690;2786;Nacimientos;44.0;A
2019;3690;2787;Nacimientos;11.0;A
2019;3690;2788;Nacimientos;20.0;A
2019;3690;2789;Nacimientos;3.0;A
2019;3690;2790;Nacimientos;8.0;A
2019;3690;2791;Nacimientos;6.0;A
2019;3690;2792;Nacimientos;14.0;A
2019;3690;280351;Nacimientos;1.0;A
2019;3690;2793;Nacimientos;2.0;A
2019;3690;2911;Nacimientos;2282.0;A
2019;3690;2798;Nacimientos;2.0;A
2019;3690;2800;Nacimientos;81.0;A
2019;3690;2801;Nacimientos;27.0;A
2019;3690;2802;Nacimientos;;A
2019;3690;2803;Nacimientos;162.0;A
2019;3690;2804;Nacimientos;17.0;A
2019;3690;2805;Nacimientos;16.0;A
2019;3690;2806;Nacimientos;6.0;A
2019;3690;2907;Nacimientos;8.0;A
2019;3690;2807;Nacimientos;63.0;A
2019;3690;2808;Nacimientos;58.0;A
2019;3690;2809;Nacimientos;8.0;A
2019;3690;2810;Nacimientos;17.0;A
2019;3690;2904;Nacimientos;10.0;A
