TERRITORIO;TEMPORAL;CNAE_O9_CRA_NEW;OBS_STATUS;INDICATOR;OBS_VALUE;FREQ
ES61;2017;273164;A;CON_INTER_PREC_ADQ;0.0;A
ES61;2017;273247;A;CON_INTER_PREC_ADQ;0.0;A
ES61;2017;273260;A;CON_INTER_PREC_ADQ;139339032;A
ES61;2016;273165;A;CON_INTER_PREC_ADQ;4198918.0;A
ES61;2016;273129;A;CON_INTER_PREC_ADQ;4198918.0;A
ES61;2016;273167;A;CON_INTER_PREC_ADQ;3902841.0;A
ES61;2016;273168;A;CON_INTER_PREC_ADQ;139360.0;A
ES61;2016;273169;A;CON_INTER_PREC_ADQ;156717.0;A
ES61;2016;273166;A;CON_INTER_PREC_ADQ;50160973;A
ES61;2016;273248;A;CON_INTER_PREC_ADQ;42805437;A
ES61;2016;273130;A;CON_INTER_PREC_ADQ;518399.0;A
ES61;2016;273170;A;CON_INTER_PREC_ADQ;518399.0;A
ES61;2016;273131;A;CON_INTER_PREC_ADQ;14724113;A
ES61;2016;273171;A;CON_INTER_PREC_ADQ;1680750.0;A
ES61;2016;273172;A;CON_INTER_PREC_ADQ;265229.0;A
ES61;2016;273173;A;CON_INTER_PREC_ADQ;1586336.0;A
ES61;2016;273174;A;CON_INTER_PREC_ADQ;6449362.0;A
ES61;2016;273175;A;CON_INTER_PREC_ADQ;557497.0;A
ES61;2016;273176;A;CON_INTER_PREC_ADQ;1018534.0;A
ES61;2016;273177;A;CON_INTER_PREC_ADQ;1288284.0;A
ES61;2016;273178;A;CON_INTER_PREC_ADQ;1878121.0;A
ES61;2016;273132;A;CON_INTER_PREC_ADQ;500683.0;A
ES61;2016;273179;A;CON_INTER_PREC_ADQ;500683.0;A
ES61;2016;273133;A;CON_INTER_PREC_ADQ;1255106.0;A
ES61;2016;273180;A;CON_INTER_PREC_ADQ;443476.0;A
ES61;2016;273181;A;CON_INTER_PREC_ADQ;531086.0;A
ES61;2016;273182;A;CON_INTER_PREC_ADQ;280544.0;A
ES61;2016;273134;A;CON_INTER_PREC_ADQ;12396637;A
ES61;2016;273183;A;CON_INTER_PREC_ADQ;11628446;A
ES61;2016;273184;A;CON_INTER_PREC_ADQ;768191.0;A
ES61;2016;273135;A;CON_INTER_PREC_ADQ;179965.0;A
ES61;2016;273185;A;CON_INTER_PREC_ADQ;179965.0;A
ES61;2016;273136;A;CON_INTER_PREC_ADQ;2080334.0;A
ES61;2016;273186;A;CON_INTER_PREC_ADQ;937958.0;A
ES61;2016;273189;A;CON_INTER_PREC_ADQ;541888.0;A
ES61;2016;273188;A;CON_INTER_PREC_ADQ;75430.0;A
ES61;2016;273187;A;CON_INTER_PREC_ADQ;525058.0;A
ES61;2016;273137;A;CON_INTER_PREC_ADQ;5602020.0;A
ES61;2016;273190;A;CON_INTER_PREC_ADQ;4274027.0;A
ES61;2016;273191;A;CON_INTER_PREC_ADQ;1327993.0;A
ES61;2016;273138;A;CON_INTER_PREC_ADQ;344103.0;A
ES61;2016;273192;A;CON_INTER_PREC_ADQ;344103.0;A
ES61;2016;273139;A;CON_INTER_PREC_ADQ;950420.0;A
ES61;2016;273193;A;CON_INTER_PREC_ADQ;950420.0;A
ES61;2016;273140;A;CON_INTER_PREC_ADQ;516527.0;A
ES61;2016;273194;A;CON_INTER_PREC_ADQ;516527.0;A
ES61;2016;273141;A;CON_INTER_PREC_ADQ;2707766.0;A
ES61;2016;273195;A;CON_INTER_PREC_ADQ;460642.0;A
ES61;2016;273196;A;CON_INTER_PREC_ADQ;163804.0;A
ES61;2016;273197;A;CON_INTER_PREC_ADQ;2083320.0;A
ES61;2016;273142;A;CON_INTER_PREC_ADQ;1547763.0;A
ES61;2016;273198;A;CON_INTER_PREC_ADQ;480123.0;A
ES61;2016;273199;A;CON_INTER_PREC_ADQ;316403.0;A
ES61;2016;273200;A;CON_INTER_PREC_ADQ;751237.0;A
ES61;2016;273143;A;CON_INTER_PREC_ADQ;5334788.0;A
ES61;2016;273201;A;CON_INTER_PREC_ADQ;4263582.0;A
ES61;2016;273202;A;CON_INTER_PREC_ADQ;1071206.0;A
ES61;2016;273144;A;CON_INTER_PREC_ADQ;1502349.0;A
ES61;2016;273203;A;CON_INTER_PREC_ADQ;897244.0;A
ES61;2016;273204;A;CON_INTER_PREC_ADQ;605105.0;A
ES61;2016;273249;A;CON_INTER_PREC_ADQ;9910683.0;A
ES61;2016;273145;A;CON_INTER_PREC_ADQ;9910683.0;A
ES61;2016;273205;A;CON_INTER_PREC_ADQ;9910683.0;A
ES61;2016;273251;A;CON_INTER_PREC_ADQ;63412663;A
ES61;2016;273250;A;CON_INTER_PREC_ADQ;31444864;A
ES61;2016;273146;A;CON_INTER_PREC_ADQ;13861892;A
ES61;2016;273206;A;CON_INTER_PREC_ADQ;2005692.0;A
ES61;2016;273207;A;CON_INTER_PREC_ADQ;6808531.0;A
ES61;2016;273208;A;CON_INTER_PREC_ADQ;5047669.0;A
ES61;2016;273147;A;CON_INTER_PREC_ADQ;8660355.0;A
ES61;2016;273209;A;CON_INTER_PREC_ADQ;5252809.0;A
ES61;2016;273210;A;CON_INTER_PREC_ADQ;269442.0;A
ES61;2016;273211;A;CON_INTER_PREC_ADQ;2882516.0;A
ES61;2016;273212;A;CON_INTER_PREC_ADQ;255588.0;A
ES61;2016;273148;A;CON_INTER_PREC_ADQ;8922617.0;A
ES61;2016;273213;A;CON_INTER_PREC_ADQ;1918525.0;A
ES61;2016;273214;A;CON_INTER_PREC_ADQ;7004092.0;A
ES61;2016;273253;A;CON_INTER_PREC_ADQ;2825058.0;A
ES61;2016;273149;A;CON_INTER_PREC_ADQ;575601.0;A
ES61;2016;273215;A;CON_INTER_PREC_ADQ;198135.0;A
ES61;2016;273216;A;CON_INTER_PREC_ADQ;377466.0;A
ES61;2016;273150;A;CON_INTER_PREC_ADQ;1488108.0;A
ES61;2016;273217;A;CON_INTER_PREC_ADQ;1488108.0;A
ES61;2016;273151;A;CON_INTER_PREC_ADQ;761349.0;A
ES61;2016;273218;A;CON_INTER_PREC_ADQ;761349.0;A
ES61;2016;273254;A;CON_INTER_PREC_ADQ;3725307.0;A
ES61;2016;273152;A;CON_INTER_PREC_ADQ;3725307.0;A
ES61;2016;273219;A;CON_INTER_PREC_ADQ;1821267.0;A
ES61;2016;273220;A;CON_INTER_PREC_ADQ;1145496.0;A
ES61;2016;273221;A;CON_INTER_PREC_ADQ;758544.0;A
ES61;2016;273255;A;CON_INTER_PREC_ADQ;3355560.0;A
ES61;2016;273153;A;CON_INTER_PREC_ADQ;3355560.0;A
ES61;2016;273222;A;CON_INTER_PREC_ADQ;3355560.0;A
ES61;2016;273256;A;CON_INTER_PREC_ADQ;7236508.0;A
ES61;2016;273154;A;CON_INTER_PREC_ADQ;3356635.0;A
ES61;2016;273223;A;CON_INTER_PREC_ADQ;1824690.0;A
ES61;2016;273224;A;CON_INTER_PREC_ADQ;1531945.0;A
ES61;2016;273155;A;CON_INTER_PREC_ADQ;291194.0;A
ES61;2016;273225;A;CON_INTER_PREC_ADQ;291194.0;A
ES61;2016;273156;A;CON_INTER_PREC_ADQ;746383.0;A
ES61;2016;273226;A;CON_INTER_PREC_ADQ;357578.0;A
ES61;2016;273227;A;CON_INTER_PREC_ADQ;256742.0;A
ES61;2016;273228;A;CON_INTER_PREC_ADQ;132063.0;A
ES61;2016;273157;A;CON_INTER_PREC_ADQ;2842296.0;A
ES61;2016;273229;A;CON_INTER_PREC_ADQ;471577.0;A
ES61;2016;273230;A;CON_INTER_PREC_ADQ;51594.0;A
ES61;2016;273231;A;CON_INTER_PREC_ADQ;863176.0;A
ES61;2016;273232;A;CON_INTER_PREC_ADQ;169433.0;A
ES61;2016;273233;A;CON_INTER_PREC_ADQ;667265.0;A
ES61;2016;273234;A;CON_INTER_PREC_ADQ;619251.0;A
ES61;2016;273257;A;CON_INTER_PREC_ADQ;11169661;A
ES61;2016;273158;A;CON_INTER_PREC_ADQ;3567237.0;A
ES61;2016;273235;A;CON_INTER_PREC_ADQ;3567237.0;A
ES61;2016;273159;A;CON_INTER_PREC_ADQ;1788002.0;A
ES61;2016;273236;A;CON_INTER_PREC_ADQ;1270257.0;A
ES61;2016;273237;A;CON_INTER_PREC_ADQ;517745.0;A
ES61;2016;273160;A;CON_INTER_PREC_ADQ;4628826.0;A
ES61;2016;273238;A;CON_INTER_PREC_ADQ;2138601.0;A
ES61;2016;273239;A;CON_INTER_PREC_ADQ;2490225.0;A
ES61;2016;273161;A;CON_INTER_PREC_ADQ;1185596.0;A
ES61;2016;273240;A;CON_INTER_PREC_ADQ;320794.0;A
ES61;2016;273241;A;CON_INTER_PREC_ADQ;864802.0;A
ES61;2016;273259;A;CON_INTER_PREC_ADQ;3655705.0;A
ES61;2016;273162;A;CON_INTER_PREC_ADQ;2108529.0;A
ES61;2016;273242;A;CON_INTER_PREC_ADQ;1103416.0;A
ES61;2016;273243;A;CON_INTER_PREC_ADQ;1005113.0;A
ES61;2016;273163;A;CON_INTER_PREC_ADQ;1547176.0;A
ES61;2016;273244;A;CON_INTER_PREC_ADQ;640645.0;A
ES61;2016;273245;A;CON_INTER_PREC_ADQ;180316.0;A
ES61;2016;273246;A;CON_INTER_PREC_ADQ;726215.0;A
ES61;2016;273164;A;CON_INTER_PREC_ADQ;0.0;A
ES61;2016;273247;A;CON_INTER_PREC_ADQ;0.0;A
ES61;2016;273260;A;CON_INTER_PREC_ADQ;127683237;A
ES61;2015;273165;A;CON_INTER_PREC_ADQ;4707530.0;A
ES61;2015;273129;A;CON_INTER_PREC_ADQ;4707530.0;A
ES61;2015;273167;A;CON_INTER_PREC_ADQ;4386520.0;A
ES61;2015;273168;A;CON_INTER_PREC_ADQ;155035.0;A
ES61;2015;273169;A;CON_INTER_PREC_ADQ;165975.0;A
ES61;2015;273166;A;CON_INTER_PREC_ADQ;52493737;A
ES61;2015;273248;A;CON_INTER_PREC_ADQ;43690615;A
ES61;2015;273130;A;CON_INTER_PREC_ADQ;457182.0;A
ES61;2015;273170;A;CON_INTER_PREC_ADQ;457182.0;A
ES61;2015;273131;A;CON_INTER_PREC_ADQ;13506017;A
ES61;2015;273171;A;CON_INTER_PREC_ADQ;1447738.0;A
ES61;2015;273172;A;CON_INTER_PREC_ADQ;224077.0;A
ES61;2015;273173;A;CON_INTER_PREC_ADQ;1359022.0;A
ES61;2015;273174;A;CON_INTER_PREC_ADQ;5688964.0;A
ES61;2015;273175;A;CON_INTER_PREC_ADQ;613002.0;A
ES61;2015;273176;A;CON_INTER_PREC_ADQ;1000314.0;A
ES61;2015;273177;A;CON_INTER_PREC_ADQ;1287376.0;A
ES61;2015;273178;A;CON_INTER_PREC_ADQ;1885524.0;A
ES61;2015;273132;A;CON_INTER_PREC_ADQ;432551.0;A
ES61;2015;273179;A;CON_INTER_PREC_ADQ;432551.0;A
ES61;2015;273133;A;CON_INTER_PREC_ADQ;1279561.0;A
ES61;2015;273180;A;CON_INTER_PREC_ADQ;397113.0;A
ES61;2015;273181;A;CON_INTER_PREC_ADQ;599377.0;A
ES61;2015;273182;A;CON_INTER_PREC_ADQ;283071.0;A
ES61;2015;273134;A;CON_INTER_PREC_ADQ;14793184;A
ES61;2015;273183;A;CON_INTER_PREC_ADQ;14072734;A
ES61;2015;273184;A;CON_INTER_PREC_ADQ;720450.0;A
ES61;2015;273135;A;CON_INTER_PREC_ADQ;180278.0;A
ES61;2015;273185;A;CON_INTER_PREC_ADQ;180278.0;A
ES61;2015;273136;A;CON_INTER_PREC_ADQ;2024333.0;A
ES61;2015;273186;A;CON_INTER_PREC_ADQ;942275.0;A
ES61;2015;273189;A;CON_INTER_PREC_ADQ;548996.0;A
ES61;2015;273188;A;CON_INTER_PREC_ADQ;59412.0;A
ES61;2015;273187;A;CON_INTER_PREC_ADQ;473650.0;A
ES61;2015;273137;A;CON_INTER_PREC_ADQ;6047508.0;A
ES61;2015;273190;A;CON_INTER_PREC_ADQ;4674894.0;A
ES61;2015;273191;A;CON_INTER_PREC_ADQ;1372614.0;A
ES61;2015;273138;A;CON_INTER_PREC_ADQ;297065.0;A
ES61;2015;273192;A;CON_INTER_PREC_ADQ;297065.0;A
ES61;2015;273139;A;CON_INTER_PREC_ADQ;786132.0;A
ES61;2015;273193;A;CON_INTER_PREC_ADQ;786132.0;A
ES61;2015;273140;A;CON_INTER_PREC_ADQ;463056.0;A
ES61;2015;273194;A;CON_INTER_PREC_ADQ;463056.0;A
ES61;2015;273141;A;CON_INTER_PREC_ADQ;2503949.0;A
ES61;2015;273195;A;CON_INTER_PREC_ADQ;505566.0;A
ES61;2015;273196;A;CON_INTER_PREC_ADQ;210638.0;A
ES61;2015;273197;A;CON_INTER_PREC_ADQ;1787745.0;A
ES61;2015;273142;A;CON_INTER_PREC_ADQ;1376981.0;A
ES61;2015;273198;A;CON_INTER_PREC_ADQ;422013.0;A
ES61;2015;273199;A;CON_INTER_PREC_ADQ;251156.0;A
ES61;2015;273200;A;CON_INTER_PREC_ADQ;703812.0;A
ES61;2015;273143;A;CON_INTER_PREC_ADQ;6849971.0;A
ES61;2015;273201;A;CON_INTER_PREC_ADQ;5201799.0;A
ES61;2015;273202;A;CON_INTER_PREC_ADQ;1648172.0;A
ES61;2015;273144;A;CON_INTER_PREC_ADQ;1495969.0;A
ES61;2015;273203;A;CON_INTER_PREC_ADQ;888516.0;A
ES61;2015;273204;A;CON_INTER_PREC_ADQ;607453.0;A
ES61;2015;273249;A;CON_INTER_PREC_ADQ;10767955;A
ES61;2015;273145;A;CON_INTER_PREC_ADQ;10767955;A
ES61;2015;273205;A;CON_INTER_PREC_ADQ;10767955;A
ES61;2015;273251;A;CON_INTER_PREC_ADQ;60224444;A
ES61;2015;273250;A;CON_INTER_PREC_ADQ;29407361;A
ES61;2015;273146;A;CON_INTER_PREC_ADQ;12801569;A
ES61;2015;273206;A;CON_INTER_PREC_ADQ;1832019.0;A
ES61;2015;273207;A;CON_INTER_PREC_ADQ;6410854.0;A
ES61;2015;273208;A;CON_INTER_PREC_ADQ;4558696.0;A
ES61;2015;273147;A;CON_INTER_PREC_ADQ;8159909.0;A
ES61;2015;273209;A;CON_INTER_PREC_ADQ;5013631.0;A
ES61;2015;273210;A;CON_INTER_PREC_ADQ;251294.0;A
ES61;2015;273211;A;CON_INTER_PREC_ADQ;2663885.0;A
ES61;2015;273212;A;CON_INTER_PREC_ADQ;231099.0;A
ES61;2015;273148;A;CON_INTER_PREC_ADQ;8445883.0;A
ES61;2015;273213;A;CON_INTER_PREC_ADQ;2046696.0;A
ES61;2015;273214;A;CON_INTER_PREC_ADQ;6399187.0;A
ES61;2015;273253;A;CON_INTER_PREC_ADQ;2654417.0;A
ES61;2015;273149;A;CON_INTER_PREC_ADQ;564891.0;A
ES61;2015;273215;A;CON_INTER_PREC_ADQ;229384.0;A
ES61;2015;273216;A;CON_INTER_PREC_ADQ;335507.0;A
ES61;2015;273150;A;CON_INTER_PREC_ADQ;1420363.0;A
ES61;2015;273217;A;CON_INTER_PREC_ADQ;1420363.0;A
ES61;2015;273151;A;CON_INTER_PREC_ADQ;669163.0;A
ES61;2015;273218;A;CON_INTER_PREC_ADQ;669163.0;A
ES61;2015;273254;A;CON_INTER_PREC_ADQ;3620150.0;A
ES61;2015;273152;A;CON_INTER_PREC_ADQ;3620150.0;A
ES61;2015;273219;A;CON_INTER_PREC_ADQ;1732771.0;A
ES61;2015;273220;A;CON_INTER_PREC_ADQ;1187716.0;A
ES61;2015;273221;A;CON_INTER_PREC_ADQ;699663.0;A
ES61;2015;273255;A;CON_INTER_PREC_ADQ;3065309.0;A
ES61;2015;273153;A;CON_INTER_PREC_ADQ;3065309.0;A
ES61;2015;273222;A;CON_INTER_PREC_ADQ;3065309.0;A
ES61;2015;273256;A;CON_INTER_PREC_ADQ;7043372.0;A
ES61;2015;273154;A;CON_INTER_PREC_ADQ;3500099.0;A
ES61;2015;273223;A;CON_INTER_PREC_ADQ;1874378.0;A
ES61;2015;273224;A;CON_INTER_PREC_ADQ;1625721.0;A
ES61;2015;273155;A;CON_INTER_PREC_ADQ;306829.0;A
ES61;2015;273225;A;CON_INTER_PREC_ADQ;306829.0;A
ES61;2015;273156;A;CON_INTER_PREC_ADQ;747361.0;A
ES61;2015;273226;A;CON_INTER_PREC_ADQ;349166.0;A
ES61;2015;273227;A;CON_INTER_PREC_ADQ;286737.0;A
ES61;2015;273228;A;CON_INTER_PREC_ADQ;111458.0;A
ES61;2015;273157;A;CON_INTER_PREC_ADQ;2489083.0;A
ES61;2015;273229;A;CON_INTER_PREC_ADQ;468227.0;A
ES61;2015;273230;A;CON_INTER_PREC_ADQ;63122.0;A
ES61;2015;273231;A;CON_INTER_PREC_ADQ;650629.0;A
ES61;2015;273232;A;CON_INTER_PREC_ADQ;158338.0;A
ES61;2015;273233;A;CON_INTER_PREC_ADQ;604710.0;A
ES61;2015;273234;A;CON_INTER_PREC_ADQ;544057.0;A
ES61;2015;273257;A;CON_INTER_PREC_ADQ;10813673;A
ES61;2015;273158;A;CON_INTER_PREC_ADQ;3615016.0;A
ES61;2015;273235;A;CON_INTER_PREC_ADQ;3615016.0;A
ES61;2015;273159;A;CON_INTER_PREC_ADQ;1669475.0;A
ES61;2015;273236;A;CON_INTER_PREC_ADQ;1227168.0;A
ES61;2015;273237;A;CON_INTER_PREC_ADQ;442307.0;A
ES61;2015;273160;A;CON_INTER_PREC_ADQ;4401877.0;A
ES61;2015;273238;A;CON_INTER_PREC_ADQ;1864908.0;A
ES61;2015;273239;A;CON_INTER_PREC_ADQ;2536969.0;A
ES61;2015;273161;A;CON_INTER_PREC_ADQ;1127305.0;A
ES61;2015;273240;A;CON_INTER_PREC_ADQ;322513.0;A
ES61;2015;273241;A;CON_INTER_PREC_ADQ;804792.0;A
ES61;2015;273259;A;CON_INTER_PREC_ADQ;3620162.0;A
ES61;2015;273162;A;CON_INTER_PREC_ADQ;2157056.0;A
ES61;2015;273242;A;CON_INTER_PREC_ADQ;1129965.0;A
ES61;2015;273243;A;CON_INTER_PREC_ADQ;1027091.0;A
ES61;2015;273163;A;CON_INTER_PREC_ADQ;1463106.0;A
ES61;2015;273244;A;CON_INTER_PREC_ADQ;657921.0;A
ES61;2015;273245;A;CON_INTER_PREC_ADQ;139518.0;A
ES61;2015;273246;A;CON_INTER_PREC_ADQ;665667.0;A
ES61;2015;273164;A;CON_INTER_PREC_ADQ;0.0;A
ES61;2015;273247;A;CON_INTER_PREC_ADQ;0.0;A
ES61;2015;273260;A;CON_INTER_PREC_ADQ;128193666;A
ES61;2014;273165;A;CON_INTER_PREC_ADQ;3844543.0;A
ES61;2014;273129;A;CON_INTER_PREC_ADQ;3844543.0;A
ES61;2014;273167;A;CON_INTER_PREC_ADQ;3532241.0;A
ES61;2014;273168;A;CON_INTER_PREC_ADQ;163398.0;A
ES61;2014;273169;A;CON_INTER_PREC_ADQ;148904.0;A
ES61;2014;273166;A;CON_INTER_PREC_ADQ;57227611;A
ES61;2014;273248;A;CON_INTER_PREC_ADQ;48655991;A
ES61;2014;273130;A;CON_INTER_PREC_ADQ;318825.0;A
ES61;2014;273170;A;CON_INTER_PREC_ADQ;318825.0;A
ES61;2014;273131;A;CON_INTER_PREC_ADQ;13171137;A
ES61;2014;273171;A;CON_INTER_PREC_ADQ;1641408.0;A
ES61;2014;273172;A;CON_INTER_PREC_ADQ;212438.0;A
ES61;2014;273173;A;CON_INTER_PREC_ADQ;1434344.0;A
ES61;2014;273174;A;CON_INTER_PREC_ADQ;5360858.0;A
ES61;2014;273175;A;CON_INTER_PREC_ADQ;548705.0;A
ES61;2014;273176;A;CON_INTER_PREC_ADQ;1106094.0;A
ES61;2014;273177;A;CON_INTER_PREC_ADQ;1092801.0;A
ES61;2014;273178;A;CON_INTER_PREC_ADQ;1774489.0;A
ES61;2014;273132;A;CON_INTER_PREC_ADQ;522443.0;A
ES61;2014;273179;A;CON_INTER_PREC_ADQ;522443.0;A
ES61;2014;273133;A;CON_INTER_PREC_ADQ;1324001.0;A
ES61;2014;273180;A;CON_INTER_PREC_ADQ;370692.0;A
ES61;2014;273181;A;CON_INTER_PREC_ADQ;666988.0;A
ES61;2014;273182;A;CON_INTER_PREC_ADQ;286321.0;A
ES61;2014;273134;A;CON_INTER_PREC_ADQ;20421589;A
ES61;2014;273183;A;CON_INTER_PREC_ADQ;19560245;A
ES61;2014;273184;A;CON_INTER_PREC_ADQ;861344.0;A
ES61;2014;273135;A;CON_INTER_PREC_ADQ;266528.0;A
ES61;2014;273185;A;CON_INTER_PREC_ADQ;266528.0;A
ES61;2014;273136;A;CON_INTER_PREC_ADQ;1852689.0;A
ES61;2014;273186;A;CON_INTER_PREC_ADQ;828923.0;A
ES61;2014;273189;A;CON_INTER_PREC_ADQ;564354.0;A
ES61;2014;273188;A;CON_INTER_PREC_ADQ;73540.0;A
ES61;2014;273187;A;CON_INTER_PREC_ADQ;385872.0;A
ES61;2014;273137;A;CON_INTER_PREC_ADQ;5924893.0;A
ES61;2014;273190;A;CON_INTER_PREC_ADQ;4645762.0;A
ES61;2014;273191;A;CON_INTER_PREC_ADQ;1279131.0;A
ES61;2014;273138;A;CON_INTER_PREC_ADQ;226537.0;A
ES61;2014;273192;A;CON_INTER_PREC_ADQ;226537.0;A
ES61;2014;273139;A;CON_INTER_PREC_ADQ;747548.0;A
ES61;2014;273193;A;CON_INTER_PREC_ADQ;747548.0;A
ES61;2014;273140;A;CON_INTER_PREC_ADQ;388531.0;A
ES61;2014;273194;A;CON_INTER_PREC_ADQ;388531.0;A
ES61;2014;273141;A;CON_INTER_PREC_ADQ;2435673.0;A
ES61;2014;273195;A;CON_INTER_PREC_ADQ;910181.0;A
ES61;2014;273196;A;CON_INTER_PREC_ADQ;201664.0;A
ES61;2014;273197;A;CON_INTER_PREC_ADQ;1323828.0;A
ES61;2014;273142;A;CON_INTER_PREC_ADQ;1374422.0;A
ES61;2014;273198;A;CON_INTER_PREC_ADQ;471742.0;A
ES61;2014;273199;A;CON_INTER_PREC_ADQ;287971.0;A
ES61;2014;273200;A;CON_INTER_PREC_ADQ;614709.0;A
ES61;2014;273143;A;CON_INTER_PREC_ADQ;6698525.0;A
ES61;2014;273201;A;CON_INTER_PREC_ADQ;4398229.0;A
ES61;2014;273202;A;CON_INTER_PREC_ADQ;2300296.0;A
ES61;2014;273144;A;CON_INTER_PREC_ADQ;1554270.0;A
ES61;2014;273203;A;CON_INTER_PREC_ADQ;883210.0;A
ES61;2014;273204;A;CON_INTER_PREC_ADQ;671060.0;A
ES61;2014;273249;A;CON_INTER_PREC_ADQ;10434058;A
ES61;2014;273145;A;CON_INTER_PREC_ADQ;10434058;A
ES61;2014;273205;A;CON_INTER_PREC_ADQ;10434058;A
ES61;2014;273251;A;CON_INTER_PREC_ADQ;57477919;A
ES61;2014;273250;A;CON_INTER_PREC_ADQ;28473964;A
ES61;2014;273146;A;CON_INTER_PREC_ADQ;11304951;A
ES61;2014;273206;A;CON_INTER_PREC_ADQ;1644077.0;A
ES61;2014;273207;A;CON_INTER_PREC_ADQ;5428270.0;A
ES61;2014;273208;A;CON_INTER_PREC_ADQ;4232604.0;A
ES61;2014;273147;A;CON_INTER_PREC_ADQ;7990366.0;A
ES61;2014;273209;A;CON_INTER_PREC_ADQ;4926021.0;A
ES61;2014;273210;A;CON_INTER_PREC_ADQ;198849.0;A
ES61;2014;273211;A;CON_INTER_PREC_ADQ;2650243.0;A
ES61;2014;273212;A;CON_INTER_PREC_ADQ;215253.0;A
ES61;2014;273148;A;CON_INTER_PREC_ADQ;9178647.0;A
ES61;2014;273213;A;CON_INTER_PREC_ADQ;1880422.0;A
ES61;2014;273214;A;CON_INTER_PREC_ADQ;7298225.0;A
ES61;2014;273253;A;CON_INTER_PREC_ADQ;2803173.0;A
ES61;2014;273149;A;CON_INTER_PREC_ADQ;555921.0;A
ES61;2014;273215;A;CON_INTER_PREC_ADQ;225863.0;A
ES61;2014;273216;A;CON_INTER_PREC_ADQ;330058.0;A
ES61;2014;273150;A;CON_INTER_PREC_ADQ;1707847.0;A
ES61;2014;273217;A;CON_INTER_PREC_ADQ;1707847.0;A
ES61;2014;273151;A;CON_INTER_PREC_ADQ;539405.0;A
ES61;2014;273218;A;CON_INTER_PREC_ADQ;539405.0;A
ES61;2014;273254;A;CON_INTER_PREC_ADQ;3851219.0;A
ES61;2014;273152;A;CON_INTER_PREC_ADQ;3851219.0;A
ES61;2014;273219;A;CON_INTER_PREC_ADQ;1777696.0;A
ES61;2014;273220;A;CON_INTER_PREC_ADQ;1188540.0;A
ES61;2014;273221;A;CON_INTER_PREC_ADQ;884983.0;A
ES61;2014;273255;A;CON_INTER_PREC_ADQ;2257414.0;A
ES61;2014;273153;A;CON_INTER_PREC_ADQ;2257414.0;A
ES61;2014;273222;A;CON_INTER_PREC_ADQ;2257414.0;A
ES61;2014;273256;A;CON_INTER_PREC_ADQ;6458325.0;A
ES61;2014;273154;A;CON_INTER_PREC_ADQ;3316556.0;A
ES61;2014;273223;A;CON_INTER_PREC_ADQ;1788480.0;A
ES61;2014;273224;A;CON_INTER_PREC_ADQ;1528076.0;A
ES61;2014;273155;A;CON_INTER_PREC_ADQ;272119.0;A
ES61;2014;273225;A;CON_INTER_PREC_ADQ;272119.0;A
ES61;2014;273156;A;CON_INTER_PREC_ADQ;703328.0;A
ES61;2014;273226;A;CON_INTER_PREC_ADQ;366015.0;A
ES61;2014;273227;A;CON_INTER_PREC_ADQ;238722.0;A
ES61;2014;273228;A;CON_INTER_PREC_ADQ;98591.0;A
ES61;2014;273157;A;CON_INTER_PREC_ADQ;2166322.0;A
ES61;2014;273229;A;CON_INTER_PREC_ADQ;478122.0;A
ES61;2014;273230;A;CON_INTER_PREC_ADQ;44932.0;A
ES61;2014;273231;A;CON_INTER_PREC_ADQ;571850.0;A
ES61;2014;273232;A;CON_INTER_PREC_ADQ;176398.0;A
ES61;2014;273233;A;CON_INTER_PREC_ADQ;391015.0;A
ES61;2014;273234;A;CON_INTER_PREC_ADQ;504005.0;A
ES61;2014;273257;A;CON_INTER_PREC_ADQ;10176865;A
ES61;2014;273158;A;CON_INTER_PREC_ADQ;3780586.0;A
ES61;2014;273235;A;CON_INTER_PREC_ADQ;3780586.0;A
ES61;2014;273159;A;CON_INTER_PREC_ADQ;1575855.0;A
ES61;2014;273236;A;CON_INTER_PREC_ADQ;994661.0;A
ES61;2014;273237;A;CON_INTER_PREC_ADQ;581194.0;A
ES61;2014;273160;A;CON_INTER_PREC_ADQ;3739270.0;A
ES61;2014;273238;A;CON_INTER_PREC_ADQ;1694650.0;A
ES61;2014;273239;A;CON_INTER_PREC_ADQ;2044620.0;A
ES61;2014;273161;A;CON_INTER_PREC_ADQ;1081154.0;A
ES61;2014;273240;A;CON_INTER_PREC_ADQ;527053.0;A
ES61;2014;273241;A;CON_INTER_PREC_ADQ;554101.0;A
ES61;2014;273259;A;CON_INTER_PREC_ADQ;3456959.0;A
ES61;2014;273162;A;CON_INTER_PREC_ADQ;2086790.0;A
ES61;2014;273242;A;CON_INTER_PREC_ADQ;1160468.0;A
ES61;2014;273243;A;CON_INTER_PREC_ADQ;926322.0;A
ES61;2014;273163;A;CON_INTER_PREC_ADQ;1370169.0;A
ES61;2014;273244;A;CON_INTER_PREC_ADQ;592196.0;A
ES61;2014;273245;A;CON_INTER_PREC_ADQ;157549.0;A
ES61;2014;273246;A;CON_INTER_PREC_ADQ;620424.0;A
ES61;2014;273164;A;CON_INTER_PREC_ADQ;0.0;A
ES61;2014;273247;A;CON_INTER_PREC_ADQ;0.0;A
ES61;2014;273260;A;CON_INTER_PREC_ADQ;128984131;A
ES61;2013;273165;A;CON_INTER_PREC_ADQ;4610524.0;A
