TEMPORAL;TERRITORIO;VARIABLE;SEXO;MONSALARIO;EDAD;INDICATOR;OBS_VALUE;FREQ
2019;ES614;281593;_T;281485;TOTAL;ASAL_PER;768700.0;A
2019;ES614;281593;_T;281486;TOTAL;ASAL_PER;768700.0;A
2019;ES614;281593;M;281485;TOTAL;ASAL_PER;197900.0;A
2019;ES614;281593;M;281486;TOTAL;ASAL_PER;197900.0;A
2019;ES614;281593;F;281485;TOTAL;ASAL_PER;186450.0;A
2019;ES614;281593;F;281486;TOTAL;ASAL_PER;186450.0;A
2019;ES614;281594;_T;281485;TOTAL;ASAL_PER;65800.0;A
2019;ES614;281594;_T;281486;TOTAL;ASAL_PER;65800.0;A
2019;ES614;281594;M;281485;TOTAL;ASAL_PER;19925.0;A
2019;ES614;281594;M;281486;TOTAL;ASAL_PER;19925.0;A
2019;ES614;281594;F;281485;TOTAL;ASAL_PER;12975.0;A
2019;ES614;281594;F;281486;TOTAL;ASAL_PER;12975.0;A
2019;ES614;281592;_T;281485;TOTAL;ASAL_PER;834500.0;A
2019;ES614;281592;_T;281486;TOTAL;ASAL_PER;834500.0;A
2019;ES614;281592;M;281485;TOTAL;ASAL_PER;217825.0;A
2019;ES614;281592;M;281486;TOTAL;ASAL_PER;217825.0;A
2019;ES614;281592;F;281485;TOTAL;ASAL_PER;199425.0;A
2019;ES614;281592;F;281486;TOTAL;ASAL_PER;199425.0;A
2019;ES615;281593;_T;281485;TOTAL;ASAL_PER;492750.0;A
2019;ES615;281593;_T;281486;TOTAL;ASAL_PER;492750.0;A
2019;ES615;281593;M;281485;TOTAL;ASAL_PER;132425.0;A
2019;ES615;281593;M;281486;TOTAL;ASAL_PER;132425.0;A
2019;ES615;281593;F;281485;TOTAL;ASAL_PER;113950.0;A
2019;ES615;281593;F;281486;TOTAL;ASAL_PER;113950.0;A
2019;ES615;281594;_T;281485;TOTAL;ASAL_PER;128800.0;A
2019;ES615;281594;_T;281486;TOTAL;ASAL_PER;128800.0;A
2019;ES615;281594;M;281485;TOTAL;ASAL_PER;23625.0;A
2019;ES615;281594;M;281486;TOTAL;ASAL_PER;23625.0;A
2019;ES615;281594;F;281485;TOTAL;ASAL_PER;40775.0;A
2019;ES615;281594;F;281486;TOTAL;ASAL_PER;40775.0;A
2019;ES615;281592;_T;281485;TOTAL;ASAL_PER;621550.0;A
2019;ES615;281592;_T;281486;TOTAL;ASAL_PER;621550.0;A
2019;ES615;281592;M;281485;TOTAL;ASAL_PER;156050.0;A
2019;ES615;281592;M;281486;TOTAL;ASAL_PER;156050.0;A
2019;ES615;281592;F;281485;TOTAL;ASAL_PER;154725.0;A
2019;ES615;281592;F;281486;TOTAL;ASAL_PER;154725.0;A
2019;ES616;281593;_T;281485;TOTAL;ASAL_PER;572450.0;A
2019;ES616;281593;_T;281486;TOTAL;ASAL_PER;572450.0;A
2019;ES616;281593;M;281485;TOTAL;ASAL_PER;156325.0;A
2019;ES616;281593;M;281486;TOTAL;ASAL_PER;156325.0;A
2019;ES616;281593;F;281485;TOTAL;ASAL_PER;129900.0;A
2019;ES616;281593;F;281486;TOTAL;ASAL_PER;129900.0;A
2019;ES616;281594;_T;281485;TOTAL;ASAL_PER;20200.0;A
2019;ES616;281594;_T;281486;TOTAL;ASAL_PER;20200.0;A
2019;ES616;281594;M;281485;TOTAL;ASAL_PER;7275.0;A
2019;ES616;281594;M;281486;TOTAL;ASAL_PER;7275.0;A
2019;ES616;281594;F;281485;TOTAL;ASAL_PER;2825.0;A
2019;ES616;281594;F;281486;TOTAL;ASAL_PER;2825.0;A
2019;ES616;281592;_T;281485;TOTAL;ASAL_PER;592650.0;A
2019;ES616;281592;_T;281486;TOTAL;ASAL_PER;592650.0;A
2019;ES616;281592;M;281485;TOTAL;ASAL_PER;163600.0;A
2019;ES616;281592;M;281486;TOTAL;ASAL_PER;163600.0;A
2019;ES616;281592;F;281485;TOTAL;ASAL_PER;132725.0;A
2019;ES616;281592;F;281486;TOTAL;ASAL_PER;132725.0;A
2019;ES617;281593;_T;281485;TOTAL;ASAL_PER;1553250.0;A
2019;ES617;281593;_T;281486;TOTAL;ASAL_PER;1553250.0;A
2019;ES617;281593;M;281485;TOTAL;ASAL_PER;405125.0;A
2019;ES617;281593;M;281486;TOTAL;ASAL_PER;405125.0;A
2019;ES617;281593;F;281485;TOTAL;ASAL_PER;371500.0;A
2019;ES617;281593;F;281486;TOTAL;ASAL_PER;371500.0;A
2019;ES617;281594;_T;281485;TOTAL;ASAL_PER;211300.0;A
2019;ES617;281594;_T;281486;TOTAL;ASAL_PER;211300.0;A
2019;ES617;281594;M;281485;TOTAL;ASAL_PER;56975.0;A
2019;ES617;281594;M;281486;TOTAL;ASAL_PER;56975.0;A
2019;ES617;281594;F;281485;TOTAL;ASAL_PER;48675.0;A
2019;ES617;281594;F;281486;TOTAL;ASAL_PER;48675.0;A
2019;ES617;281592;_T;281485;TOTAL;ASAL_PER;1764550.0;A
2019;ES617;281592;_T;281486;TOTAL;ASAL_PER;1764550.0;A
2019;ES617;281592;M;281485;TOTAL;ASAL_PER;462100.0;A
2019;ES617;281592;M;281486;TOTAL;ASAL_PER;462100.0;A
2019;ES617;281592;F;281485;TOTAL;ASAL_PER;420175.0;A
2019;ES617;281592;F;281486;TOTAL;ASAL_PER;420175.0;A
2019;ES618;281593;_T;281485;TOTAL;ASAL_PER;2002250.0;A
2019;ES618;281593;_T;281486;TOTAL;ASAL_PER;2002250.0;A
2019;ES618;281593;M;281485;TOTAL;ASAL_PER;527975.0;A
2019;ES618;281593;M;281486;TOTAL;ASAL_PER;527975.0;A
2019;ES618;281593;F;281485;TOTAL;ASAL_PER;473150.0;A
2019;ES618;281593;F;281486;TOTAL;ASAL_PER;473150.0;A
2019;ES618;281594;_T;281485;TOTAL;ASAL_PER;98450.0;A
2019;ES618;281594;_T;281486;TOTAL;ASAL_PER;98450.0;A
2019;ES618;281594;M;281485;TOTAL;ASAL_PER;28300.0;A
2019;ES618;281594;M;281486;TOTAL;ASAL_PER;28300.0;A
2019;ES618;281594;F;281485;TOTAL;ASAL_PER;20925.0;A
2019;ES618;281594;F;281486;TOTAL;ASAL_PER;20925.0;A
2019;ES618;281592;_T;281485;TOTAL;ASAL_PER;2100700.0;A
2019;ES618;281592;_T;281486;TOTAL;ASAL_PER;2100700.0;A
2019;ES618;281592;M;281485;TOTAL;ASAL_PER;556275.0;A
2019;ES618;281592;M;281486;TOTAL;ASAL_PER;556275.0;A
2019;ES618;281592;F;281485;TOTAL;ASAL_PER;494075.0;A
2019;ES618;281592;F;281486;TOTAL;ASAL_PER;494075.0;A
2019;ES61;281593;_T;281485;TOTAL;ASAL_PER;5865650.0;A
2019;ES61;281593;_T;281486;TOTAL;ASAL_PER;5865650.0;A
2019;ES61;281593;M;281485;TOTAL;ASAL_PER;1563075.0;A
2019;ES61;281593;M;281486;TOTAL;ASAL_PER;1563075.0;A
2019;ES61;281593;F;281485;TOTAL;ASAL_PER;1369750.0;A
2019;ES61;281593;F;281486;TOTAL;ASAL_PER;1369750.0;A
2019;ES61;281594;_T;281485;TOTAL;ASAL_PER;610800.0;A
2019;ES61;281594;_T;281486;TOTAL;ASAL_PER;610800.0;A
2019;ES61;281594;M;281485;TOTAL;ASAL_PER;167750.0;A
2019;ES61;281594;M;281486;TOTAL;ASAL_PER;167750.0;A
2019;ES61;281594;F;281485;TOTAL;ASAL_PER;137650.0;A
2019;ES61;281594;F;281486;TOTAL;ASAL_PER;137650.0;A
2019;ES61;281592;_T;281485;TOTAL;ASAL_PER;6476450.0;A
2019;ES61;281592;_T;281486;TOTAL;ASAL_PER;6476450.0;A
2019;ES61;281592;M;281485;TOTAL;ASAL_PER;1730825.0;A
2019;ES61;281592;M;281486;TOTAL;ASAL_PER;1730825.0;A
2019;ES61;281592;F;281485;TOTAL;ASAL_PER;1507400.0;A
2019;ES61;281592;F;281486;TOTAL;ASAL_PER;1507400.0;A
2020;ES611;281593;_T;281485;TOTAL;ASAL_PER;542700.0;A
2020;ES611;281593;_T;281486;TOTAL;ASAL_PER;542700.0;A
2020;ES611;281593;M;281485;TOTAL;ASAL_PER;137450.0;A
2020;ES611;281593;M;281486;TOTAL;ASAL_PER;137450.0;A
2020;ES611;281593;F;281485;TOTAL;ASAL_PER;133900.0;A
2020;ES611;281593;F;281486;TOTAL;ASAL_PER;133900.0;A
2020;ES611;281594;_T;281485;TOTAL;ASAL_PER;171350.0;A
2020;ES611;281594;_T;281486;TOTAL;ASAL_PER;171350.0;A
2020;ES611;281594;M;281485;TOTAL;ASAL_PER;56200.0;A
2020;ES611;281594;M;281486;TOTAL;ASAL_PER;56200.0;A
2020;ES611;281594;F;281485;TOTAL;ASAL_PER;29475.0;A
2020;ES611;281594;F;281486;TOTAL;ASAL_PER;29475.0;A
2020;ES611;281592;_T;281485;TOTAL;ASAL_PER;714050.0;A
2020;ES611;281592;_T;281486;TOTAL;ASAL_PER;714050.0;A
2020;ES611;281592;M;281485;TOTAL;ASAL_PER;193650.0;A
2020;ES611;281592;M;281486;TOTAL;ASAL_PER;193650.0;A
2020;ES611;281592;F;281485;TOTAL;ASAL_PER;163375.0;A
2020;ES611;281592;F;281486;TOTAL;ASAL_PER;163375.0;A
2020;ES612;281593;_T;281485;TOTAL;ASAL_PER;1103200.0;A
2020;ES612;281593;_T;281486;TOTAL;ASAL_PER;1103200.0;A
2020;ES612;281593;M;281485;TOTAL;ASAL_PER;301850.0;A
2020;ES612;281593;M;281486;TOTAL;ASAL_PER;301850.0;A
2020;ES612;281593;F;281485;TOTAL;ASAL_PER;249750.0;A
2020;ES612;281593;F;281486;TOTAL;ASAL_PER;249750.0;A
2020;ES612;281594;_T;281485;TOTAL;ASAL_PER;35700.0;A
2020;ES612;281594;_T;281486;TOTAL;ASAL_PER;35700.0;A
2020;ES612;281594;M;281485;TOTAL;ASAL_PER;11175.0;A
2020;ES612;281594;M;281486;TOTAL;ASAL_PER;11175.0;A
2020;ES612;281594;F;281485;TOTAL;ASAL_PER;6675.0;A
2020;ES612;281594;F;281486;TOTAL;ASAL_PER;6675.0;A
2020;ES612;281592;_T;281485;TOTAL;ASAL_PER;1138900.0;A
2020;ES612;281592;_T;281486;TOTAL;ASAL_PER;1138900.0;A
2020;ES612;281592;M;281485;TOTAL;ASAL_PER;313025.0;A
2020;ES612;281592;M;281486;TOTAL;ASAL_PER;313025.0;A
2020;ES612;281592;F;281485;TOTAL;ASAL_PER;256425.0;A
2020;ES612;281592;F;281486;TOTAL;ASAL_PER;256425.0;A
2020;ES613;281593;_T;281485;TOTAL;ASAL_PER;773500.0;A
2020;ES613;281593;_T;281486;TOTAL;ASAL_PER;773500.0;A
2020;ES613;281593;M;281485;TOTAL;ASAL_PER;205625.0;A
2020;ES613;281593;M;281486;TOTAL;ASAL_PER;205625.0;A
2020;ES613;281593;F;281485;TOTAL;ASAL_PER;181125.0;A
2020;ES613;281593;F;281486;TOTAL;ASAL_PER;181125.0;A
2020;ES613;281594;_T;281485;TOTAL;ASAL_PER;32750.0;A
2020;ES613;281594;_T;281486;TOTAL;ASAL_PER;32750.0;A
2020;ES613;281594;M;281485;TOTAL;ASAL_PER;9450.0;A
2020;ES613;281594;M;281486;TOTAL;ASAL_PER;9450.0;A
2020;ES613;281594;F;281485;TOTAL;ASAL_PER;6925.0;A
2020;ES613;281594;F;281486;TOTAL;ASAL_PER;6925.0;A
2020;ES613;281592;_T;281485;TOTAL;ASAL_PER;806250.0;A
2020;ES613;281592;_T;281486;TOTAL;ASAL_PER;806250.0;A
2020;ES613;281592;M;281485;TOTAL;ASAL_PER;215075.0;A
2020;ES613;281592;M;281486;TOTAL;ASAL_PER;215075.0;A
2020;ES613;281592;F;281485;TOTAL;ASAL_PER;188050.0;A
2020;ES613;281592;F;281486;TOTAL;ASAL_PER;188050.0;A
2020;ES614;281593;_T;281485;TOTAL;ASAL_PER;742500.0;A
2020;ES614;281593;_T;281486;TOTAL;ASAL_PER;742500.0;A
2020;ES614;281593;M;281485;TOTAL;ASAL_PER;191075.0;A
2020;ES614;281593;M;281486;TOTAL;ASAL_PER;191075.0;A
2020;ES614;281593;F;281485;TOTAL;ASAL_PER;180175.0;A
2020;ES614;281593;F;281486;TOTAL;ASAL_PER;180175.0;A
2020;ES614;281594;_T;281485;TOTAL;ASAL_PER;63400.0;A
2020;ES614;281594;_T;281486;TOTAL;ASAL_PER;63400.0;A
2020;ES614;281594;M;281485;TOTAL;ASAL_PER;19425.0;A
2020;ES614;281594;M;281486;TOTAL;ASAL_PER;19425.0;A
2020;ES614;281594;F;281485;TOTAL;ASAL_PER;12275.0;A
2020;ES614;281594;F;281486;TOTAL;ASAL_PER;12275.0;A
2020;ES614;281592;_T;281485;TOTAL;ASAL_PER;805900.0;A
2020;ES614;281592;_T;281486;TOTAL;ASAL_PER;805900.0;A
2020;ES614;281592;M;281485;TOTAL;ASAL_PER;210500.0;A
2020;ES614;281592;M;281486;TOTAL;ASAL_PER;210500.0;A
2020;ES614;281592;F;281485;TOTAL;ASAL_PER;192450.0;A
2020;ES614;281592;F;281486;TOTAL;ASAL_PER;192450.0;A
2020;ES615;281593;_T;281485;TOTAL;ASAL_PER;475200.0;A
2020;ES615;281593;_T;281486;TOTAL;ASAL_PER;475200.0;A
2020;ES615;281593;M;281485;TOTAL;ASAL_PER;127525.0;A
2020;ES615;281593;M;281486;TOTAL;ASAL_PER;127525.0;A
2020;ES615;281593;F;281485;TOTAL;ASAL_PER;110075.0;A
2020;ES615;281593;F;281486;TOTAL;ASAL_PER;110075.0;A
2020;ES615;281594;_T;281485;TOTAL;ASAL_PER;110250.0;A
2020;ES615;281594;_T;281486;TOTAL;ASAL_PER;110250.0;A
2020;ES615;281594;M;281485;TOTAL;ASAL_PER;23000.0;A
2020;ES615;281594;M;281486;TOTAL;ASAL_PER;23000.0;A
2020;ES615;281594;F;281485;TOTAL;ASAL_PER;32125.0;A
2020;ES615;281594;F;281486;TOTAL;ASAL_PER;32125.0;A
2020;ES615;281592;_T;281485;TOTAL;ASAL_PER;585450.0;A
2020;ES615;281592;_T;281486;TOTAL;ASAL_PER;585450.0;A
2020;ES615;281592;M;281485;TOTAL;ASAL_PER;150525.0;A
2020;ES615;281592;M;281486;TOTAL;ASAL_PER;150525.0;A
2020;ES615;281592;F;281485;TOTAL;ASAL_PER;142200.0;A
2020;ES615;281592;F;281486;TOTAL;ASAL_PER;142200.0;A
2020;ES616;281593;_T;281485;TOTAL;ASAL_PER;560350.0;A
2020;ES616;281593;_T;281486;TOTAL;ASAL_PER;560350.0;A
2020;ES616;281593;M;281485;TOTAL;ASAL_PER;152775.0;A
2020;ES616;281593;M;281486;TOTAL;ASAL_PER;152775.0;A
2020;ES616;281593;F;281485;TOTAL;ASAL_PER;127400.0;A
2020;ES616;281593;F;281486;TOTAL;ASAL_PER;127400.0;A
2020;ES616;281594;_T;281485;TOTAL;ASAL_PER;19800.0;A
2020;ES616;281594;_T;281486;TOTAL;ASAL_PER;19800.0;A
2020;ES616;281594;M;281485;TOTAL;ASAL_PER;7225.0;A
2020;ES616;281594;M;281486;TOTAL;ASAL_PER;7225.0;A
2020;ES616;281594;F;281485;TOTAL;ASAL_PER;2675.0;A
2020;ES616;281594;F;281486;TOTAL;ASAL_PER;2675.0;A
2020;ES616;281592;_T;281485;TOTAL;ASAL_PER;580150.0;A
2020;ES616;281592;_T;281486;TOTAL;ASAL_PER;580150.0;A
2020;ES616;281592;M;281485;TOTAL;ASAL_PER;160000.0;A
2020;ES616;281592;M;281486;TOTAL;ASAL_PER;160000.0;A
2020;ES616;281592;F;281485;TOTAL;ASAL_PER;130075.0;A
2020;ES616;281592;F;281486;TOTAL;ASAL_PER;130075.0;A
2020;ES617;281593;_T;281485;TOTAL;ASAL_PER;1481350.0;A
2020;ES617;281593;_T;281486;TOTAL;ASAL_PER;1481350.0;A
2020;ES617;281593;M;281485;TOTAL;ASAL_PER;387875.0;A
2020;ES617;281593;M;281486;TOTAL;ASAL_PER;387875.0;A
2020;ES617;281593;F;281485;TOTAL;ASAL_PER;352800.0;A
2020;ES617;281593;F;281486;TOTAL;ASAL_PER;352800.0;A
2020;ES617;281594;_T;281485;TOTAL;ASAL_PER;189800.0;A
2020;ES617;281594;_T;281486;TOTAL;ASAL_PER;189800.0;A
2020;ES617;281594;M;281485;TOTAL;ASAL_PER;52625.0;A
2020;ES617;281594;M;281486;TOTAL;ASAL_PER;52625.0;A
2020;ES617;281594;F;281485;TOTAL;ASAL_PER;42275.0;A
2020;ES617;281594;F;281486;TOTAL;ASAL_PER;42275.0;A
2020;ES617;281592;_T;281485;TOTAL;ASAL_PER;1671150.0;A
2020;ES617;281592;_T;281486;TOTAL;ASAL_PER;1671150.0;A
2020;ES617;281592;M;281485;TOTAL;ASAL_PER;440500.0;A
2020;ES617;281592;M;281486;TOTAL;ASAL_PER;440500.0;A
2020;ES617;281592;F;281485;TOTAL;ASAL_PER;395075.0;A
2020;ES617;281592;F;281486;TOTAL;ASAL_PER;395075.0;A
2020;ES618;281593;_T;281485;TOTAL;ASAL_PER;1931550.0;A
2020;ES618;281593;_T;281486;TOTAL;ASAL_PER;1931550.0;A
2020;ES618;281593;M;281485;TOTAL;ASAL_PER;511550.0;A
2020;ES618;281593;M;281486;TOTAL;ASAL_PER;511550.0;A
2020;ES618;281593;F;281485;TOTAL;ASAL_PER;454225.0;A
2020;ES618;281593;F;281486;TOTAL;ASAL_PER;454225.0;A
2020;ES618;281594;_T;281485;TOTAL;ASAL_PER;97950.0;A
2020;ES618;281594;_T;281486;TOTAL;ASAL_PER;97950.0;A
2020;ES618;281594;M;281485;TOTAL;ASAL_PER;28625.0;A
2020;ES618;281594;M;281486;TOTAL;ASAL_PER;28625.0;A
2020;ES618;281594;F;281485;TOTAL;ASAL_PER;20350.0;A
2020;ES618;281594;F;281486;TOTAL;ASAL_PER;20350.0;A
2020;ES618;281592;_T;281485;TOTAL;ASAL_PER;2029500.0;A
2020;ES618;281592;_T;281486;TOTAL;ASAL_PER;2029500.0;A
2020;ES618;281592;M;281485;TOTAL;ASAL_PER;540175.0;A
2020;ES618;281592;M;281486;TOTAL;ASAL_PER;540175.0;A
2020;ES618;281592;F;281485;TOTAL;ASAL_PER;474575.0;A
2020;ES618;281592;F;281486;TOTAL;ASAL_PER;474575.0;A
2020;ES61;281593;_T;281485;TOTAL;ASAL_PER;5666550.0;A
2020;ES61;281593;_T;281486;TOTAL;ASAL_PER;5666550.0;A
2020;ES61;281593;M;281485;TOTAL;ASAL_PER;1514150.0;A
2020;ES61;281593;M;281486;TOTAL;ASAL_PER;1514150.0;A
2020;ES61;281593;F;281485;TOTAL;ASAL_PER;1319125.0;A
2020;ES61;281593;F;281486;TOTAL;ASAL_PER;1319125.0;A
2020;ES61;281594;_T;281485;TOTAL;ASAL_PER;577200.0;A
2020;ES61;281594;_T;281486;TOTAL;ASAL_PER;577200.0;A
2020;ES61;281594;M;281485;TOTAL;ASAL_PER;164975.0;A
2020;ES61;281594;M;281486;TOTAL;ASAL_PER;164975.0;A
2020;ES61;281594;F;281485;TOTAL;ASAL_PER;123625.0;A
2020;ES61;281594;F;281486;TOTAL;ASAL_PER;123625.0;A
2020;ES61;281592;_T;281485;TOTAL;ASAL_PER;6243750.0;A
2020;ES61;281592;_T;281486;TOTAL;ASAL_PER;6243750.0;A
2020;ES61;281592;M;281485;TOTAL;ASAL_PER;1679125.0;A
2020;ES61;281592;M;281486;TOTAL;ASAL_PER;1679125.0;A
2020;ES61;281592;F;281485;TOTAL;ASAL_PER;1442750.0;A
2020;ES61;281592;F;281486;TOTAL;ASAL_PER;1442750.0;A
2017;ES611;281593;_T;281485;TOTAL;SALA_MEDI_EUR;97134.0;A
2017;ES611;281593;_T;281486;TOTAL;SALA_MEDI_EUR;130165.0;A
2017;ES611;281593;M;281485;TOTAL;SALA_MEDI_EUR;34724.0;A
2017;ES611;281593;M;281486;TOTAL;SALA_MEDI_EUR;45029.0;A
2017;ES611;281593;F;281485;TOTAL;SALA_MEDI_EUR;30016.0;A
2017;ES611;281593;F;281486;TOTAL;SALA_MEDI_EUR;41736.0;A
2017;ES611;281594;_T;281485;TOTAL;SALA_MEDI_EUR;44656.0;A
2017;ES611;281594;_T;281486;TOTAL;SALA_MEDI_EUR;88557.0;A
2017;ES611;281594;M;281485;TOTAL;SALA_MEDI_EUR;15741.0;A
2017;ES611;281594;M;281486;TOTAL;SALA_MEDI_EUR;29372.0;A
2017;ES611;281594;F;281485;TOTAL;SALA_MEDI_EUR;13847.0;A
2017;ES611;281594;F;281486;TOTAL;SALA_MEDI_EUR;29694.0;A
2017;ES611;281592;_T;281485;TOTAL;SALA_MEDI_EUR;87812.0;A
2017;ES611;281592;_T;281486;TOTAL;SALA_MEDI_EUR;122650.0;A
2017;ES611;281592;M;281485;TOTAL;SALA_MEDI_EUR;30601.0;A
2017;ES611;281592;M;281486;TOTAL;SALA_MEDI_EUR;41600.0;A
2017;ES611;281592;F;281485;TOTAL;SALA_MEDI_EUR;27882.0;A
2017;ES611;281592;F;281486;TOTAL;SALA_MEDI_EUR;40135.0;A
2017;ES612;281593;_T;281485;TOTAL;SALA_MEDI_EUR;204735.0;A
2017;ES612;281593;_T;281486;TOTAL;SALA_MEDI_EUR;281766.0;A
2017;ES612;281593;M;281485;TOTAL;SALA_MEDI_EUR;79312.0;A
2017;ES612;281593;M;281486;TOTAL;SALA_MEDI_EUR;103184.0;A
2017;ES612;281593;F;281485;TOTAL;SALA_MEDI_EUR;56402.0;A
2017;ES612;281593;F;281486;TOTAL;SALA_MEDI_EUR;84012.0;A
2017;ES612;281594;_T;281485;TOTAL;SALA_MEDI_EUR;101244.0;A
2017;ES612;281594;_T;281486;TOTAL;SALA_MEDI_EUR;217161.0;A
2017;ES612;281594;M;281485;TOTAL;SALA_MEDI_EUR;36898.0;A
2017;ES612;281594;M;281486;TOTAL;SALA_MEDI_EUR;71907.0;A
2017;ES612;281594;F;281485;TOTAL;SALA_MEDI_EUR;30478.0;A
2017;ES612;281594;F;281486;TOTAL;SALA_MEDI_EUR;73052.0;A
2017;ES612;281592;_T;281485;TOTAL;SALA_MEDI_EUR;201627.0;A
2017;ES612;281592;_T;281486;TOTAL;SALA_MEDI_EUR;279710.0;A
2017;ES612;281592;M;281485;TOTAL;SALA_MEDI_EUR;77782.0;A
2017;ES612;281592;M;281486;TOTAL;SALA_MEDI_EUR;102046.0;A
2017;ES612;281592;F;281485;TOTAL;SALA_MEDI_EUR;55848.0;A
2017;ES612;281592;F;281486;TOTAL;SALA_MEDI_EUR;83769.0;A
2017;ES613;281593;_T;281485;TOTAL;SALA_MEDI_EUR;93107.0;A
2017;ES613;281593;_T;281486;TOTAL;SALA_MEDI_EUR;130974.0;A
2017;ES613;281593;M;281485;TOTAL;SALA_MEDI_EUR;34543.0;A
2017;ES613;281593;M;281486;TOTAL;SALA_MEDI_EUR;45977.0;A
2017;ES613;281593;F;281485;TOTAL;SALA_MEDI_EUR;27423.0;A
2017;ES613;281593;F;281486;TOTAL;SALA_MEDI_EUR;41275.0;A
2017;ES613;281594;_T;281485;TOTAL;SALA_MEDI_EUR;44455.0;A
2017;ES613;281594;_T;281486;TOTAL;SALA_MEDI_EUR;99924.0;A
2017;ES613;281594;M;281485;TOTAL;SALA_MEDI_EUR;15676.0;A
2017;ES613;281594;M;281486;TOTAL;SALA_MEDI_EUR;33771.0;A
2017;ES613;281594;F;281485;TOTAL;SALA_MEDI_EUR;13861.0;A
2017;ES613;281594;F;281486;TOTAL;SALA_MEDI_EUR;32791.0;A
2017;ES613;281592;_T;281485;TOTAL;SALA_MEDI_EUR;91387.0;A
2017;ES613;281592;_T;281486;TOTAL;SALA_MEDI_EUR;129877.0;A
2017;ES613;281592;M;281485;TOTAL;SALA_MEDI_EUR;33790.0;A
2017;ES613;281592;M;281486;TOTAL;SALA_MEDI_EUR;45494.0;A
2017;ES613;281592;F;281485;TOTAL;SALA_MEDI_EUR;27024.0;A
2017;ES613;281592;F;281486;TOTAL;SALA_MEDI_EUR;41023.0;A
2017;ES614;281593;_T;281485;TOTAL;SALA_MEDI_EUR;106362.0;A
2017;ES614;281593;_T;281486;TOTAL;SALA_MEDI_EUR;144241.0;A
2017;ES614;281593;M;281485;TOTAL;SALA_MEDI_EUR;38217.0;A
2017;ES614;281593;M;281486;TOTAL;SALA_MEDI_EUR;50253.0;A
2017;ES614;281593;F;281485;TOTAL;SALA_MEDI_EUR;32650.0;A
2017;ES614;281593;F;281486;TOTAL;SALA_MEDI_EUR;45889.0;A
2017;ES614;281594;_T;281485;TOTAL;SALA_MEDI_EUR;49085.0;A
2017;ES614;281594;_T;281486;TOTAL;SALA_MEDI_EUR;103765.0;A
2017;ES614;281594;M;281485;TOTAL;SALA_MEDI_EUR;16702.0;A
2017;ES614;281594;M;281486;TOTAL;SALA_MEDI_EUR;34700.0;A
2017;ES614;281594;F;281485;TOTAL;SALA_MEDI_EUR;15955.0;A
2017;ES614;281594;F;281486;TOTAL;SALA_MEDI_EUR;34454.0;A
2017;ES614;281592;_T;281485;TOTAL;SALA_MEDI_EUR;101957.0;A
2017;ES614;281592;_T;281486;TOTAL;SALA_MEDI_EUR;141104.0;A
2017;ES614;281592;M;281485;TOTAL;SALA_MEDI_EUR;36236.0;A
2017;ES614;281592;M;281486;TOTAL;SALA_MEDI_EUR;48813.0;A
2017;ES614;281592;F;281485;TOTAL;SALA_MEDI_EUR;31671.0;A
2017;ES614;281592;F;281486;TOTAL;SALA_MEDI_EUR;45217.0;A
2017;ES615;281593;_T;281485;TOTAL;SALA_MEDI_EUR;92156.0;A
2017;ES615;281593;_T;281486;TOTAL;SALA_MEDI_EUR;129617.0;A
2017;ES615;281593;M;281485;TOTAL;SALA_MEDI_EUR;36281.0;A
2017;ES615;281593;M;281486;TOTAL;SALA_MEDI_EUR;47619.0;A
2017;ES615;281593;F;281485;TOTAL;SALA_MEDI_EUR;24867.0;A
2017;ES615;281593;F;281486;TOTAL;SALA_MEDI_EUR;38563.0;A
2017;ES615;281594;_T;281485;TOTAL;SALA_MEDI_EUR;40750.0;A
2017;ES615;281594;_T;281486;TOTAL;SALA_MEDI_EUR;94265.0;A
2017;ES615;281594;M;281485;TOTAL;SALA_MEDI_EUR;15651.0;A
2017;ES615;281594;M;281486;TOTAL;SALA_MEDI_EUR;31989.0;A
2017;ES615;281594;F;281485;TOTAL;SALA_MEDI_EUR;11700.0;A
2017;ES615;281594;F;281486;TOTAL;SALA_MEDI_EUR;30884.0;A
2017;ES615;281592;_T;281485;TOTAL;SALA_MEDI_EUR;85740.0;A
2017;ES615;281592;_T;281486;TOTAL;SALA_MEDI_EUR;125156.0;A
2017;ES615;281592;M;281485;TOTAL;SALA_MEDI_EUR;34228.0;A
2017;ES615;281592;M;281486;TOTAL;SALA_MEDI_EUR;46007.0;A
2017;ES615;281592;F;281485;TOTAL;SALA_MEDI_EUR;22779.0;A
2017;ES615;281592;F;281486;TOTAL;SALA_MEDI_EUR;37307.0;A
2017;ES616;281593;_T;281485;TOTAL;SALA_MEDI_EUR;90258.0;A
2017;ES616;281593;_T;281486;TOTAL;SALA_MEDI_EUR;127278.0;A
2017;ES616;281593;M;281485;TOTAL;SALA_MEDI_EUR;31800.0;A
2017;ES616;281593;M;281486;TOTAL;SALA_MEDI_EUR;43617.0;A
2017;ES616;281593;F;281485;TOTAL;SALA_MEDI_EUR;28275.0;A
2017;ES616;281593;F;281486;TOTAL;SALA_MEDI_EUR;41181.0;A
2017;ES616;281594;_T;281485;TOTAL;SALA_MEDI_EUR;42961.0;A
2017;ES616;281594;_T;281486;TOTAL;SALA_MEDI_EUR;99447.0;A
