TEMPORAL;TERRITORIO;EDAD;EDADC2;INDICATOR;OBS_VALUE;FREQ
2020;ES615;Y60-64;4948;DIV;36.09509;A
2020;ES615;Y60-64;4864;DIV;4.65834;A
2020;ES615;Y60-64;4870;DIV;10.77065;A
2020;ES615;Y60-64;4876;DIV;20.6661;A
2020;ES615;Y65-69;4948;DIV;45.11534;A
2020;ES615;Y65-69;4858;DIV;3.78314;A
2020;ES615;Y65-69;4864;DIV;3.78314;A
2020;ES615;Y65-69;4870;DIV;18.33693;A
2020;ES615;Y65-69;4876;DIV;16.88296;A
2020;ES615;Y65-69;4882;DIV;2.32917;A
2020;ES615;Y70-74;4948;DIV;12.22462;A
2020;ES615;Y70-74;4876;DIV;2.32917;A
2020;ES615;Y70-74;4882;DIV;6.11231;A
2020;ES615;Y70-74;4947;DIV;3.78314;A
2020;ES615;Y65-100;4948;DIV;2.32917;A
2020;ES615;Y65-100;4947;DIV;2.32917;A
2020;ES616;TOTAL;4948;DIV;886.77634;A
2020;ES616;TOTAL;4826;DIV;10.65999;A
2020;ES616;TOTAL;4832;DIV;29.45689;A
2020;ES616;TOTAL;4839;DIV;97.93731;A
2020;ES616;TOTAL;4845;DIV;122.57933;A
2020;ES616;TOTAL;4851;DIV;159.31107;A
2020;ES616;TOTAL;4858;DIV;146.1911;A
2020;ES616;TOTAL;4864;DIV;160.40442;A
2020;ES616;TOTAL;4870;DIV;93.18554;A
2020;ES616;TOTAL;4876;DIV;37.5938;A
2020;ES616;TOTAL;4882;DIV;9.39845;A
2020;ES616;TOTAL;4888;DIV;20.05844;A
2020;ES616;Y25-29;4948;DIV;26.53433;A
2020;ES616;Y25-29;4826;DIV;7.10666;A
2020;ES616;Y25-29;4832;DIV;12.95178;A
2020;ES616;Y25-29;4839;DIV;6.47589;A
2020;ES616;Y30-34;4948;DIV;43.03944;A
2020;ES616;Y30-34;4832;DIV;10.65999;A
2020;ES616;Y30-34;4839;DIV;25.27279;A
2020;ES616;Y30-34;4845;DIV;3.55333;A
2020;ES616;Y30-34;4858;DIV;3.55333;A
2020;ES616;Y35-39;4948;DIV;102.52089;A
2020;ES616;Y35-39;4832;DIV;2.92256;A
2020;ES616;Y35-39;4839;DIV;38.62405;A
2020;ES616;Y35-39;4845;DIV;45.73071;A
2020;ES616;Y35-39;4851;DIV;9.39845;A
2020;ES616;Y35-39;4858;DIV;2.92256;A
2020;ES616;Y35-39;4864;DIV;2.92256;A
2020;ES616;Y40-44;4948;DIV;181.6613;A
2020;ES616;Y40-44;4832;DIV;2.92256;A
2020;ES616;Y40-44;4839;DIV;18.16613;A
2020;ES616;Y40-44;4845;DIV;63.89684;A
2020;ES616;Y40-44;4851;DIV;69.74196;A
2020;ES616;Y40-44;4858;DIV;24.01125;A
2020;ES616;Y40-44;4864;DIV;2.92256;A
2020;ES616;Y45-49;4948;DIV;143.66802;A
2020;ES616;Y45-49;4826;DIV;3.55333;A
2020;ES616;Y45-49;4839;DIV;6.47589;A
2020;ES616;Y45-49;4845;DIV;6.47589;A
2020;ES616;Y45-49;4851;DIV;53.86762;A
2020;ES616;Y45-49;4858;DIV;54.49839;A
2020;ES616;Y45-49;4864;DIV;15.87434;A
2020;ES616;Y45-49;4870;DIV;2.92256;A
2020;ES616;Y50-54;4948;DIV;155.19007;A
2020;ES616;Y50-54;4845;DIV;2.92256;A
2020;ES616;Y50-54;4851;DIV;17.53536;A
2020;ES616;Y50-54;4858;DIV;38.85534;A
2020;ES616;Y50-54;4864;DIV;79.3717;A
2020;ES616;Y50-54;4870;DIV;16.50511;A
2020;ES616;Y55-59;4948;DIV;111.75115;A
2020;ES616;Y55-59;4851;DIV;2.92256;A
2020;ES616;Y55-59;4858;DIV;15.87434;A
2020;ES616;Y55-59;4864;DIV;48.65327;A
2020;ES616;Y55-59;4870;DIV;37.19432;A
2020;ES616;Y55-59;4876;DIV;7.10666;A
2020;ES616;Y60-64;4948;DIV;74.15735;A
2020;ES616;Y60-64;4851;DIV;5.84512;A
2020;ES616;Y60-64;4858;DIV;6.47589;A
2020;ES616;Y60-64;4864;DIV;3.55333;A
2020;ES616;Y60-64;4870;DIV;33.01022;A
2020;ES616;Y60-64;4876;DIV;18.7969;A
2020;ES616;Y60-64;4882;DIV;6.47589;A
2020;ES616;Y65-69;4948;DIV;22.35023;A
2020;ES616;Y65-69;4839;DIV;2.92256;A
2020;ES616;Y65-69;4864;DIV;7.10666;A
2020;ES616;Y65-69;4876;DIV;5.84512;A
2020;ES616;Y65-69;4882;DIV;2.92256;A
2020;ES616;Y65-69;4888;DIV;3.55333;A
2020;ES616;Y70-74;4948;DIV;5.84512;A
2020;ES616;Y70-74;4876;DIV;2.92256;A
2020;ES616;Y70-74;4888;DIV;2.92256;A
2020;ES616;Y65-100;4948;DIV;20.05844;A
2020;ES616;Y65-100;4870;DIV;3.55333;A
2020;ES616;Y65-100;4876;DIV;2.92256;A
2020;ES616;Y65-100;4888;DIV;13.58255;A
2020;ES617;TOTAL;4948;DIV;3009.31704;A
2020;ES617;TOTAL;4826;DIV;18.74549;A
2020;ES617;TOTAL;4832;DIV;96.0786;A
2020;ES617;TOTAL;4839;DIV;304.3753;A
2020;ES617;TOTAL;4845;DIV;499.64817;A
2020;ES617;TOTAL;4851;DIV;578.57097;A
2020;ES617;TOTAL;4858;DIV;594.39192;A
2020;ES617;TOTAL;4864;DIV;411.63626;A
2020;ES617;TOTAL;4870;DIV;226.59622;A
2020;ES617;TOTAL;4876;DIV;188.08894;A
2020;ES617;TOTAL;4882;DIV;61.89136;A
2020;ES617;TOTAL;4888;DIV;14.04319;A
2020;ES617;TOTAL;4947;DIV;15.25062;A
2020;ES617;Y15-19;4948;DIV;5.84602;A
2020;ES617;Y15-19;4826;DIV;2.35115;A
2020;ES617;Y15-19;4839;DIV;3.49487;A
2020;ES617;Y25-29;4948;DIV;51.47046;A
2020;ES617;Y25-29;4826;DIV;8.19717;A
2020;ES617;Y25-29;4832;DIV;22.24036;A
2020;ES617;Y25-29;4839;DIV;18.68178;A
2020;ES617;Y25-29;4845;DIV;2.35115;A
2020;ES617;Y30-34;4948;DIV;206.07297;A
2020;ES617;Y30-34;4832;DIV;33.99611;A
2020;ES617;Y30-34;4839;DIV;115.84039;A
2020;ES617;Y30-34;4845;DIV;45.68815;A
2020;ES617;Y30-34;4851;DIV;8.19717;A
2020;ES617;Y30-34;4858;DIV;2.35115;A
2020;ES617;Y35-39;4948;DIV;349.23828;A
2020;ES617;Y35-39;4826;DIV;5.84602;A
2020;ES617;Y35-39;4832;DIV;24.65522;A
2020;ES617;Y35-39;4839;DIV;99.63718;A
2020;ES617;Y35-39;4845;DIV;152.37878;A
2020;ES617;Y35-39;4851;DIV;52.67789;A
2020;ES617;Y35-39;4858;DIV;8.19717;A
2020;ES617;Y35-39;4876;DIV;5.84602;A
2020;ES617;Y40-44;4948;DIV;640.52604;A
2020;ES617;Y40-44;4832;DIV;3.49487;A
2020;ES617;Y40-44;4839;DIV;44.48072;A
2020;ES617;Y40-44;4845;DIV;212.49238;A
2020;ES617;Y40-44;4851;DIV;279.27717;A
2020;ES617;Y40-44;4858;DIV;82.03541;A
2020;ES617;Y40-44;4864;DIV;14.04319;A
2020;ES617;Y40-44;4870;DIV;2.35115;A
2020;ES617;Y40-44;4876;DIV;2.35115;A
2020;ES617;Y45-49;4948;DIV;542.09629;A
2020;ES617;Y45-49;4826;DIV;2.35115;A
2020;ES617;Y45-49;4832;DIV;11.69204;A
2020;ES617;Y45-49;4839;DIV;16.39434;A
2020;ES617;Y45-49;4845;DIV;53.88532;A
2020;ES617;Y45-49;4851;DIV;172.65025;A
2020;ES617;Y45-49;4858;DIV;240.64247;A
2020;ES617;Y45-49;4864;DIV;31.64496;A
2020;ES617;Y45-49;4870;DIV;6.98974;A
2020;ES617;Y45-49;4876;DIV;5.84602;A
2020;ES617;Y50-54;4948;DIV;477.85072;A
2020;ES617;Y50-54;4839;DIV;3.49487;A
2020;ES617;Y50-54;4845;DIV;25.79894;A
2020;ES617;Y50-54;4851;DIV;50.51787;A
2020;ES617;Y50-54;4858;DIV;180.46516;A
2020;ES617;Y50-54;4864;DIV;176.65174;A
2020;ES617;Y50-54;4870;DIV;40.92214;A
2020;ES617;Y55-59;4948;DIV;313.27022;A
2020;ES617;Y55-59;4845;DIV;4.7023;A
2020;ES617;Y55-59;4851;DIV;11.75575;A
2020;ES617;Y55-59;4858;DIV;49.11931;A
2020;ES617;Y55-59;4864;DIV;136.7459;A
2020;ES617;Y55-59;4870;DIV;78.2857;A
2020;ES617;Y55-59;4876;DIV;29.16639;A
2020;ES617;Y55-59;4882;DIV;3.49487;A
2020;ES617;Y60-64;4948;DIV;227.80365;A
2020;ES617;Y60-64;4839;DIV;2.35115;A
2020;ES617;Y60-64;4845;DIV;2.35115;A
2020;ES617;Y60-64;4858;DIV;16.39434;A
2020;ES617;Y60-64;4864;DIV;39.71471;A
2020;ES617;Y60-64;4870;DIV;81.71686;A
2020;ES617;Y60-64;4876;DIV;75.93455;A
2020;ES617;Y60-64;4882;DIV;9.34089;A
2020;ES617;Y65-69;4948;DIV;127.27759;A
2020;ES617;Y65-69;4851;DIV;3.49487;A
2020;ES617;Y65-69;4858;DIV;11.69204;A
2020;ES617;Y65-69;4864;DIV;10.48461;A
2020;ES617;Y65-69;4870;DIV;9.34089;A
2020;ES617;Y65-69;4876;DIV;63.09879;A
2020;ES617;Y65-69;4882;DIV;25.67152;A
2020;ES617;Y65-69;4888;DIV;3.49487;A
2020;ES617;Y70-74;4948;DIV;31.58125;A
2020;ES617;Y70-74;4858;DIV;3.49487;A
2020;ES617;Y70-74;4864;DIV;2.35115;A
2020;ES617;Y70-74;4870;DIV;3.49487;A
2020;ES617;Y70-74;4876;DIV;5.84602;A
2020;ES617;Y70-74;4882;DIV;16.39434;A
2020;ES617;Y65-100;4948;DIV;36.28355;A
2020;ES617;Y65-100;4870;DIV;3.49487;A
2020;ES617;Y65-100;4882;DIV;6.98974;A
2020;ES617;Y65-100;4888;DIV;10.54832;A
2020;ES617;Y65-100;4947;DIV;15.25062;A
2020;ES618;TOTAL;4948;DIV;3390.26529;A
2020;ES618;TOTAL;4826;DIV;10.58273;A
2020;ES618;TOTAL;4832;DIV;67.64747;A
2020;ES618;TOTAL;4839;DIV;245.14519;A
2020;ES618;TOTAL;4845;DIV;505.66471;A
2020;ES618;TOTAL;4851;DIV;761.72568;A
2020;ES618;TOTAL;4858;DIV;737.22915;A
2020;ES618;TOTAL;4864;DIV;493.85214;A
2020;ES618;TOTAL;4870;DIV;322.88861;A
2020;ES618;TOTAL;4876;DIV;124.12288;A
2020;ES618;TOTAL;4882;DIV;78.79394;A
2020;ES618;TOTAL;4888;DIV;29.31391;A
2020;ES618;TOTAL;4947;DIV;13.29888;A
2020;ES618;Y25-29;4948;DIV;41.61345;A
2020;ES618;Y25-29;4826;DIV;4.43296;A
2020;ES618;Y25-29;4832;DIV;22.1648;A
2020;ES618;Y25-29;4839;DIV;13.29888;A
2020;ES618;Y25-29;4845;DIV;1.71681;A
2020;ES618;Y30-34;4948;DIV;152.74491;A
2020;ES618;Y30-34;4832;DIV;25.31655;A
2020;ES618;Y30-34;4839;DIV;76.79526;A
2020;ES618;Y30-34;4845;DIV;38.33356;A
2020;ES618;Y30-34;4851;DIV;10.58273;A
2020;ES618;Y30-34;4876;DIV;1.71681;A
2020;ES618;Y35-39;4948;DIV;431.56001;A
2020;ES618;Y35-39;4826;DIV;6.14977;A
2020;ES618;Y35-39;4832;DIV;8.58405;A
2020;ES618;Y35-39;4839;DIV;87.68545;A
2020;ES618;Y35-39;4845;DIV;223.00598;A
2020;ES618;Y35-39;4851;DIV;76.66712;A
2020;ES618;Y35-39;4858;DIV;19.16678;A
2020;ES618;Y35-39;4864;DIV;8.58405;A
2020;ES618;Y35-39;4876;DIV;1.71681;A
2020;ES618;Y40-44;4948;DIV;665.17431;A
2020;ES618;Y40-44;4832;DIV;11.58207;A
2020;ES618;Y40-44;4839;DIV;45.48267;A
2020;ES618;Y40-44;4845;DIV;189.82285;A
2020;ES618;Y40-44;4851;DIV;334.31676;A
2020;ES618;Y40-44;4858;DIV;70.95295;A
2020;ES618;Y40-44;4864;DIV;11.3002;A
2020;ES618;Y40-44;4870;DIV;1.71681;A
2020;ES618;Y45-49;4948;DIV;786.17103;A
2020;ES618;Y45-49;4839;DIV;14.01635;A
2020;ES618;Y45-49;4845;DIV;38.05169;A
2020;ES618;Y45-49;4851;DIV;277.9439;A
2020;ES618;Y45-49;4858;DIV;370.06231;A
2020;ES618;Y45-49;4864;DIV;56.78287;A
2020;ES618;Y45-49;4870;DIV;22.1648;A
2020;ES618;Y45-49;4876;DIV;4.43296;A
2020;ES618;Y45-49;4888;DIV;2.71615;A
2020;ES618;Y50-54;4948;DIV;539.20667;A
2020;ES618;Y50-54;4839;DIV;1.71681;A
2020;ES618;Y50-54;4845;DIV;5.15043;A
2020;ES618;Y50-54;4851;DIV;48.91629;A
2020;ES618;Y50-54;4858;DIV;200.81559;A
2020;ES618;Y50-54;4864;DIV;230.41137;A
2020;ES618;Y50-54;4870;DIV;45.04707;A
2020;ES618;Y50-54;4876;DIV;2.71615;A
2020;ES618;Y50-54;4882;DIV;4.43296;A
2020;ES618;Y55-59;4948;DIV;374.82851;A
2020;ES618;Y55-59;4839;DIV;6.14977;A
2020;ES618;Y55-59;4845;DIV;2.71615;A
2020;ES618;Y55-59;4851;DIV;5.15043;A
2020;ES618;Y55-59;4858;DIV;53.34925;A
2020;ES618;Y55-59;4864;DIV;142.72592;A
2020;ES618;Y55-59;4870;DIV;143.57153;A
2020;ES618;Y55-59;4876;DIV;16.7325;A
2020;ES618;Y55-59;4882;DIV;4.43296;A
2020;ES618;Y60-64;4948;DIV;231.07766;A
2020;ES618;Y60-64;4845;DIV;3.43362;A
2020;ES618;Y60-64;4851;DIV;2.71615;A
2020;ES618;Y60-64;4858;DIV;18.44931;A
2020;ES618;Y60-64;4864;DIV;31.74819;A
2020;ES618;Y60-64;4870;DIV;99.80567;A
2020;ES618;Y60-64;4876;DIV;62.34331;A
2020;ES618;Y60-64;4882;DIV;12.58141;A
2020;ES618;Y65-69;4948;DIV;86.37865;A
2020;ES618;Y65-69;4845;DIV;1.71681;A
2020;ES618;Y65-69;4851;DIV;2.71615;A
2020;ES618;Y65-69;4858;DIV;2.71615;A
2020;ES618;Y65-69;4864;DIV;7.86658;A
2020;ES618;Y65-69;4870;DIV;7.86658;A
2020;ES618;Y65-69;4876;DIV;27.31523;A
2020;ES618;Y65-69;4882;DIV;31.74819;A
2020;ES618;Y65-69;4888;DIV;4.43296;A
2020;ES618;Y70-74;4948;DIV;55.1942;A
2020;ES618;Y70-74;4845;DIV;1.71681;A
2020;ES618;Y70-74;4851;DIV;2.71615;A
2020;ES618;Y70-74;4864;DIV;2.71615;A
2020;ES618;Y70-74;4870;DIV;2.71615;A
2020;ES618;Y70-74;4876;DIV;4.43296;A
2020;ES618;Y70-74;4882;DIV;19.44865;A
2020;ES618;Y70-74;4888;DIV;18.73118;A
2020;ES618;Y70-74;4947;DIV;2.71615;A
2020;ES618;Y65-100;4948;DIV;26.31589;A
2020;ES618;Y65-100;4858;DIV;1.71681;A
2020;ES618;Y65-100;4864;DIV;1.71681;A
2020;ES618;Y65-100;4876;DIV;2.71615;A
2020;ES618;Y65-100;4882;DIV;6.14977;A
2020;ES618;Y65-100;4888;DIV;3.43362;A
2020;ES618;Y65-100;4947;DIV;10.58273;A
2019;ES61;TOTAL;4948;DIV;17078.2748;A
2019;ES61;TOTAL;4826;DIV;67.10086;A
2019;ES61;TOTAL;4832;DIV;514.31945;A
2019;ES61;TOTAL;4839;DIV;1585.08386;A
2019;ES61;TOTAL;4845;DIV;2854.12482;A
2019;ES61;TOTAL;4851;DIV;3660.24615;A
2019;ES61;TOTAL;4858;DIV;3298.50811;A
2019;ES61;TOTAL;4864;DIV;2340.49269;A
2019;ES61;TOTAL;4870;DIV;1381.04806;A
2019;ES61;TOTAL;4876;DIV;781.41934;A
2019;ES61;TOTAL;4882;DIV;383.75152;A
2019;ES61;TOTAL;4888;DIV;139.52035;A
2019;ES61;TOTAL;4947;DIV;72.65959;A
2019;ES61;Y15-19;4948;DIV;13.07305;A
2019;ES61;Y15-19;4832;DIV;9.00163;A
2019;ES61;Y15-19;4839;DIV;2.34554;A
2019;ES61;Y15-19;4947;DIV;1.72588;A
2019;ES61;Y25-29;4948;DIV;235.24688;A
2019;ES61;Y25-29;4826;DIV;47.43834;A
2019;ES61;Y25-29;4832;DIV;91.28085;A
2019;ES61;Y25-29;4839;DIV;55.80974;A
2019;ES61;Y25-29;4845;DIV;19.04654;A
2019;ES61;Y25-29;4851;DIV;12.21641;A
2019;ES61;Y25-29;4858;DIV;7.33435;A
2019;ES61;Y25-29;4870;DIV;2.12065;A
2019;ES61;Y30-34;4948;DIV;992.76387;A
2019;ES61;Y30-34;4826;DIV;12.6713;A
2019;ES61;Y30-34;4832;DIV;236.44214;A
2019;ES61;Y30-34;4839;DIV;506.70359;A
2019;ES61;Y30-34;4845;DIV;156.2522;A
2019;ES61;Y30-34;4851;DIV;48.72269;A
2019;ES61;Y30-34;4858;DIV;19.84124;A
2019;ES61;Y30-34;4864;DIV;5.70791;A
2019;ES61;Y30-34;4870;DIV;3.06043;A
2019;ES61;Y30-34;4882;DIV;3.36237;A
2019;ES61;Y35-39;4948;DIV;2394.62636;A
2019;ES61;Y35-39;4826;DIV;2.34554;A
2019;ES61;Y35-39;4832;DIV;101.78161;A
2019;ES61;Y35-39;4839;DIV;662.66356;A
2019;ES61;Y35-39;4845;DIV;1143.22102;A
2019;ES61;Y35-39;4851;DIV;377.81124;A
2019;ES61;Y35-39;4858;DIV;69.48926;A
2019;ES61;Y35-39;4864;DIV;27.49374;A
2019;ES61;Y35-39;4870;DIV;3.36237;A
2019;ES61;Y35-39;4876;DIV;2.39728;A
2019;ES61;Y35-39;4882;DIV;2.03037;A
2019;ES61;Y35-39;4888;DIV;2.03037;A
2019;ES61;Y40-44;4948;DIV;3393.28501;A
2019;ES61;Y40-44;4832;DIV;42.78737;A
2019;ES61;Y40-44;4839;DIV;217.60359;A
2019;ES61;Y40-44;4845;DIV;1071.00896;A
2019;ES61;Y40-44;4851;DIV;1614.34361;A
2019;ES61;Y40-44;4858;DIV;380.55637;A
2019;ES61;Y40-44;4864;DIV;44.57289;A
2019;ES61;Y40-44;4870;DIV;15.541;A
2019;ES61;Y40-44;4876;DIV;4.69108;A
2019;ES61;Y40-44;4947;DIV;2.18014;A
2019;ES61;Y45-49;4948;DIV;3483.5873;A
2019;ES61;Y45-49;4826;DIV;4.64568;A
2019;ES61;Y45-49;4832;DIV;21.91781;A
2019;ES61;Y45-49;4839;DIV;64.55291;A
2019;ES61;Y45-49;4845;DIV;342.77021;A
2019;ES61;Y45-49;4851;DIV;1208.03003;A
2019;ES61;Y45-49;4858;DIV;1533.18476;A
2019;ES61;Y45-49;4864;DIV;235.73672;A
2019;ES61;Y45-49;4870;DIV;46.45421;A
2019;ES61;Y45-49;4876;DIV;14.4662;A
2019;ES61;Y45-49;4882;DIV;11.82877;A
2019;ES61;Y50-54;4948;DIV;2687.62309;A
2019;ES61;Y50-54;4832;DIV;6.41696;A
2019;ES61;Y50-54;4839;DIV;39.94152;A
2019;ES61;Y50-54;4845;DIV;51.58557;A
2019;ES61;Y50-54;4851;DIV;288.83204;A
2019;ES61;Y50-54;4858;DIV;924.2731;A
2019;ES61;Y50-54;4864;DIV;1173.45212;A
2019;ES61;Y50-54;4870;DIV;168.20313;A
2019;ES61;Y50-54;4876;DIV;26.63295;A
2019;ES61;Y50-54;4882;DIV;8.2857;A
2019;ES61;Y55-59;4948;DIV;1725.02883;A
2019;ES61;Y55-59;4832;DIV;2.34554;A
2019;ES61;Y55-59;4839;DIV;14.93485;A
2019;ES61;Y55-59;4845;DIV;43.42701;A
2019;ES61;Y55-59;4851;DIV;51.7998;A
2019;ES61;Y55-59;4858;DIV;231.21905;A
2019;ES61;Y55-59;4864;DIV;674.9508;A
2019;ES61;Y55-59;4870;DIV;619.26907;A
2019;ES61;Y55-59;4876;DIV;77.00587;A
2019;ES61;Y55-59;4882;DIV;10.07684;A
2019;ES61;Y60-64;4948;DIV;1027.36324;A
2019;ES61;Y60-64;4839;DIV;10.36721;A
2019;ES61;Y60-64;4845;DIV;14.42271;A
2019;ES61;Y60-64;4851;DIV;33.28679;A
2019;ES61;Y60-64;4858;DIV;78.79905;A
2019;ES61;Y60-64;4864;DIV;129.18888;A
2019;ES61;Y60-64;4870;DIV;386.84192;A
2019;ES61;Y60-64;4876;DIV;310.43256;A
2019;ES61;Y60-64;4882;DIV;62.29824;A
2019;ES61;Y60-64;4888;DIV;1.72588;A
2019;ES61;Y65-69;4948;DIV;620.05935;A
2019;ES61;Y65-69;4832;DIV;2.34554;A
2019;ES61;Y65-69;4839;DIV;2.89296;A
2019;ES61;Y65-69;4845;DIV;7.5659;A
2019;ES61;Y65-69;4851;DIV;16.37707;A
2019;ES61;Y65-69;4858;DIV;32.82459;A
2019;ES61;Y65-69;4864;DIV;36.312;A
2019;ES61;Y65-69;4870;DIV;89.85156;A
2019;ES61;Y65-69;4876;DIV;264.33335;A
2019;ES61;Y65-69;4882;DIV;152.82447;A
2019;ES61;Y65-69;4888;DIV;14.73191;A
2019;ES61;Y70-74;4948;DIV;324.72409;A
2019;ES61;Y70-74;4839;DIV;5.54251;A
2019;ES61;Y70-74;4851;DIV;6.64633;A
2019;ES61;Y70-74;4858;DIV;8.0777;A
2019;ES61;Y70-74;4864;DIV;8.61144;A
2019;ES61;Y70-74;4870;DIV;36.70222;A
2019;ES61;Y70-74;4876;DIV;53.62621;A
2019;ES61;Y70-74;4882;DIV;111.53207;A
2019;ES61;Y70-74;4888;DIV;79.25586;A
2019;ES61;Y70-74;4947;DIV;14.72975;A
2019;ES61;Y65-100;4948;DIV;180.89373;A
2019;ES61;Y65-100;4839;DIV;1.72588;A
2019;ES61;Y65-100;4845;DIV;4.8247;A
2019;ES61;Y65-100;4851;DIV;2.18014;A
2019;ES61;Y65-100;4858;DIV;12.90864;A
2019;ES61;Y65-100;4864;DIV;4.46619;A
2019;ES61;Y65-100;4870;DIV;9.6415;A
2019;ES61;Y65-100;4876;DIV;27.83384;A
2019;ES61;Y65-100;4882;DIV;21.51269;A
2019;ES61;Y65-100;4888;DIV;41.77633;A
2019;ES61;Y65-100;4947;DIV;54.02382;A
2019;ES611;TOTAL;4948;DIV;1684.43364;A
2019;ES611;TOTAL;4826;DIV;24.08889;A
2019;ES611;TOTAL;4832;DIV;66.17556;A
2019;ES611;TOTAL;4839;DIV;173.5773;A
2019;ES611;TOTAL;4845;DIV;278.84715;A
2019;ES611;TOTAL;4851;DIV;369.35331;A
2019;ES611;TOTAL;4858;DIV;300.04518;A
2019;ES611;TOTAL;4864;DIV;240.37164;A
2019;ES611;TOTAL;4870;DIV;112.94175;A
2019;ES611;TOTAL;4876;DIV;71.44002;A
2019;ES611;TOTAL;4882;DIV;26.7042;A
2019;ES611;TOTAL;4888;DIV;14.79753;A
2019;ES611;TOTAL;4947;DIV;6.09111;A
2019;ES611;Y25-29;4948;DIV;35.41062;A
2019;ES611;Y25-29;4826;DIV;17.41284;A
2019;ES611;Y25-29;4832;DIV;17.99778;A
2019;ES611;Y30-34;4948;DIV;128.59977;A
2019;ES611;Y30-34;4826;DIV;2.03037;A
2019;ES611;Y30-34;4832;DIV;35.41062;A
2019;ES611;Y30-34;4839;DIV;71.40618;A
2019;ES611;Y30-34;4845;DIV;14.52198;A
2019;ES611;Y30-34;4851;DIV;5.23062;A
2019;ES611;Y35-39;4948;DIV;226.33308;A
2019;ES611;Y35-39;4832;DIV;8.70642;A
2019;ES611;Y35-39;4839;DIV;57.46914;A
2019;ES611;Y35-39;4845;DIV;102.99777;A
2019;ES611;Y35-39;4851;DIV;42.36222;A
2019;ES611;Y35-39;4858;DIV;10.73679;A
2019;ES611;Y35-39;4882;DIV;2.03037;A
2019;ES611;Y35-39;4888;DIV;2.03037;A
2019;ES611;Y40-44;4948;DIV;323.82468;A
2019;ES611;Y40-44;4832;DIV;4.06074;A
2019;ES611;Y40-44;4839;DIV;25.25877;A
2019;ES611;Y40-44;4845;DIV;105.02814;A
2019;ES611;Y40-44;4851;DIV;147.9753;A
2019;ES611;Y40-44;4858;DIV;33.6558;A
2019;ES611;Y40-44;4864;DIV;5.23062;A
2019;ES611;Y40-44;4870;DIV;2.61531;A
2019;ES611;Y45-49;4948;DIV;343.54344;A
2019;ES611;Y45-49;4826;DIV;4.64568;A
2019;ES611;Y45-49;4839;DIV;6.67605;A
2019;ES611;Y45-49;4845;DIV;44.97753;A
2019;ES611;Y45-49;4851;DIV;134.03826;A
2019;ES611;Y45-49;4858;DIV;128.53209;A
2019;ES611;Y45-49;4864;DIV;22.05852;A
2019;ES611;Y45-49;4870;DIV;2.61531;A
2019;ES611;Y50-54;4948;DIV;268.48743;A
2019;ES611;Y50-54;4839;DIV;4.06074;A
2019;ES611;Y50-54;4845;DIV;4.64568;A
2019;ES611;Y50-54;4851;DIV;31.62543;A
2019;ES611;Y50-54;4858;DIV;95.18568;A
2019;ES611;Y50-54;4864;DIV;111.77187;A
2019;ES611;Y50-54;4870;DIV;19.16766;A
2019;ES611;Y50-54;4882;DIV;2.03037;A
2019;ES611;Y55-59;4948;DIV;161.11953;A
2019;ES611;Y55-59;4839;DIV;8.70642;A
2019;ES611;Y55-59;4845;DIV;6.67605;A
2019;ES611;Y55-59;4851;DIV;2.03037;A
2019;ES611;Y55-59;4858;DIV;19.44321;A
2019;ES611;Y55-59;4864;DIV;75.19137;A
2019;ES611;Y55-59;4870;DIV;41.81112;A
2019;ES611;Y55-59;4876;DIV;7.26099;A
2019;ES611;Y60-64;4948;DIV;106.2657;A
2019;ES611;Y60-64;4851;DIV;4.06074;A
2019;ES611;Y60-64;4858;DIV;12.49161;A
2019;ES611;Y60-64;4864;DIV;22.05852;A
2019;ES611;Y60-64;4870;DIV;28.14963;A
2019;ES611;Y60-64;4876;DIV;34.85952;A
2019;ES611;Y60-64;4882;DIV;4.64568;A
2019;ES611;Y65-69;4948;DIV;58.63902;A
2019;ES611;Y65-69;4851;DIV;2.03037;A
2019;ES611;Y65-69;4864;DIV;2.03037;A
2019;ES611;Y65-69;4870;DIV;14.52198;A
2019;ES611;Y65-69;4876;DIV;26.7042;A
2019;ES611;Y65-69;4882;DIV;11.32173;A
2019;ES611;Y65-69;4888;DIV;2.03037;A
2019;ES611;Y70-74;4948;DIV;20.02815;A
2019;ES611;Y70-74;4864;DIV;2.03037;A
2019;ES611;Y70-74;4870;DIV;4.06074;A
2019;ES611;Y70-74;4876;DIV;2.61531;A
2019;ES611;Y70-74;4882;DIV;2.61531;A
2019;ES611;Y70-74;4888;DIV;8.70642;A
2019;ES611;Y65-100;4948;DIV;12.18222;A
2019;ES611;Y65-100;4882;DIV;4.06074;A
2019;ES611;Y65-100;4888;DIV;2.03037;A
2019;ES611;Y65-100;4947;DIV;6.09111;A
2019;ES612;TOTAL;4948;DIV;2350.11045;A
2019;ES612;TOTAL;4826;DIV;3.06043;A
2019;ES612;TOTAL;4832;DIV;89.50925;A
2019;ES612;TOTAL;4839;DIV;235.20024;A
2019;ES612;TOTAL;4845;DIV;431.03445;A
2019;ES612;TOTAL;4851;DIV;495.97792;A
2019;ES612;TOTAL;4858;DIV;421.9355;A
2019;ES612;TOTAL;4864;DIV;285.50814;A
2019;ES612;TOTAL;4870;DIV;188.70169;A
2019;ES612;TOTAL;4876;DIV;112.69284;A
2019;ES612;TOTAL;4882;DIV;58.107;A
2019;ES612;TOTAL;4888;DIV;14.84142;A
