D_TEMPORAL_0;D_TERRITORIO_0;D_FORMA_JUR_SOCMER_0;D_ESTADO_DATO_0;INDICATOR;OBS_VALUE;FREQ
2014;2797;46367;40123;SM transformadas;19.0;A
2014;2797;46360;40123;SM transformadas;14.0;A
2014;2797;46364;40123;SM transformadas;4.0;A
2014;2797;46363;40123;SM transformadas;4.0;A
2014;2797;46365;40123;SM transformadas;1.0;A
2014;2911;46367;40123;SM transformadas;5.0;A
2014;2911;46360;40123;SM transformadas;2.0;A
2014;2911;46364;40123;SM transformadas;3.0;A
2014;2911;46362;40123;SM transformadas;;A
2014;2911;46363;40123;SM transformadas;3.0;A
2014;2911;46365;40123;SM transformadas;;A
2014;3023;46367;40123;SM transformadas;38.0;A
2014;3023;46360;40123;SM transformadas;23.0;A
2014;3023;46364;40123;SM transformadas;14.0;A
2014;3023;46362;40123;SM transformadas;;A
2014;3023;46363;40123;SM transformadas;14.0;A
2014;3023;46365;40123;SM transformadas;1.0;A
2014;3142;46367;40123;SM transformadas;22.0;A
2014;3142;46360;40123;SM transformadas;15.0;A
2014;3142;46364;40123;SM transformadas;6.0;A
2014;3142;46362;40123;SM transformadas;;A
2014;3142;46363;40123;SM transformadas;6.0;A
2014;3142;46365;40123;SM transformadas;1.0;A
2013;3143;46367;40123;SM transformadas;145.0;A
2013;3143;46360;40123;SM transformadas;95.0;A
2013;3143;46364;40123;SM transformadas;40.0;A
2013;3143;46362;40123;SM transformadas;;A
2013;3143;46363;40123;SM transformadas;40.0;A
2013;3143;46365;40123;SM transformadas;10.0;A
2013;2352;46367;40123;SM transformadas;18.0;A
2013;2352;46360;40123;SM transformadas;10.0;A
2013;2352;46364;40123;SM transformadas;6.0;A
2013;2352;46363;40123;SM transformadas;6.0;A
2013;2352;46365;40123;SM transformadas;2.0;A
2013;2402;46367;40123;SM transformadas;11.0;A
2013;2402;46360;40123;SM transformadas;10.0;A
2013;2402;46364;40123;SM transformadas;1.0;A
2013;2402;46362;40123;SM transformadas;;A
2013;2402;46363;40123;SM transformadas;1.0;A
2013;2402;46365;40123;SM transformadas;;A
2013;2482;46367;40123;SM transformadas;17.0;A
2013;2482;46360;40123;SM transformadas;14.0;A
2013;2482;46364;40123;SM transformadas;3.0;A
2013;2482;46362;40123;SM transformadas;;A
2013;2482;46363;40123;SM transformadas;3.0;A
2013;2482;46365;40123;SM transformadas;;A
2013;2713;46367;40123;SM transformadas;13.0;A
2013;2713;46360;40123;SM transformadas;10.0;A
2013;2713;46364;40123;SM transformadas;2.0;A
2013;2713;46362;40123;SM transformadas;;A
2013;2713;46363;40123;SM transformadas;2.0;A
2013;2713;46365;40123;SM transformadas;1.0;A
2013;2797;46367;40123;SM transformadas;14.0;A
2013;2797;46360;40123;SM transformadas;9.0;A
2013;2797;46364;40123;SM transformadas;5.0;A
2013;2797;46363;40123;SM transformadas;5.0;A
2013;2797;46365;40123;SM transformadas;;A
2013;2911;46367;40123;SM transformadas;5.0;A
2013;2911;46360;40123;SM transformadas;3.0;A
2013;2911;46364;40123;SM transformadas;;A
2013;2911;46362;40123;SM transformadas;;A
2013;2911;46363;40123;SM transformadas;;A
2013;2911;46365;40123;SM transformadas;2.0;A
2013;3023;46367;40123;SM transformadas;40.0;A
2013;3023;46360;40123;SM transformadas;22.0;A
2013;3023;46364;40123;SM transformadas;15.0;A
2013;3023;46362;40123;SM transformadas;;A
2013;3023;46363;40123;SM transformadas;15.0;A
2013;3023;46365;40123;SM transformadas;3.0;A
2013;3142;46367;40123;SM transformadas;27.0;A
2013;3142;46360;40123;SM transformadas;17.0;A
2013;3142;46364;40123;SM transformadas;8.0;A
2013;3142;46362;40123;SM transformadas;;A
2013;3142;46363;40123;SM transformadas;8.0;A
2013;3142;46365;40123;SM transformadas;2.0;A
2012;3143;46367;40123;SM transformadas;146.0;A
2012;3143;46360;40123;SM transformadas;102.0;A
2012;3143;46364;40123;SM transformadas;36.0;A
2012;3143;46362;40123;SM transformadas;;A
2012;3143;46363;40123;SM transformadas;36.0;A
2012;3143;46365;40123;SM transformadas;8.0;A
2012;2352;46367;40123;SM transformadas;8.0;A
2012;2352;46360;40123;SM transformadas;6.0;A
2012;2352;46364;40123;SM transformadas;2.0;A
2012;2352;46363;40123;SM transformadas;2.0;A
2012;2352;46365;40123;SM transformadas;;A
2012;2402;46367;40123;SM transformadas;19.0;A
2012;2402;46360;40123;SM transformadas;11.0;A
2012;2402;46364;40123;SM transformadas;7.0;A
2012;2402;46362;40123;SM transformadas;;A
2012;2402;46363;40123;SM transformadas;7.0;A
2012;2402;46365;40123;SM transformadas;1.0;A
2012;2482;46367;40123;SM transformadas;21.0;A
2012;2482;46360;40123;SM transformadas;19.0;A
2012;2482;46364;40123;SM transformadas;2.0;A
2012;2482;46363;40123;SM transformadas;2.0;A
2012;2482;46365;40123;SM transformadas;;A
2012;2713;46367;40123;SM transformadas;8.0;A
2012;2713;46360;40123;SM transformadas;4.0;A
2012;2713;46364;40123;SM transformadas;3.0;A
2012;2713;46362;40123;SM transformadas;;A
2012;2713;46363;40123;SM transformadas;3.0;A
2012;2713;46365;40123;SM transformadas;1.0;A
2012;2797;46367;40123;SM transformadas;8.0;A
2012;2797;46360;40123;SM transformadas;6.0;A
2012;2797;46364;40123;SM transformadas;2.0;A
2012;2797;46362;40123;SM transformadas;;A
2012;2797;46363;40123;SM transformadas;2.0;A
2012;2797;46365;40123;SM transformadas;;A
2012;2911;46367;40123;SM transformadas;7.0;A
2012;2911;46360;40123;SM transformadas;5.0;A
2012;2911;46364;40123;SM transformadas;;A
2012;2911;46362;40123;SM transformadas;;A
2012;2911;46363;40123;SM transformadas;;A
2012;2911;46365;40123;SM transformadas;2.0;A
2012;3023;46367;40123;SM transformadas;45.0;A
2012;3023;46360;40123;SM transformadas;27.0;A
2012;3023;46364;40123;SM transformadas;15.0;A
2012;3023;46362;40123;SM transformadas;;A
2012;3023;46363;40123;SM transformadas;15.0;A
2012;3023;46365;40123;SM transformadas;3.0;A
2012;3142;46367;40123;SM transformadas;30.0;A
2012;3142;46360;40123;SM transformadas;24.0;A
2012;3142;46364;40123;SM transformadas;5.0;A
2012;3142;46362;40123;SM transformadas;;A
2012;3142;46363;40123;SM transformadas;5.0;A
2012;3142;46365;40123;SM transformadas;1.0;A
2011;3143;46367;40123;SM transformadas;141.0;A
2011;3143;46360;40123;SM transformadas;100.0;A
2011;3143;46364;40123;SM transformadas;37.0;A
2011;3143;46362;40123;SM transformadas;;A
2011;3143;46363;40123;SM transformadas;37.0;A
2011;3143;46365;40123;SM transformadas;4.0;A
2011;2352;46367;40123;SM transformadas;12.0;A
2011;2352;46360;40123;SM transformadas;6.0;A
2011;2352;46364;40123;SM transformadas;6.0;A
2011;2352;46362;40123;SM transformadas;;A
2011;2352;46363;40123;SM transformadas;6.0;A
2011;2352;46365;40123;SM transformadas;;A
2011;2402;46367;40123;SM transformadas;23.0;A
2011;2402;46360;40123;SM transformadas;12.0;A
2011;2402;46364;40123;SM transformadas;10.0;A
2011;2402;46362;40123;SM transformadas;;A
2011;2402;46363;40123;SM transformadas;10.0;A
2011;2402;46365;40123;SM transformadas;1.0;A
2011;2482;46367;40123;SM transformadas;12.0;A
2011;2482;46360;40123;SM transformadas;8.0;A
2011;2482;46364;40123;SM transformadas;4.0;A
2011;2482;46362;40123;SM transformadas;;A
2011;2482;46363;40123;SM transformadas;4.0;A
2011;2482;46365;40123;SM transformadas;;A
2011;2713;46367;40123;SM transformadas;12.0;A
2011;2713;46360;40123;SM transformadas;11.0;A
2011;2713;46364;40123;SM transformadas;;A
2011;2713;46362;40123;SM transformadas;;A
2011;2713;46363;40123;SM transformadas;;A
2011;2713;46365;40123;SM transformadas;1.0;A
2011;2797;46367;40123;SM transformadas;5.0;A
2011;2797;46360;40123;SM transformadas;4.0;A
2011;2797;46364;40123;SM transformadas;1.0;A
2011;2797;46362;40123;SM transformadas;;A
2011;2797;46363;40123;SM transformadas;1.0;A
2011;2797;46365;40123;SM transformadas;;A
2011;2911;46367;40123;SM transformadas;5.0;A
2011;2911;46360;40123;SM transformadas;1.0;A
2011;2911;46364;40123;SM transformadas;3.0;A
2011;2911;46362;40123;SM transformadas;;A
2011;2911;46363;40123;SM transformadas;3.0;A
2011;2911;46365;40123;SM transformadas;1.0;A
2011;3023;46367;40123;SM transformadas;35.0;A
2011;3023;46360;40123;SM transformadas;31.0;A
2011;3023;46364;40123;SM transformadas;3.0;A
2011;3023;46362;40123;SM transformadas;;A
2011;3023;46363;40123;SM transformadas;3.0;A
2011;3023;46365;40123;SM transformadas;1.0;A
2011;3142;46367;40123;SM transformadas;37.0;A
2011;3142;46360;40123;SM transformadas;27.0;A
2011;3142;46364;40123;SM transformadas;10.0;A
2011;3142;46362;40123;SM transformadas;;A
2011;3142;46363;40123;SM transformadas;10.0;A
2011;3142;46365;40123;SM transformadas;;A
2010;3143;46367;40123;SM transformadas;138.0;A
2010;3143;46360;40123;SM transformadas;91.0;A
2010;3143;46364;40123;SM transformadas;39.0;A
2010;3143;46362;40123;SM transformadas;;A
2010;3143;46363;40123;SM transformadas;39.0;A
2010;3143;46365;40123;SM transformadas;8.0;A
2010;2352;46367;40123;SM transformadas;8.0;A
2010;2352;46360;40123;SM transformadas;6.0;A
2010;2352;46364;40123;SM transformadas;2.0;A
2010;2352;46362;40123;SM transformadas;;A
2010;2352;46363;40123;SM transformadas;2.0;A
2010;2352;46365;40123;SM transformadas;;A
2010;2402;46367;40123;SM transformadas;21.0;A
2010;2402;46360;40123;SM transformadas;9.0;A
2010;2402;46364;40123;SM transformadas;11.0;A
2010;2402;46362;40123;SM transformadas;;A
2010;2402;46363;40123;SM transformadas;11.0;A
2010;2402;46365;40123;SM transformadas;1.0;A
2010;2482;46367;40123;SM transformadas;12.0;A
2010;2482;46360;40123;SM transformadas;10.0;A
2010;2482;46364;40123;SM transformadas;2.0;A
2010;2482;46362;40123;SM transformadas;;A
2010;2482;46363;40123;SM transformadas;2.0;A
2010;2482;46365;40123;SM transformadas;;A
2010;2713;46367;40123;SM transformadas;12.0;A
2010;2713;46360;40123;SM transformadas;8.0;A
2010;2713;46364;40123;SM transformadas;3.0;A
2010;2713;46362;40123;SM transformadas;;A
2010;2713;46363;40123;SM transformadas;3.0;A
2010;2713;46365;40123;SM transformadas;1.0;A
2010;2797;46367;40123;SM transformadas;13.0;A
2010;2797;46360;40123;SM transformadas;10.0;A
2010;2797;46364;40123;SM transformadas;3.0;A
2010;2797;46362;40123;SM transformadas;;A
2010;2797;46363;40123;SM transformadas;3.0;A
2010;2797;46365;40123;SM transformadas;;A
2010;2911;46367;40123;SM transformadas;9.0;A
2010;2911;46360;40123;SM transformadas;3.0;A
2010;2911;46364;40123;SM transformadas;3.0;A
2010;2911;46362;40123;SM transformadas;;A
2010;2911;46363;40123;SM transformadas;3.0;A
2010;2911;46365;40123;SM transformadas;3.0;A
2010;3023;46367;40123;SM transformadas;32.0;A
2010;3023;46360;40123;SM transformadas;25.0;A
2010;3023;46364;40123;SM transformadas;6.0;A
2010;3023;46362;40123;SM transformadas;;A
2010;3023;46363;40123;SM transformadas;6.0;A
2010;3023;46365;40123;SM transformadas;1.0;A
2010;3142;46367;40123;SM transformadas;31.0;A
2010;3142;46360;40123;SM transformadas;20.0;A
2010;3142;46364;40123;SM transformadas;9.0;A
2010;3142;46362;40123;SM transformadas;;A
2010;3142;46363;40123;SM transformadas;9.0;A
2010;3142;46365;40123;SM transformadas;2.0;A
2009;3143;46367;40123;SM transformadas;154.0;A
2009;3143;46360;40123;SM transformadas;91.0;A
2009;3143;46364;40123;SM transformadas;57.0;A
2009;3143;46362;40123;SM transformadas;;A
2009;3143;46363;40123;SM transformadas;57.0;A
2009;3143;46365;40123;SM transformadas;6.0;A
2009;2352;46367;40123;SM transformadas;7.0;A
2009;2352;46360;40123;SM transformadas;4.0;A
2009;2352;46364;40123;SM transformadas;3.0;A
2009;2352;46362;40123;SM transformadas;;A
2009;2352;46363;40123;SM transformadas;3.0;A
2009;2352;46365;40123;SM transformadas;;A
2009;2402;46367;40123;SM transformadas;22.0;A
2009;2402;46360;40123;SM transformadas;17.0;A
2009;2402;46364;40123;SM transformadas;4.0;A
2009;2402;46362;40123;SM transformadas;;A
2009;2402;46363;40123;SM transformadas;4.0;A
2009;2402;46365;40123;SM transformadas;1.0;A
2009;2482;46367;40123;SM transformadas;19.0;A
2009;2482;46360;40123;SM transformadas;15.0;A
2009;2482;46364;40123;SM transformadas;4.0;A
2009;2482;46362;40123;SM transformadas;;A
2009;2482;46363;40123;SM transformadas;4.0;A
2009;2482;46365;40123;SM transformadas;;A
2009;2713;46367;40123;SM transformadas;7.0;A
2009;2713;46360;40123;SM transformadas;5.0;A
2009;2713;46364;40123;SM transformadas;1.0;A
2009;2713;46362;40123;SM transformadas;;A
2009;2713;46363;40123;SM transformadas;1.0;A
2009;2713;46365;40123;SM transformadas;1.0;A
2009;2797;46367;40123;SM transformadas;7.0;A
2009;2797;46360;40123;SM transformadas;2.0;A
2009;2797;46364;40123;SM transformadas;5.0;A
2009;2797;46362;40123;SM transformadas;;A
2009;2797;46363;40123;SM transformadas;5.0;A
2009;2797;46365;40123;SM transformadas;;A
2009;2911;46367;40123;SM transformadas;4.0;A
2009;2911;46360;40123;SM transformadas;2.0;A
2009;2911;46364;40123;SM transformadas;;A
2009;2911;46362;40123;SM transformadas;;A
2009;2911;46363;40123;SM transformadas;;A
2009;2911;46365;40123;SM transformadas;2.0;A
2009;3023;46367;40123;SM transformadas;35.0;A
2009;3023;46360;40123;SM transformadas;25.0;A
2009;3023;46364;40123;SM transformadas;10.0;A
2009;3023;46362;40123;SM transformadas;;A
2009;3023;46363;40123;SM transformadas;10.0;A
2009;3023;46365;40123;SM transformadas;;A
2009;3142;46367;40123;SM transformadas;53.0;A
2009;3142;46360;40123;SM transformadas;21.0;A
2009;3142;46364;40123;SM transformadas;30.0;A
2009;3142;46362;40123;SM transformadas;;A
2009;3142;46363;40123;SM transformadas;30.0;A
2009;3142;46365;40123;SM transformadas;2.0;A
2008;3143;46367;40123;SM transformadas;207.0;A
2008;3143;46360;40123;SM transformadas;139.0;A
2008;3143;46364;40123;SM transformadas;61.0;A
2008;3143;46362;40123;SM transformadas;;A
2008;3143;46363;40123;SM transformadas;61.0;A
2008;3143;46365;40123;SM transformadas;7.0;A
2008;2352;46367;40123;SM transformadas;11.0;A
2008;2352;46360;40123;SM transformadas;10.0;A
2008;2352;46364;40123;SM transformadas;1.0;A
2008;2352;46362;40123;SM transformadas;;A
2008;2352;46363;40123;SM transformadas;1.0;A
2008;2352;46365;40123;SM transformadas;;A
2008;2402;46367;40123;SM transformadas;30.0;A
2008;2402;46360;40123;SM transformadas;20.0;A
2008;2402;46364;40123;SM transformadas;9.0;A
2008;2402;46362;40123;SM transformadas;;A
2008;2402;46363;40123;SM transformadas;9.0;A
2008;2402;46365;40123;SM transformadas;1.0;A
2008;2482;46367;40123;SM transformadas;21.0;A
2008;2482;46360;40123;SM transformadas;16.0;A
2008;2482;46364;40123;SM transformadas;4.0;A
2008;2482;46362;40123;SM transformadas;;A
2008;2482;46363;40123;SM transformadas;4.0;A
2008;2482;46365;40123;SM transformadas;1.0;A
2008;2713;46367;40123;SM transformadas;11.0;A
2008;2713;46360;40123;SM transformadas;7.0;A
2008;2713;46364;40123;SM transformadas;2.0;A
2008;2713;46362;40123;SM transformadas;;A
2008;2713;46363;40123;SM transformadas;2.0;A
2008;2713;46365;40123;SM transformadas;2.0;A
2008;2797;46367;40123;SM transformadas;8.0;A
2008;2797;46360;40123;SM transformadas;3.0;A
2008;2797;46364;40123;SM transformadas;5.0;A
2008;2797;46362;40123;SM transformadas;;A
2008;2797;46363;40123;SM transformadas;5.0;A
2008;2797;46365;40123;SM transformadas;;A
2008;2911;46367;40123;SM transformadas;6.0;A
2008;2911;46360;40123;SM transformadas;3.0;A
2008;2911;46364;40123;SM transformadas;3.0;A
2008;2911;46362;40123;SM transformadas;;A
2008;2911;46363;40123;SM transformadas;3.0;A
2008;2911;46365;40123;SM transformadas;;A
2008;3023;46367;40123;SM transformadas;75.0;A
2008;3023;46360;40123;SM transformadas;41.0;A
2008;3023;46364;40123;SM transformadas;34.0;A
2008;3023;46362;40123;SM transformadas;;A
2008;3023;46363;40123;SM transformadas;34.0;A
2008;3023;46365;40123;SM transformadas;;A
2008;3142;46367;40123;SM transformadas;45.0;A
2008;3142;46360;40123;SM transformadas;39.0;A
2008;3142;46364;40123;SM transformadas;3.0;A
2008;3142;46362;40123;SM transformadas;;A
2008;3142;46363;40123;SM transformadas;3.0;A
2008;3142;46365;40123;SM transformadas;3.0;A
2007;3143;46367;40123;SM transformadas;148.0;A
2007;3143;46360;40123;SM transformadas;112.0;A
2007;3143;46364;40123;SM transformadas;24.0;A
2007;3143;46362;40123;SM transformadas;;A
2007;3143;46363;40123;SM transformadas;24.0;A
2007;3143;46365;40123;SM transformadas;12.0;A
2007;2352;46367;40123;SM transformadas;9.0;A
2007;2352;46360;40123;SM transformadas;7.0;A
2007;2352;46364;40123;SM transformadas;1.0;A
2007;2352;46362;40123;SM transformadas;;A
2007;2352;46363;40123;SM transformadas;1.0;A
2007;2352;46365;40123;SM transformadas;1.0;A
2007;2402;46367;40123;SM transformadas;15.0;A
2007;2402;46360;40123;SM transformadas;13.0;A
2007;2402;46364;40123;SM transformadas;1.0;A
2007;2402;46362;40123;SM transformadas;;A
2007;2402;46363;40123;SM transformadas;1.0;A
2007;2402;46365;40123;SM transformadas;1.0;A
2007;2482;46367;40123;SM transformadas;14.0;A
2007;2482;46360;40123;SM transformadas;14.0;A
2007;2482;46364;40123;SM transformadas;;A
2007;2482;46362;40123;SM transformadas;;A
2007;2482;46363;40123;SM transformadas;;A
2007;2482;46365;40123;SM transformadas;;A
2007;2713;46367;40123;SM transformadas;17.0;A
2007;2713;46360;40123;SM transformadas;11.0;A
2007;2713;46364;40123;SM transformadas;3.0;A
2007;2713;46362;40123;SM transformadas;;A
2007;2713;46363;40123;SM transformadas;3.0;A
2007;2713;46365;40123;SM transformadas;3.0;A
2007;2797;46367;40123;SM transformadas;3.0;A
2007;2797;46360;40123;SM transformadas;3.0;A
2007;2797;46364;40123;SM transformadas;;A
2007;2797;46362;40123;SM transformadas;;A
2007;2797;46363;40123;SM transformadas;;A
2007;2797;46365;40123;SM transformadas;;A
2007;2911;46367;40123;SM transformadas;5.0;A
2007;2911;46360;40123;SM transformadas;;A
2007;2911;46364;40123;SM transformadas;1.0;A
2007;2911;46362;40123;SM transformadas;;A
2007;2911;46363;40123;SM transformadas;1.0;A
2007;2911;46365;40123;SM transformadas;4.0;A
2007;3023;46367;40123;SM transformadas;41.0;A
2007;3023;46360;40123;SM transformadas;25.0;A
2007;3023;46364;40123;SM transformadas;14.0;A
2007;3023;46362;40123;SM transformadas;;A
2007;3023;46363;40123;SM transformadas;14.0;A
2007;3023;46365;40123;SM transformadas;2.0;A
2007;3142;46367;40123;SM transformadas;44.0;A
2007;3142;46360;40123;SM transformadas;39.0;A
2007;3142;46364;40123;SM transformadas;4.0;A
2007;3142;46362;40123;SM transformadas;;A
2007;3142;46363;40123;SM transformadas;4.0;A
2007;3142;46365;40123;SM transformadas;1.0;A
2006;3143;46367;40123;SM transformadas;157.0;A
2006;3143;46360;40123;SM transformadas;126.0;A
2006;3143;46364;40123;SM transformadas;21.0;A
2006;3143;46362;40123;SM transformadas;;A
2006;3143;46363;40123;SM transformadas;21.0;A
2006;3143;46365;40123;SM transformadas;10.0;A
2006;2352;46367;40123;SM transformadas;10.0;A
2006;2352;46360;40123;SM transformadas;7.0;A
2006;2352;46364;40123;SM transformadas;1.0;A
2006;2352;46362;40123;SM transformadas;;A
2006;2352;46363;40123;SM transformadas;1.0;A
2006;2352;46365;40123;SM transformadas;2.0;A
2006;2402;46367;40123;SM transformadas;24.0;A
2006;2402;46360;40123;SM transformadas;20.0;A
2006;2402;46364;40123;SM transformadas;4.0;A
2006;2402;46362;40123;SM transformadas;;A
2006;2402;46363;40123;SM transformadas;4.0;A
2006;2402;46365;40123;SM transformadas;;A
2006;2482;46367;40123;SM transformadas;14.0;A
