TIME_PERIOD,REF_AREA,ESTADO_CIVIL,D_ESTADOCIVILC2_0,INDICATOR,OBS_VALUE,FREQ
2016,ES617,TOTAL,,DIV,3657.8326,A
2016,ES617,TOTAL,,DIV,3414.2444,A
2016,ES617,TOTAL,,DIV,18.0072,A
2016,ES617,TOTAL,,DIV,225.581,A
2016,ES617,,,DIV,3354.721,A
2016,ES617,,,DIV,3230.1772,A
2016,ES617,,,DIV,13.5054,A
2016,ES617,,,DIV,111.0384,A
2016,ES617,,,DIV,26.5102,A
2016,ES617,,,DIV,19.0072,A
2016,ES617,,,DIV,1.5006,A
2016,ES617,,,DIV,6.0024,A
2016,ES617,,,DIV,276.6014,A
2016,ES617,,,DIV,165.06,A
2016,ES617,,,DIV,3.0012,A
2016,ES617,,,DIV,108.5402,A
2016,ES618,TOTAL,,DIV,4023.9932,A
2016,ES618,TOTAL,,DIV,3801.6867,A
2016,ES618,TOTAL,,DIV,12.6307,A
2016,ES618,TOTAL,,DIV,209.6758,A
2016,ES618,,,DIV,3785.7176,A
2016,ES618,,,DIV,3643.3645,A
2016,ES618,,,DIV,7.4615,A
2016,ES618,,,DIV,134.8916,A
2016,ES618,,,DIV,26.846,A
2016,ES618,,,DIV,16.5076,A
2016,ES618,,,DIV,5.1692,A
2016,ES618,,,DIV,5.1692,A
2016,ES618,,,DIV,211.4296,A
2016,ES618,,,DIV,141.8146,A
2016,ES618,,,DIV,69.615,A
2015,ES61,TOTAL,,DIV,17029.5907,A
2015,ES61,TOTAL,,DIV,16040.2678,A
2015,ES61,TOTAL,,DIV,65.4318,A
2015,ES61,TOTAL,,DIV,923.8911,A
2015,ES61,,,DIV,16010.4743,A
2015,ES61,,,DIV,15431.0439,A
2015,ES61,,,DIV,47.5739,A
2015,ES61,,,DIV,531.8565,A
2015,ES61,,,DIV,80.6277,A
2015,ES61,,,DIV,43.4607,A
2015,ES61,,,DIV,7.6167,A
2015,ES61,,,DIV,29.5503,A
2015,ES61,,,DIV,938.4887,A
2015,ES61,,,DIV,565.7632,A
2015,ES61,,,DIV,10.2412,A
2015,ES61,,,DIV,362.4843,A
2015,ES611,TOTAL,,DIV,1398.5163,A
2015,ES611,TOTAL,,DIV,1262.352,A
2015,ES611,TOTAL,,DIV,7.893,A
2015,ES611,TOTAL,,DIV,128.2713,A
2015,ES611,,,DIV,1296.2718,A
2015,ES611,,,DIV,1203.1344,A
2015,ES611,,,DIV,7.893,A
2015,ES611,,,DIV,85.2444,A
2015,ES611,,,DIV,9.4716,A
2015,ES611,,,DIV,7.893,A
2015,ES611,,,DIV,1.5786,A
2015,ES611,,,DIV,92.7729,A
2015,ES611,,,DIV,51.3246,A
2015,ES611,,,DIV,41.4483,A
2015,ES612,TOTAL,,DIV,2355.5567,A
2015,ES612,TOTAL,,DIV,2228.4324,A
2015,ES612,TOTAL,,DIV,3.1876,A
2015,ES612,TOTAL,,DIV,123.9367,A
2015,ES612,,,DIV,2197.3408,A
2015,ES612,,,DIV,2132.7794,A
2015,ES612,,,DIV,1.5938,A
2015,ES612,,,DIV,62.9676,A
2015,ES612,,,DIV,11.1566,A
2015,ES612,,,DIV,6.3752,A
2015,ES612,,,DIV,4.7814,A
2015,ES612,,,DIV,147.0593,A
2015,ES612,,,DIV,89.2778,A
2015,ES612,,,DIV,1.5938,A
2015,ES612,,,DIV,56.1877,A
2015,ES613,TOTAL,,DIV,1621.987,A
2015,ES613,TOTAL,,DIV,1567.9602,A
2015,ES613,TOTAL,,DIV,1.4895,A
2015,ES613,TOTAL,,DIV,52.5373,A
2015,ES613,,,DIV,1553.47,A
2015,ES613,,,DIV,1520.2962,A
2015,ES613,,,DIV,1.4895,A
2015,ES613,,,DIV,31.6843,A
2015,ES613,,,DIV,1.4895,A
2015,ES613,,,DIV,1.4895,A
2015,ES613,,,DIV,67.0275,A
2015,ES613,,,DIV,46.1745,A
2015,ES613,,,DIV,20.853,A
2015,ES614,TOTAL,,DIV,1864.9266,A
2015,ES614,TOTAL,,DIV,1753.2914,A
2015,ES614,TOTAL,,DIV,1.719,A
2015,ES614,TOTAL,,DIV,109.9162,A
2015,ES614,,,DIV,1752.8866,A
2015,ES614,,,DIV,1689.2836,A
2015,ES614,,,DIV,1.719,A
2015,ES614,,,DIV,61.884,A
2015,ES614,,,DIV,10.7188,A
2015,ES614,,,DIV,3.438,A
2015,ES614,,,DIV,7.2808,A
2015,ES614,,,DIV,101.3212,A
2015,ES614,,,DIV,60.5698,A
2015,ES614,,,DIV,40.7514,A
2015,ES615,TOTAL,,DIV,1022.9657,A
2015,ES615,TOTAL,,DIV,967.5826,A
2015,ES615,TOTAL,,DIV,3.3766,A
2015,ES615,TOTAL,,DIV,52.0065,A
2015,ES615,,,DIV,970.5544,A
2015,ES615,,,DIV,940.8364,A
2015,ES615,,,DIV,1.4859,A
2015,ES615,,,DIV,28.2321,A
2015,ES615,,,DIV,7.8343,A
2015,ES615,,,DIV,1.8907,A
2015,ES615,,,DIV,5.9436,A
2015,ES615,,,DIV,44.577,A
2015,ES615,,,DIV,26.7462,A
2015,ES615,,,DIV,17.8308,A
2015,ES616,TOTAL,,DIV,1197.5493,A
2015,ES616,TOTAL,,DIV,1145.8999,A
2015,ES616,TOTAL,,DIV,9.1146,A
2015,ES616,TOTAL,,DIV,42.5348,A
2015,ES616,,,DIV,1147.419,A
2015,ES616,,,DIV,1124.6325,A
2015,ES616,,,DIV,4.5573,A
2015,ES616,,,DIV,18.2292,A
2015,ES616,,,DIV,4.5573,A
2015,ES616,,,DIV,3.0382,A
2015,ES616,,,DIV,1.5191,A
2015,ES616,,,DIV,45.573,A
2015,ES616,,,DIV,18.2292,A
2015,ES616,,,DIV,3.0382,A
2015,ES616,,,DIV,24.3056,A
2015,ES617,TOTAL,,DIV,3560.4711,A
2015,ES617,TOTAL,,DIV,3302.7657,A
2015,ES617,TOTAL,,DIV,24.6487,A
2015,ES617,TOTAL,,DIV,233.0567,A
2015,ES617,,,DIV,3297.1565,A
2015,ES617,,,DIV,3139.853,A
2015,ES617,,,DIV,14.8326,A
2015,ES617,,,DIV,142.4709,A
2015,ES617,,,DIV,20.037,A
2015,ES617,,,DIV,14.4278,A
2015,ES617,,,DIV,4.2069,A
2015,ES617,,,DIV,1.4023,A
2015,ES617,,,DIV,243.2776,A
2015,ES617,,,DIV,148.4849,A
2015,ES617,,,DIV,5.6092,A
2015,ES617,,,DIV,89.1835,A
2015,ES618,TOTAL,,DIV,4007.618,A
2015,ES618,TOTAL,,DIV,3811.9836,A
2015,ES618,TOTAL,,DIV,14.0028,A
2015,ES618,TOTAL,,DIV,181.6316,A
2015,ES618,,,DIV,3795.3752,A
2015,ES618,,,DIV,3680.2284,A
2015,ES618,,,DIV,14.0028,A
2015,ES618,,,DIV,101.144,A
2015,ES618,,,DIV,15.3626,A
2015,ES618,,,DIV,6.799,A
2015,ES618,,,DIV,8.5636,A
2015,ES618,,,DIV,196.8802,A
2015,ES618,,,DIV,124.9562,A
2015,ES618,,,DIV,71.924,A
2014,ES61,TOTAL,,DIV,17376.98787,A
2014,ES61,TOTAL,,DIV,16490.17745,A
2014,ES61,TOTAL,,DIV,53.77344,A
2014,ES61,TOTAL,,DIV,833.03698,A
2014,ES61,,,DIV,16370.31944,A
2014,ES61,,,DIV,15879.80213,A
2014,ES61,,,DIV,30.24686,A
2014,ES61,,,DIV,460.27045,A
2014,ES61,,,DIV,115.09073,A
2014,ES61,,,DIV,69.71464,A
2014,ES61,,,DIV,5.90623,A
2014,ES61,,,DIV,39.46986,A
2014,ES61,,,DIV,891.5777,A
2014,ES61,,,DIV,540.66068,A
2014,ES61,,,DIV,17.62035,A
2014,ES61,,,DIV,333.29667,A
2014,ES611,TOTAL,,DIV,1315.503,A
2014,ES611,TOTAL,,DIV,1227.897,A
2014,ES611,TOTAL,,DIV,4.239,A
2014,ES611,TOTAL,,DIV,83.367,A
2014,ES611,,,DIV,1218.006,A
2014,ES611,,,DIV,1164.312,A
2014,ES611,,,DIV,1.413,A
2014,ES611,,,DIV,52.281,A
2014,ES611,,,DIV,5.652,A
2014,ES611,,,DIV,2.826,A
2014,ES611,,,DIV,2.826,A
2014,ES611,,,DIV,91.845,A
2014,ES611,,,DIV,60.759,A
2014,ES611,,,DIV,2.826,A
2014,ES611,,,DIV,28.26,A
2014,ES612,TOTAL,,DIV,2485.68082,A
2014,ES612,TOTAL,,DIV,2362.44876,A
2014,ES612,TOTAL,,DIV,4.50849,A
2014,ES612,TOTAL,,DIV,118.72357,A
2014,ES612,,,DIV,2317.36386,A
2014,ES612,,,DIV,2257.25066,A
2014,ES612,,,DIV,3.00566,A
2014,ES612,,,DIV,57.10754,A
2014,ES612,,,DIV,25.54811,A
2014,ES612,,,DIV,18.03396,A
2014,ES612,,,DIV,1.50283,A
2014,ES612,,,DIV,6.01132,A
2014,ES612,,,DIV,142.76885,A
2014,ES612,,,DIV,87.16414,A
2014,ES612,,,DIV,55.60471,A
2014,ES613,TOTAL,,DIV,1712.10316,A
2014,ES613,TOTAL,,DIV,1645.48436,A
2014,ES613,TOTAL,,DIV,1.66547,A
2014,ES613,TOTAL,,DIV,64.95333,A
2014,ES613,,,DIV,1608.84402,A
2014,ES613,,,DIV,1577.20009,A
2014,ES613,,,DIV,1.66547,A
2014,ES613,,,DIV,29.97846,A
2014,ES613,,,DIV,9.99282,A
2014,ES613,,,DIV,3.33094,A
2014,ES613,,,DIV,6.66188,A
2014,ES613,,,DIV,93.26632,A
2014,ES613,,,DIV,64.95333,A
2014,ES613,,,DIV,28.31299,A
2014,ES614,TOTAL,,DIV,1848.68385,A
2014,ES614,TOTAL,,DIV,1775.76945,A
2014,ES614,TOTAL,,DIV,4.55715,A
2014,ES614,TOTAL,,DIV,68.35725,A
2014,ES614,,,DIV,1760.57895,A
2014,ES614,,,DIV,1715.00745,A
2014,ES614,,,DIV,4.55715,A
2014,ES614,,,DIV,41.01435,A
2014,ES614,,,DIV,9.1143,A
2014,ES614,,,DIV,9.1143,A
2014,ES614,,,DIV,78.9906,A
2014,ES614,,,DIV,51.6477,A
2014,ES614,,,DIV,27.3429,A
2014,ES615,TOTAL,,DIV,1140.17566,A
2014,ES615,TOTAL,,DIV,1093.49353,A
2014,ES615,TOTAL,,DIV,4.24383,A
2014,ES615,TOTAL,,DIV,42.4383,A
2014,ES615,,,DIV,1096.32275,A
2014,ES615,,,DIV,1066.61594,A
2014,ES615,,,DIV,2.82922,A
2014,ES615,,,DIV,26.87759,A
2014,ES615,,,DIV,7.07305,A
2014,ES615,,,DIV,4.24383,A
2014,ES615,,,DIV,2.82922,A
2014,ES615,,,DIV,36.77986,A
2014,ES615,,,DIV,22.63376,A
2014,ES615,,,DIV,1.41461,A
2014,ES615,,,DIV,12.73149,A
2014,ES616,TOTAL,,DIV,1180.1112,A
2014,ES616,TOTAL,,DIV,1121.3992,A
2014,ES616,TOTAL,,DIV,8.8068,A
2014,ES616,TOTAL,,DIV,49.9052,A
2014,ES616,,,DIV,1112.5924,A
2014,ES616,,,DIV,1086.172,A
2014,ES616,,,DIV,2.9356,A
2014,ES616,,,DIV,23.4848,A
2014,ES616,,,DIV,19.0814,A
2014,ES616,,,DIV,10.2746,A
2014,ES616,,,DIV,4.4034,A
2014,ES616,,,DIV,4.4034,A
2014,ES616,,,DIV,48.4374,A
2014,ES616,,,DIV,24.9526,A
2014,ES616,,,DIV,1.4678,A
2014,ES616,,,DIV,22.017,A
2014,ES617,TOTAL,,DIV,3567.8708,A
2014,ES617,TOTAL,,DIV,3337.63365,A
2014,ES617,TOTAL,,DIV,12.8804,A
2014,ES617,TOTAL,,DIV,217.35675,A
2014,ES617,,,DIV,3347.29395,A
2014,ES617,,,DIV,3218.48995,A
2014,ES617,,,DIV,4.83015,A
2014,ES617,,,DIV,123.97385,A
2014,ES617,,,DIV,19.3206,A
2014,ES617,,,DIV,12.8804,A
2014,ES617,,,DIV,6.4402,A
2014,ES617,,,DIV,201.25625,A
2014,ES617,,,DIV,106.2633,A
2014,ES617,,,DIV,8.05025,A
2014,ES617,,,DIV,86.9427,A
2014,ES618,TOTAL,,DIV,4126.85938,A
2014,ES618,TOTAL,,DIV,3926.0515,A
2014,ES618,TOTAL,,DIV,12.8723,A
2014,ES618,TOTAL,,DIV,187.93558,A
2014,ES618,,,DIV,3909.31751,A
2014,ES618,,,DIV,3794.75404,A
2014,ES618,,,DIV,9.01061,A
2014,ES618,,,DIV,105.55286,A
2014,ES618,,,DIV,19.30845,A
2014,ES618,,,DIV,9.01061,A
2014,ES618,,,DIV,10.29784,A
2014,ES618,,,DIV,198.23342,A
2014,ES618,,,DIV,122.28685,A
2014,ES618,,,DIV,3.86169,A
2014,ES618,,,DIV,72.08488,A
2013,ES61,TOTAL,,DIV,16473.17478,A
2013,ES61,TOTAL,,DIV,15653.14078,A
2013,ES61,TOTAL,,DIV,62.29518,A
2013,ES61,TOTAL,,DIV,757.73882,A
2013,ES61,,,DIV,15423.7458,A
2013,ES61,,,DIV,14984.90742,A
2013,ES61,,,DIV,35.40168,A
2013,ES61,,,DIV,403.4367,A
2013,ES61,,,DIV,88.37763,A
2013,ES61,,,DIV,55.85609,A
2013,ES61,,,DIV,10.02221,A
2013,ES61,,,DIV,22.49933,A
2013,ES61,,,DIV,961.05135,A
2013,ES61,,,DIV,612.37727,A
2013,ES61,,,DIV,16.87129,A
2013,ES61,,,DIV,331.80279,A
2013,ES611,TOTAL,,DIV,1267.4696,A
2013,ES611,TOTAL,,DIV,1208.3648,A
2013,ES611,TOTAL,,DIV,4.9254,A
2013,ES611,TOTAL,,DIV,54.1794,A
2013,ES611,,,DIV,1195.2304,A
2013,ES611,,,DIV,1157.469,A
2013,ES611,,,DIV,3.2836,A
2013,ES611,,,DIV,34.4778,A
2013,ES611,,,DIV,3.2836,A
2013,ES611,,,DIV,1.6418,A
2013,ES611,,,DIV,1.6418,A
2013,ES611,,,DIV,68.9556,A
2013,ES611,,,DIV,50.8958,A
2013,ES611,,,DIV,18.0598,A
2013,ES612,TOTAL,,DIV,2358.7305,A
2013,ES612,TOTAL,,DIV,2264.9673,A
2013,ES612,TOTAL,,DIV,8.7903,A
2013,ES612,TOTAL,,DIV,84.9729,A
2013,ES612,,,DIV,2234.20125,A
2013,ES612,,,DIV,2179.9944,A
2013,ES612,,,DIV,4.39515,A
2013,ES612,,,DIV,49.8117,A
2013,ES612,,,DIV,10.25535,A
2013,ES612,,,DIV,7.32525,A
2013,ES612,,,DIV,1.46505,A
2013,ES612,,,DIV,1.46505,A
2013,ES612,,,DIV,114.2739,A
2013,ES612,,,DIV,77.64765,A
2013,ES612,,,DIV,2.9301,A
2013,ES612,,,DIV,33.69615,A
2013,ES613,TOTAL,,DIV,1452.76866,A
2013,ES613,TOTAL,,DIV,1391.72796,A
2013,ES613,TOTAL,,DIV,2.71292,A
2013,ES613,TOTAL,,DIV,58.32778,A
2013,ES613,,,DIV,1360.52938,A
2013,ES613,,,DIV,1330.68726,A
2013,ES613,,,DIV,2.71292,A
2013,ES613,,,DIV,27.1292,A
2013,ES613,,,DIV,8.13876,A
2013,ES613,,,DIV,5.42584,A
2013,ES613,,,DIV,2.71292,A
2013,ES613,,,DIV,84.10052,A
2013,ES613,,,DIV,55.61486,A
2013,ES613,,,DIV,28.48566,A
2013,ES614,TOTAL,,DIV,1822.15704,A
2013,ES614,TOTAL,,DIV,1728.04863,A
2013,ES614,TOTAL,,DIV,4.09167,A
2013,ES614,TOTAL,,DIV,90.01674,A
2013,ES614,,,DIV,1702.13472,A
2013,ES614,,,DIV,1651.67079,A
2013,ES614,,,DIV,2.72778,A
2013,ES614,,,DIV,47.73615,A
2013,ES614,,,DIV,10.91112,A
2013,ES614,,,DIV,5.45556,A
2013,ES614,,,DIV,5.45556,A
2013,ES614,,,DIV,109.1112,A
2013,ES614,,,DIV,70.92228,A
2013,ES614,,,DIV,1.36389,A
2013,ES614,,,DIV,36.82503,A
2013,ES615,TOTAL,,DIV,995.33511,A
2013,ES615,TOTAL,,DIV,953.68328,A
2013,ES615,TOTAL,,DIV,2.87254,A
2013,ES615,TOTAL,,DIV,38.77929,A
2013,ES615,,,DIV,937.88431,A
2013,ES615,,,DIV,916.34026,A
2013,ES615,,,DIV,1.43627,A
2013,ES615,,,DIV,20.10778,A
2013,ES615,,,DIV,8.61762,A
2013,ES615,,,DIV,5.74508,A
2013,ES615,,,DIV,2.87254,A
2013,ES615,,,DIV,48.83318,A
2013,ES615,,,DIV,31.59794,A
2013,ES615,,,DIV,1.43627,A
2013,ES615,,,DIV,15.79897,A
2013,ES616,TOTAL,,DIV,1155.71547,A
2013,ES616,TOTAL,,DIV,1096.44801,A
2013,ES616,TOTAL,,DIV,7.05565,A
2013,ES616,TOTAL,,DIV,52.21181,A
2013,ES616,,,DIV,1097.85914,A
2013,ES616,,,DIV,1068.22541,A
2013,ES616,,,DIV,2.82226,A
2013,ES616,,,DIV,26.81147,A
2013,ES616,,,DIV,8.46678,A
2013,ES616,,,DIV,2.82226,A
2013,ES616,,,DIV,2.82226,A
2013,ES616,,,DIV,2.82226,A
2013,ES616,,,DIV,49.38955,A
2013,ES616,,,DIV,25.40034,A
2013,ES616,,,DIV,1.41113,A
2013,ES616,,,DIV,22.57808,A
2013,ES617,TOTAL,,DIV,3581.6334,A
2013,ES617,TOTAL,,DIV,3343.2408,A
2013,ES617,TOTAL,,DIV,17.2332,A
2013,ES617,TOTAL,,DIV,221.1594,A
2013,ES617,,,DIV,3275.7441,A
2013,ES617,,,DIV,3149.3673,A
2013,ES617,,,DIV,10.0527,A
2013,ES617,,,DIV,116.3241,A
2013,ES617,,,DIV,20.1054,A
2013,ES617,,,DIV,15.7971,A
2013,ES617,,,DIV,1.4361,A
2013,ES617,,,DIV,2.8722,A
2013,ES617,,,DIV,285.7839,A
2013,ES617,,,DIV,178.0764,A
2013,ES617,,,DIV,5.7444,A
2013,ES617,,,DIV,101.9631,A
2013,ES618,TOTAL,,DIV,3839.365,A
2013,ES618,TOTAL,,DIV,3666.66,A
2013,ES618,TOTAL,,DIV,14.6135,A
2013,ES618,TOTAL,,DIV,158.0915,A
2013,ES618,,,DIV,3620.1625,A
2013,ES618,,,DIV,3531.153,A
2013,ES618,,,DIV,7.971,A
2013,ES618,,,DIV,81.0385,A
2013,ES618,,,DIV,18.599,A
2013,ES618,,,DIV,13.285,A
2013,ES618,,,DIV,2.657,A
2013,ES618,,,DIV,2.657,A
2013,ES618,,,DIV,200.6035,A
2013,ES618,,,DIV,122.222,A
2013,ES618,,,DIV,3.9855,A
2013,ES618,,,DIV,74.396,A
2012,ES61,TOTAL,,DIV,19100.05171,A
2012,ES61,TOTAL,,DIV,18141.37137,A
2012,ES61,TOTAL,,DIV,100.13153,A
2012,ES61,TOTAL,,DIV,858.54881,A
2012,ES61,,,DIV,17936.16985,A
2012,ES61,,,DIV,17392.3497,A
2012,ES61,,,DIV,53.11443,A
2012,ES61,,,DIV,490.70572,A
2012,ES61,,,DIV,119.64872,A
2012,ES61,,,DIV,78.35977,A
2012,ES61,,,DIV,14.0853,A
2012,ES61,,,DIV,27.20365,A
2012,ES61,,,DIV,1044.23314,A
2012,ES61,,,DIV,670.6619,A
2012,ES61,,,DIV,32.9318,A
2012,ES61,,,DIV,340.63944,A
2012,ES611,TOTAL,,DIV,1673.28115,A
2012,ES611,TOTAL,,DIV,1592.96416,A
2012,ES611,TOTAL,,DIV,7.89865,A
2012,ES611,TOTAL,,DIV,72.41834,A
2012,ES611,,,DIV,1565.4558,A
2012,ES611,,,DIV,1521.21533,A
2012,ES611,,,DIV,44.24047,A
2012,ES611,,,DIV,12.78478,A
2012,ES611,,,DIV,9.77226,A
2012,ES611,,,DIV,3.01252,A
2012,ES611,,,DIV,95.04057,A
2012,ES611,,,DIV,61.97657,A
2012,ES611,,,DIV,4.88613,A
2012,ES611,,,DIV,28.17787,A
2012,ES612,TOTAL,,DIV,2751.43454,A
2012,ES612,TOTAL,,DIV,2642.23128,A
2012,ES612,TOTAL,,DIV,15.67098,A
2012,ES612,TOTAL,,DIV,93.53228,A
2012,ES612,,,DIV,2598.90064,A
2012,ES612,,,DIV,2532.53442,A
2012,ES612,,,DIV,9.92344,A
2012,ES612,,,DIV,56.44278,A
2012,ES612,,,DIV,17.24262,A
2012,ES612,,,DIV,15.67098,A
2012,ES612,,,DIV,1.57164,A
2012,ES612,,,DIV,135.29128,A
2012,ES612,,,DIV,94.02588,A
2012,ES612,,,DIV,4.1759,A
2012,ES612,,,DIV,37.0895,A
2012,ES613,TOTAL,,DIV,1519.27045,A
2012,ES613,TOTAL,,DIV,1448.20945,A
2012,ES613,TOTAL,,DIV,6.29031,A
2012,ES613,TOTAL,,DIV,64.77069,A
2012,ES613,,,DIV,1439.85511,A
2012,ES613,,,DIV,1400.96323,A
2012,ES613,,,DIV,6.29031,A
2012,ES613,,,DIV,32.60157,A
2012,ES613,,,DIV,13.39641,A
2012,ES613,,,DIV,10.03503,A
2012,ES613,,,DIV,3.36138,A
2012,ES613,,,DIV,66.01893,A
2012,ES613,,,DIV,37.21119,A
2012,ES613,,,DIV,28.80774,A
2012,ES614,TOTAL,,DIV,2194.10578,A
2012,ES614,TOTAL,,DIV,2037.42034,A
2012,ES614,TOTAL,,DIV,21.88016,A
2012,ES614,TOTAL,,DIV,134.80528,A
2012,ES614,,,DIV,2026.8262,A
2012,ES614,,,DIV,1937.43382,A
2012,ES614,,,DIV,16.15582,A
2012,ES614,,,DIV,73.23656,A
2012,ES614,,,DIV,19.7175,A
2012,ES614,,,DIV,13.99316,A
2012,ES614,,,DIV,5.72434,A
2012,ES614,,,DIV,147.56208,A
2012,ES614,,,DIV,85.99336,A
2012,ES614,,,DIV,5.72434,A
2012,ES614,,,DIV,55.84438,A
2012,ES615,TOTAL,,DIV,1090.26737,A
2012,ES615,TOTAL,,DIV,1054.60879,A
2012,ES615,TOTAL,,DIV,2.76032,A
2012,ES615,TOTAL,,DIV,32.89826,A
2012,ES615,,,DIV,1046.1354,A
2012,ES615,,,DIV,1027.4236,A
2012,ES615,,,DIV,18.7118,A
2012,ES615,,,DIV,5.71307,A
2012,ES615,,,DIV,5.71307,A
2012,ES615,,,DIV,38.4189,A
2012,ES615,,,DIV,21.47212,A
2012,ES615,,,DIV,2.76032,A
2012,ES615,,,DIV,14.18646,A
2012,ES616,TOTAL,,DIV,1282.34085,A
2012,ES616,TOTAL,,DIV,1235.92416,A
2012,ES616,TOTAL,,DIV,6.3644,A
2012,ES616,TOTAL,,DIV,40.05229,A
2012,ES616,,,DIV,1223.72398,A
2012,ES616,,,DIV,1199.32362,A
2012,ES616,,,DIV,5.03761,A
2012,ES616,,,DIV,19.36275,A
2012,ES616,,,DIV,12.7288,A
2012,ES616,,,DIV,6.3644,A
2012,ES616,,,DIV,6.3644,A
2012,ES616,,,DIV,45.88807,A
2012,ES616,,,DIV,30.23614,A
2012,ES616,,,DIV,1.32679,A
2012,ES616,,,DIV,14.32514,A
2012,ES617,TOTAL,,DIV,4090.46015,A
2012,ES617,TOTAL,,DIV,3833.56813,A
2012,ES617,TOTAL,,DIV,18.58345,A
2012,ES617,TOTAL,,DIV,238.30857,A
2012,ES617,,,DIV,3793.19029,A
2012,ES617,,,DIV,3657.26677,A
2012,ES617,,,DIV,10.519,A
2012,ES617,,,DIV,125.40452,A
2012,ES617,,,DIV,18.58345,A
2012,ES617,,,DIV,8.97619,A
2012,ES617,,,DIV,4.34776,A
2012,ES617,,,DIV,5.2595,A
2012,ES617,,,DIV,278.68641,A
2012,ES617,,,DIV,167.32517,A
2012,ES617,,,DIV,3.71669,A
2012,ES617,,,DIV,107.64455,A
2012,ES618,TOTAL,,DIV,4498.89142,A
2012,ES618,TOTAL,,DIV,4296.44506,A
2012,ES618,TOTAL,,DIV,20.68326,A
2012,ES618,TOTAL,,DIV,181.7631,A
2012,ES618,,,DIV,4242.08243,A
2012,ES618,,,DIV,4116.18891,A
2012,ES618,,,DIV,5.18825,A
2012,ES618,,,DIV,120.70527,A
2012,ES618,,,DIV,19.48209,A
2012,ES618,,,DIV,7.83468,A
2012,ES618,,,DIV,5.15338,A
2012,ES618,,,DIV,6.49403,A
2012,ES618,,,DIV,237.3269,A
2012,ES618,,,DIV,172.42147,A
2012,ES618,,,DIV,10.34163,A
2012,ES618,,,DIV,54.5638,A
2011,ES61,TOTAL,,DIV,18257.58564089,A
2011,ES61,TOTAL,,DIV,17427.67289086,A
2011,ES61,TOTAL,,DIV,39.17934187,A
2011,ES61,TOTAL,,DIV,790.73340816,A
2011,ES61,,,DIV,17293.95355818,A
2011,ES61,,,DIV,16830.16405322,A
2011,ES61,,,DIV,17.10050344,A
2011,ES61,,,DIV,446.68900152,A
2011,ES61,,,DIV,101.14538346,A
2011,ES61,,,DIV,53.40392479,A
2011,ES61,,,DIV,10.96783781,A
2011,ES61,,,DIV,36.77362086,A
2011,ES61,,,DIV,862.48669925,A
2011,ES61,,,DIV,544.10491285,A
2011,ES61,,,DIV,11.11100062,A
2011,ES61,,,DIV,307.27078578,A
2011,ES611,TOTAL,,DIV,1426.82187464,A
2011,ES611,TOTAL,,DIV,1356.33470272,A
2011,ES611,TOTAL,,DIV,1.73556321,A
2011,ES611,TOTAL,,DIV,68.75160871,A
2011,ES611,,,DIV,1381.16490942,A
2011,ES611,,,DIV,1326.56396727,A
2011,ES611,,,DIV,1.73556321,A
2011,ES611,,,DIV,52.86537894,A
2011,ES611,,,DIV,3.47112642,A
2011,ES611,,,DIV,3.47112642,A
2011,ES611,,,DIV,42.1858388,A
2011,ES611,,,DIV,26.29960903,A
2011,ES611,,,DIV,15.88622977,A
2011,ES612,TOTAL,,DIV,2822.48660103,A
2011,ES612,TOTAL,,DIV,2712.76739472,A
2011,ES612,TOTAL,,DIV,3.38398542,A
2011,ES612,TOTAL,,DIV,106.33522089,A
2011,ES612,,,DIV,2684.98586147,A
2011,ES612,,,DIV,2622.35210093,A
2011,ES612,,,DIV,62.63376054,A
2011,ES612,,,DIV,14.88635233,A
2011,ES612,,,DIV,8.78917252,A
2011,ES612,,,DIV,1.69199271,A
2011,ES612,,,DIV,4.4051871,A
2011,ES612,,,DIV,122.61438723,A
2011,ES612,,,DIV,81.62612127,A
2011,ES612,,,DIV,1.69199271,A
2011,ES612,,,DIV,39.29627325,A
2011,ES613,TOTAL,,DIV,1607.8291226,A
2011,ES613,TOTAL,,DIV,1546.96150436,A
2011,ES613,TOTAL,,DIV,9.50836942,A
2011,ES613,TOTAL,,DIV,51.35924882,A
2011,ES613,,,DIV,1528.4659761,A
2011,ES613,,,DIV,1493.461104,A
2011,ES613,,,DIV,5.74727692,A
2011,ES613,,,DIV,29.25759518,A
2011,ES613,,,DIV,11.12831038,A
2011,ES613,,,DIV,8.25467192,A
2011,ES613,,,DIV,1.2536975,A
2011,ES613,,,DIV,1.61994096,A
2011,ES613,,,DIV,68.23483612,A
2011,ES613,,,DIV,45.24572844,A
2011,ES613,,,DIV,2.507395,A
2011,ES613,,,DIV,20.48171268,A
2011,ES614,TOTAL,,DIV,2058.63585768,A
2011,ES614,TOTAL,,DIV,1955.5280524,A
2011,ES614,TOTAL,,DIV,1.63118444,A
2011,ES614,TOTAL,,DIV,101.47662084,A
2011,ES614,,,DIV,1929.58178428,A
2011,ES614,,,DIV,1875.78141356,A
2011,ES614,,,DIV,1.63118444,A
2011,ES614,,,DIV,52.16918628,A
2011,ES614,,,DIV,6.24808772,A
2011,ES614,,,DIV,1.63118444,A
2011,ES614,,,DIV,4.61690328,A
2011,ES614,,,DIV,122.80598568,A
2011,ES614,,,DIV,78.1154544,A
2011,ES614,,,DIV,44.69053128,A
2011,ES615,TOTAL,,DIV,976.40048302,A
