TEMPORAL;SEXO;CNAE09;EDAD;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2021;_T;8032;Y30-44;ES61;OCUPADOS;111.3170575;M
2021;_T;8032;Y45-64;ES61;OCUPADOS;131.126495;M
2021;_T;8032;Y65-100;ES61;OCUPADOS;5.1846375;M
2021;_T;8032;TOTAL;ES61;OCUPADOS;284.6150525;M
2021;_T;8256;Y15-29;ES61;OCUPADOS;75.8766975;M
2021;_T;8256;Y30-44;ES61;OCUPADOS;275.5249575;M
2021;_T;8256;Y45-64;ES61;OCUPADOS;415.35908;M
2021;_T;8256;Y65-100;ES61;OCUPADOS;13.0174375;M
2021;_T;8256;TOTAL;ES61;OCUPADOS;779.7781725;M
2021;_T;8346;Y15-29;ES61;OCUPADOS;30.03565;M
2021;_T;8346;Y30-44;ES61;OCUPADOS;76.69607;M
2021;_T;8346;Y45-64;ES61;OCUPADOS;95.71044;M
2021;_T;8346;Y65-100;ES61;OCUPADOS;3.1810625;M
2021;_T;8346;TOTAL;ES61;OCUPADOS;205.6232225;M
2021;_T;6949;Y15-29;ES61;OCUPADOS;423.359675;M
2021;_T;6949;Y30-44;ES61;OCUPADOS;1249.8560575;M
2021;_T;6949;Y45-64;ES61;OCUPADOS;1436.208375;M
2021;_T;6949;Y65-100;ES61;OCUPADOS;41.6614525;M
2021;_T;6949;TOTAL;ES61;OCUPADOS;3151.08556;M
