TEMPORAL;SEXO;TERRITORIO;EDAD;INDICATOR;OBS_VALUE;FREQ
2021;F;ES616;TOTAL;TASA_ACTI;44.807681508318446;M
2021;F;ES616;Y15-29;TASA_ACTI;58.556680057242936;M
2021;F;ES616;Y55-59;TASA_ACTI;44.08219037943028;M
2021;F;ES617;TOTAL;TASA_ACTI;53.06875265794785;M
2021;F;ES617;Y15-29;TASA_ACTI;67.35466479758156;M
2021;F;ES617;Y55-59;TASA_ACTI;50.91238594792803;M
2021;F;ES618;TOTAL;TASA_ACTI;52.02896722514813;M
2021;F;ES618;Y15-29;TASA_ACTI;67.49796335062743;M
2021;F;ES618;Y55-59;TASA_ACTI;50.021507935128184;M
2021;F;ES61;TOTAL;TASA_ACTI;50.885295604191185;M
2021;F;ES61;Y15-29;TASA_ACTI;65.2386497925576;M
2021;F;ES61;Y55-59;TASA_ACTI;48.846618083339344;M
2021;_T;ES611;TOTAL;TASA_ACTI;61.468861576324976;M
2021;_T;ES611;Y15-29;TASA_ACTI;74.6707028359316;M
2021;_T;ES611;Y55-59;TASA_ACTI;68.5627090032295;M
2021;_T;ES612;TOTAL;TASA_ACTI;55.165981705104336;M
2021;_T;ES612;Y15-29;TASA_ACTI;69.19962058969448;M
2021;_T;ES612;Y55-59;TASA_ACTI;55.972138905840886;M
2021;_T;ES613;TOTAL;TASA_ACTI;57.53332700415221;M
2021;_T;ES613;Y15-29;TASA_ACTI;72.18378718541963;M
2021;_T;ES613;Y55-59;TASA_ACTI;61.02654540392704;M
2021;_T;ES614;TOTAL;TASA_ACTI;57.22386867787671;M
2021;_T;ES614;Y15-29;TASA_ACTI;70.66901519215523;M
2021;_T;ES614;Y55-59;TASA_ACTI;57.64691806767001;M
2021;_T;ES615;TOTAL;TASA_ACTI;54.6976576944553;M
2021;_T;ES615;Y15-29;TASA_ACTI;67.5585703113454;M
2021;_T;ES615;Y55-59;TASA_ACTI;54.35700375290724;M
2021;_T;ES616;TOTAL;TASA_ACTI;52.781654866947946;M
2021;_T;ES616;Y15-29;TASA_ACTI;67.47542558203637;M
2021;_T;ES616;Y55-59;TASA_ACTI;57.700790100405364;M
2021;_T;ES617;TOTAL;TASA_ACTI;57.184573257315364;M
2021;_T;ES617;Y15-29;TASA_ACTI;72.27248127911002;M
2021;_T;ES617;Y55-59;TASA_ACTI;57.43916577869814;M
2021;_T;ES618;TOTAL;TASA_ACTI;58.19954057953082;M
2021;_T;ES618;Y15-29;TASA_ACTI;73.24548059353718;M
2021;_T;ES618;Y55-59;TASA_ACTI;59.35455313023912;M
2021;_T;ES61;TOTAL;TASA_ACTI;57.026232348544234;M
2021;_T;ES61;Y15-29;TASA_ACTI;71.4056075665453;M
2021;_T;ES61;Y55-59;TASA_ACTI;58.71311160343576;M
2005;M;ES611;TOTAL;TASA_DE_PARO;7.555441978016438;M
2005;M;ES611;Y15-29;TASA_DE_PARO;7.577447198303646;M
2005;M;ES611;Y55-59;TASA_DE_PARO;2.9480269859725508;M
2005;M;ES612;TOTAL;TASA_DE_PARO;15.30708876798503;M
2005;M;ES612;Y15-29;TASA_DE_PARO;15.402823456270628;M
2005;M;ES612;Y55-59;TASA_DE_PARO;12.669193185607838;M
2005;M;ES613;TOTAL;TASA_DE_PARO;9.243156731913777;M
2005;M;ES613;Y15-29;TASA_DE_PARO;9.310890389977834;M
2005;M;ES613;Y55-59;TASA_DE_PARO;10.131136410565109;M
2005;M;ES614;TOTAL;TASA_DE_PARO;9.023079543360893;M
2005;M;ES614;Y15-29;TASA_DE_PARO;9.108205409706578;M
2005;M;ES614;Y55-59;TASA_DE_PARO;7.229000013277951;M
2005;M;ES615;TOTAL;TASA_DE_PARO;12.396036513499212;M
2005;M;ES615;Y15-29;TASA_DE_PARO;12.435474851287317;M
2005;M;ES615;Y55-59;TASA_DE_PARO;14.347349715756424;M
2005;M;ES616;TOTAL;TASA_DE_PARO;10.753541969480086;M
2005;M;ES616;Y15-29;TASA_DE_PARO;10.821208310382806;M
2005;M;ES616;Y55-59;TASA_DE_PARO;8.456607012892311;M
2005;M;ES617;TOTAL;TASA_DE_PARO;9.004969600265321;M
2005;M;ES617;Y15-29;TASA_DE_PARO;8.962253975359548;M
2005;M;ES617;Y55-59;TASA_DE_PARO;9.189673309626851;M
2005;M;ES618;TOTAL;TASA_DE_PARO;9.767273045715639;M
2005;M;ES618;Y15-29;TASA_DE_PARO;9.82503663048961;M
2005;M;ES618;Y55-59;TASA_DE_PARO;10.95532475867212;M
2005;M;ES61;TOTAL;TASA_DE_PARO;10.379703070473639;M
2005;M;ES61;Y15-29;TASA_DE_PARO;10.4247864856351;M
2005;M;ES61;Y55-59;TASA_DE_PARO;9.793480173826769;M
2005;F;ES611;TOTAL;TASA_DE_PARO;11.76196139694615;M
2005;F;ES611;Y15-29;TASA_DE_PARO;11.789425418552854;M
2005;F;ES611;Y55-59;TASA_DE_PARO;5.498225748451309;M
2005;F;ES612;TOTAL;TASA_DE_PARO;21.458380382372745;M
2005;F;ES612;Y15-29;TASA_DE_PARO;21.51997632648536;M
2005;F;ES612;Y55-59;TASA_DE_PARO;15.452686960125487;M
2005;F;ES613;TOTAL;TASA_DE_PARO;23.673927897163278;M
2005;F;ES613;Y15-29;TASA_DE_PARO;23.761636978591646;M
2005;F;ES613;Y55-59;TASA_DE_PARO;8.714230916541139;M
2005;F;ES614;TOTAL;TASA_DE_PARO;19.2660384477581;M
2005;F;ES614;Y15-29;TASA_DE_PARO;19.314039275870698;M
2005;F;ES614;Y55-59;TASA_DE_PARO;15.078937324295016;M
2005;F;ES615;TOTAL;TASA_DE_PARO;21.413239964558358;M
2005;F;ES615;Y15-29;TASA_DE_PARO;21.514385734254926;M
2005;F;ES615;Y55-59;TASA_DE_PARO;17.451172982740985;M
2005;F;ES616;TOTAL;TASA_DE_PARO;25.10293933920253;M
2005;F;ES616;Y15-29;TASA_DE_PARO;25.139379693935254;M
2005;F;ES616;Y55-59;TASA_DE_PARO;10.82702195657599;M
2005;F;ES617;TOTAL;TASA_DE_PARO;15.216415822684857;M
2005;F;ES617;Y15-29;TASA_DE_PARO;15.24141871700529;M
2005;F;ES617;Y55-59;TASA_DE_PARO;7.097905252554182;M
2005;F;ES618;TOTAL;TASA_DE_PARO;19.748857971483915;M
2005;F;ES618;Y15-29;TASA_DE_PARO;19.83415548889565;M
2005;F;ES618;Y55-59;TASA_DE_PARO;17.030258782431837;M
2005;F;ES61;TOTAL;TASA_DE_PARO;19.160681624616743;M
2005;F;ES61;Y15-29;TASA_DE_PARO;19.2166745587064;M
2005;F;ES61;Y55-59;TASA_DE_PARO;12.175438181973131;M
2005;_T;ES611;TOTAL;TASA_DE_PARO;9.18869153516384;M
2005;_T;ES611;Y15-29;TASA_DE_PARO;9.21339249888574;M
2005;_T;ES611;Y55-59;TASA_DE_PARO;3.772624844211505;M
2005;_T;ES612;TOTAL;TASA_DE_PARO;17.633325437515705;M
2005;_T;ES612;Y15-29;TASA_DE_PARO;17.72099730429116;M
2005;_T;ES612;Y55-59;TASA_DE_PARO;13.311402919534318;M
2005;_T;ES613;TOTAL;TASA_DE_PARO;14.848932842517451;M
2005;_T;ES613;Y15-29;TASA_DE_PARO;14.944960006493607;M
2005;_T;ES613;Y55-59;TASA_DE_PARO;9.723288292393608;M
2005;_T;ES614;TOTAL;TASA_DE_PARO;13.114324278083522;M
2005;_T;ES614;Y15-29;TASA_DE_PARO;13.201530002957055;M
2005;_T;ES614;Y55-59;TASA_DE_PARO;10.320638822436571;M
2005;_T;ES615;TOTAL;TASA_DE_PARO;15.702217795719111;M
2005;_T;ES615;Y15-29;TASA_DE_PARO;15.761043829200686;M
2005;_T;ES615;Y55-59;TASA_DE_PARO;15.152704209523055;M
2005;_T;ES616;TOTAL;TASA_DE_PARO;15.956875301918478;M
2005;_T;ES616;Y15-29;TASA_DE_PARO;16.019528707639907;M
2005;_T;ES616;Y55-59;TASA_DE_PARO;9.198446206951903;M
2005;_T;ES617;TOTAL;TASA_DE_PARO;11.549586582917264;M
2005;_T;ES617;Y15-29;TASA_DE_PARO;11.537181901562807;M
2005;_T;ES617;Y55-59;TASA_DE_PARO;8.511864292674174;M
2005;_T;ES618;TOTAL;TASA_DE_PARO;13.790420228014618;M
2005;_T;ES618;Y15-29;TASA_DE_PARO;13.863103408964278;M
2005;_T;ES618;Y55-59;TASA_DE_PARO;12.846938508505849;M
2005;_T;ES61;TOTAL;TASA_DE_PARO;13.824420319331383;M
2005;_T;ES61;Y15-29;TASA_DE_PARO;13.87925468873793;M
2005;_T;ES61;Y55-59;TASA_DE_PARO;10.522256287442175;M
2006;M;ES611;TOTAL;TASA_DE_PARO;7.2616414029686105;M
2006;M;ES611;Y15-29;TASA_DE_PARO;7.295005309355182;M
2006;M;ES611;Y55-59;TASA_DE_PARO;5.069697921310263;M
2006;M;ES612;TOTAL;TASA_DE_PARO;12.116831848795988;M
2006;M;ES612;Y15-29;TASA_DE_PARO;12.159266570518797;M
2006;M;ES612;Y55-59;TASA_DE_PARO;10.338795489700328;M
2006;M;ES613;TOTAL;TASA_DE_PARO;9.287541898857093;M
2006;M;ES613;Y15-29;TASA_DE_PARO;9.310447318942517;M
2006;M;ES613;Y55-59;TASA_DE_PARO;8.87616742785413;M
2006;M;ES614;TOTAL;TASA_DE_PARO;7.656388616389707;M
2006;M;ES614;Y15-29;TASA_DE_PARO;7.734150600423089;M
2006;M;ES614;Y55-59;TASA_DE_PARO;7.947173410182062;M
2006;M;ES615;TOTAL;TASA_DE_PARO;11.133405069538274;M
2006;M;ES615;Y15-29;TASA_DE_PARO;11.203924168968415;M
2006;M;ES615;Y55-59;TASA_DE_PARO;8.772911628566291;M
2006;M;ES616;TOTAL;TASA_DE_PARO;8.570156467595037;M
2006;M;ES616;Y15-29;TASA_DE_PARO;8.593616558372386;M
2006;M;ES616;Y55-59;TASA_DE_PARO;8.876593329584406;M
2006;M;ES617;TOTAL;TASA_DE_PARO;8.081082239226511;M
2006;M;ES617;Y15-29;TASA_DE_PARO;8.120999051742254;M
2006;M;ES617;Y55-59;TASA_DE_PARO;6.717285848149333;M
2006;M;ES618;TOTAL;TASA_DE_PARO;9.696941680448198;M
2006;M;ES618;Y15-29;TASA_DE_PARO;9.723605967584493;M
2006;M;ES618;Y55-59;TASA_DE_PARO;11.191604083861739;M
2006;M;ES61;TOTAL;TASA_DE_PARO;9.271511354625684;M
2006;M;ES61;Y15-29;TASA_DE_PARO;9.312349896882596;M
2006;M;ES61;Y55-59;TASA_DE_PARO;8.717540391064633;M
2006;F;ES611;TOTAL;TASA_DE_PARO;12.267255791360471;M
2006;F;ES611;Y15-29;TASA_DE_PARO;12.30687405700425;M
2006;F;ES611;Y55-59;TASA_DE_PARO;9.059484600660454;M
2006;F;ES612;TOTAL;TASA_DE_PARO;20.517517896818596;M
2006;F;ES612;Y15-29;TASA_DE_PARO;20.52602661788777;M
2006;F;ES612;Y55-59;TASA_DE_PARO;13.58793112742775;M
2006;F;ES613;TOTAL;TASA_DE_PARO;22.13597068851867;M
2006;F;ES613;Y15-29;TASA_DE_PARO;22.20252034066825;M
2006;F;ES613;Y55-59;TASA_DE_PARO;15.385293478409553;M
2006;F;ES614;TOTAL;TASA_DE_PARO;16.044828076311767;M
2006;F;ES614;Y15-29;TASA_DE_PARO;16.09952680892086;M
2006;F;ES614;Y55-59;TASA_DE_PARO;12.843715381175086;M
2006;F;ES615;TOTAL;TASA_DE_PARO;18.859443860130114;M
2006;F;ES615;Y15-29;TASA_DE_PARO;18.85521577012922;M
2006;F;ES615;Y55-59;TASA_DE_PARO;12.453939958563344;M
2006;F;ES616;TOTAL;TASA_DE_PARO;22.478975265819052;M
2006;F;ES616;Y15-29;TASA_DE_PARO;22.485387144358455;M
2006;F;ES616;Y55-59;TASA_DE_PARO;13.510350338181452;M
2006;F;ES617;TOTAL;TASA_DE_PARO;15.287723487698573;M
2006;F;ES617;Y15-29;TASA_DE_PARO;15.29473649069498;M
2006;F;ES617;Y55-59;TASA_DE_PARO;13.680242560259206;M
2006;F;ES618;TOTAL;TASA_DE_PARO;17.29974173136508;M
2006;F;ES618;Y15-29;TASA_DE_PARO;17.333013365306943;M
2006;F;ES618;Y55-59;TASA_DE_PARO;13.940957169948096;M
2006;F;ES61;TOTAL;TASA_DE_PARO;17.668094572027364;M
2006;F;ES61;Y15-29;TASA_DE_PARO;17.693948543066508;M
2006;F;ES61;Y55-59;TASA_DE_PARO;13.222828263855588;M
2006;_T;ES611;TOTAL;TASA_DE_PARO;9.26455203260975;M
2006;_T;ES611;Y15-29;TASA_DE_PARO;9.302054341580595;M
2006;_T;ES611;Y55-59;TASA_DE_PARO;6.343228439006928;M
2006;_T;ES612;TOTAL;TASA_DE_PARO;15.358136177783468;M
2006;_T;ES612;Y15-29;TASA_DE_PARO;15.381543652188837;M
2006;_T;ES612;Y55-59;TASA_DE_PARO;11.165346443404452;M
2006;_T;ES613;TOTAL;TASA_DE_PARO;14.486548357798762;M
2006;_T;ES613;Y15-29;TASA_DE_PARO;14.525441111573151;M
2006;_T;ES613;Y55-59;TASA_DE_PARO;10.66725071600272;M
2006;_T;ES614;TOTAL;TASA_DE_PARO;10.987908440837565;M
2006;_T;ES614;Y15-29;TASA_DE_PARO;11.069942983184538;M
2006;_T;ES614;Y55-59;TASA_DE_PARO;9.701151631156861;M
2006;_T;ES615;TOTAL;TASA_DE_PARO;14.096360509123032;M
2006;_T;ES615;Y15-29;TASA_DE_PARO;14.141073172449792;M
2006;_T;ES615;Y55-59;TASA_DE_PARO;9.821287136032037;M
2006;_T;ES616;TOTAL;TASA_DE_PARO;13.644620683196502;M
2006;_T;ES616;Y15-29;TASA_DE_PARO;13.676280344963526;M
2006;_T;ES616;Y55-59;TASA_DE_PARO;9.997210354552474;M
2006;_T;ES617;TOTAL;TASA_DE_PARO;11.0109768414357;M
2006;_T;ES617;Y15-29;TASA_DE_PARO;11.043017012434841;M
2006;_T;ES617;Y55-59;TASA_DE_PARO;8.971254822830636;M
2006;_T;ES618;TOTAL;TASA_DE_PARO;12.841475903542026;M
2006;_T;ES618;Y15-29;TASA_DE_PARO;12.875641635256713;M
2006;_T;ES618;Y55-59;TASA_DE_PARO;12.017302123250738;M
2006;_T;ES61;TOTAL;TASA_DE_PARO;12.621769269473967;M
2006;_T;ES61;Y15-29;TASA_DE_PARO;12.660638950892237;M
2006;_T;ES61;Y55-59;TASA_DE_PARO;10.069723448214676;M
2007;M;ES611;TOTAL;TASA_DE_PARO;8.91331041247935;M
2007;M;ES611;Y15-29;TASA_DE_PARO;8.944048371164481;M
2007;M;ES611;Y55-59;TASA_DE_PARO;5.583487532590719;M
2007;M;ES612;TOTAL;TASA_DE_PARO;11.06940241019712;M
2007;M;ES612;Y15-29;TASA_DE_PARO;11.091067447211929;M
2007;M;ES612;Y55-59;TASA_DE_PARO;11.056494858635926;M
2007;M;ES613;TOTAL;TASA_DE_PARO;9.741130550589833;M
2007;M;ES613;Y15-29;TASA_DE_PARO;9.791920854992387;M
2007;M;ES613;Y55-59;TASA_DE_PARO;8.723985346546954;M
2007;M;ES614;TOTAL;TASA_DE_PARO;8.882916655846547;M
2007;M;ES614;Y15-29;TASA_DE_PARO;8.924282498178862;M
2007;M;ES614;Y55-59;TASA_DE_PARO;7.775157860149607;M
2007;M;ES615;TOTAL;TASA_DE_PARO;10.54907905946083;M
2007;M;ES615;Y15-29;TASA_DE_PARO;10.6470680606345;M
2007;M;ES615;Y55-59;TASA_DE_PARO;10.170031267066099;M
2007;M;ES616;TOTAL;TASA_DE_PARO;8.8012847135345;M
2007;M;ES616;Y15-29;TASA_DE_PARO;8.843226502317725;M
2007;M;ES616;Y55-59;TASA_DE_PARO;10.18715632563835;M
2007;M;ES617;TOTAL;TASA_DE_PARO;9.202325885301429;M
2007;M;ES617;Y15-29;TASA_DE_PARO;9.263470200340508;M
2007;M;ES617;Y55-59;TASA_DE_PARO;10.677016726893774;M
2007;M;ES618;TOTAL;TASA_DE_PARO;9.335289486635407;M
2007;M;ES618;Y15-29;TASA_DE_PARO;9.365556065546048;M
2007;M;ES618;Y55-59;TASA_DE_PARO;8.035665042917712;M
2007;M;ES61;TOTAL;TASA_DE_PARO;9.555034917337126;M
2007;M;ES61;Y15-29;TASA_DE_PARO;9.598315144897796;M
2007;M;ES61;Y55-59;TASA_DE_PARO;9.12083245715842;M
2007;F;ES611;TOTAL;TASA_DE_PARO;15.258343490988944;M
2007;F;ES611;Y15-29;TASA_DE_PARO;15.295677587612547;M
2007;F;ES611;Y55-59;TASA_DE_PARO;9.987951482956888;M
2007;F;ES612;TOTAL;TASA_DE_PARO;21.123235266094124;M
2007;F;ES612;Y15-29;TASA_DE_PARO;21.138984753404362;M
2007;F;ES612;Y55-59;TASA_DE_PARO;20.28950505135422;M
2007;F;ES613;TOTAL;TASA_DE_PARO;19.732640271326662;M
2007;F;ES613;Y15-29;TASA_DE_PARO;19.803490031146683;M
2007;F;ES613;Y55-59;TASA_DE_PARO;22.421749770689438;M
2007;F;ES614;TOTAL;TASA_DE_PARO;16.230462938943635;M
2007;F;ES614;Y15-29;TASA_DE_PARO;16.294947336017046;M
2007;F;ES614;Y55-59;TASA_DE_PARO;10.052877271403734;M
2007;F;ES615;TOTAL;TASA_DE_PARO;18.958243000791317;M
2007;F;ES615;Y15-29;TASA_DE_PARO;19.051042576194035;M
2007;F;ES615;Y55-59;TASA_DE_PARO;6.940456434638369;M
2007;F;ES616;TOTAL;TASA_DE_PARO;20.312921423062594;M
2007;F;ES616;Y15-29;TASA_DE_PARO;20.373099692693586;M
2007;F;ES616;Y55-59;TASA_DE_PARO;16.829101890627175;M
2007;F;ES617;TOTAL;TASA_DE_PARO;13.130830685524106;M
2007;F;ES617;Y15-29;TASA_DE_PARO;13.162684781343598;M
2007;F;ES617;Y55-59;TASA_DE_PARO;13.49690241764212;M
2007;F;ES618;TOTAL;TASA_DE_PARO;17.91278230587986;M
2007;F;ES618;Y15-29;TASA_DE_PARO;17.95423057902734;M
2007;F;ES618;Y55-59;TASA_DE_PARO;16.241387579373125;M
2007;F;ES61;TOTAL;TASA_DE_PARO;17.413832815247687;M
2007;F;ES61;Y15-29;TASA_DE_PARO;17.4598814319284;M
2007;F;ES61;Y55-59;TASA_DE_PARO;14.76561050401559;M
2007;_T;ES611;TOTAL;TASA_DE_PARO;11.44493556745355;M
2007;_T;ES611;Y15-29;TASA_DE_PARO;11.479826776081618;M
2007;_T;ES611;Y55-59;TASA_DE_PARO;7.291465193698482;M
2007;_T;ES612;TOTAL;TASA_DE_PARO;15.020488944770802;M
2007;_T;ES612;Y15-29;TASA_DE_PARO;15.042554872756158;M
2007;_T;ES612;Y55-59;TASA_DE_PARO;13.77150134953093;M
2007;_T;ES613;TOTAL;TASA_DE_PARO;13.786775517811506;M
2007;_T;ES613;Y15-29;TASA_DE_PARO;13.849588014257908;M
2007;_T;ES613;Y55-59;TASA_DE_PARO;12.457575529975054;M
2007;_T;ES614;TOTAL;TASA_DE_PARO;11.899076654700423;M
2007;_T;ES614;Y15-29;TASA_DE_PARO;11.951147006578571;M
2007;_T;ES614;Y55-59;TASA_DE_PARO;8.619870121642496;M
2007;_T;ES615;TOTAL;TASA_DE_PARO;14.021280884256779;M
2007;_T;ES615;Y15-29;TASA_DE_PARO;14.126018985626207;M
2007;_T;ES615;Y55-59;TASA_DE_PARO;9.10535375380677;M
2007;_T;ES616;TOTAL;TASA_DE_PARO;13.073288992271518;M
2007;_T;ES616;Y15-29;TASA_DE_PARO;13.134704619273569;M
2007;_T;ES616;Y55-59;TASA_DE_PARO;11.720952777246174;M
2007;_T;ES617;TOTAL;TASA_DE_PARO;10.841511860844022;M
2007;_T;ES617;Y15-29;TASA_DE_PARO;10.893036888937694;M
2007;_T;ES617;Y55-59;TASA_DE_PARO;11.560566292924545;M
2007;_T;ES618;TOTAL;TASA_DE_PARO;12.944340489019101;M
2007;_T;ES618;Y15-29;TASA_DE_PARO;12.987263511080913;M
2007;_T;ES618;Y55-59;TASA_DE_PARO;10.56856426277555;M
2007;_T;ES61;TOTAL;TASA_DE_PARO;12.756423599856106;M
2007;_T;ES61;Y15-29;TASA_DE_PARO;12.805600875654525;M
2007;_T;ES61;Y55-59;TASA_DE_PARO;10.888155477101694;M
2008;M;ES611;TOTAL;TASA_DE_PARO;17.283831450434228;M
2008;M;ES611;Y15-29;TASA_DE_PARO;17.31864014119204;M
2008;M;ES611;Y55-59;TASA_DE_PARO;13.096100416749357;M
2008;M;ES612;TOTAL;TASA_DE_PARO;17.28646134860605;M
2008;M;ES612;Y15-29;TASA_DE_PARO;17.34230232592636;M
2008;M;ES612;Y55-59;TASA_DE_PARO;15.504621706639684;M
2008;M;ES613;TOTAL;TASA_DE_PARO;12.476537522252453;M
2008;M;ES613;Y15-29;TASA_DE_PARO;12.544582327733671;M
2008;M;ES613;Y55-59;TASA_DE_PARO;8.564740670582681;M
2008;M;ES614;TOTAL;TASA_DE_PARO;16.77420593188093;M
2008;M;ES614;Y15-29;TASA_DE_PARO;16.841020755535137;M
2008;M;ES614;Y55-59;TASA_DE_PARO;8.003388999038886;M
2008;M;ES615;TOTAL;TASA_DE_PARO;15.838893576436636;M
2008;M;ES615;Y15-29;TASA_DE_PARO;15.887052441945867;M
2008;M;ES615;Y55-59;TASA_DE_PARO;12.174338604472917;M
2008;M;ES616;TOTAL;TASA_DE_PARO;11.755174130547964;M
2008;M;ES616;Y15-29;TASA_DE_PARO;11.842037316749751;M
2008;M;ES616;Y55-59;TASA_DE_PARO;7.173467449747303;M
2008;M;ES617;TOTAL;TASA_DE_PARO;16.558228177108923;M
2008;M;ES617;Y15-29;TASA_DE_PARO;16.624468610125867;M
2008;M;ES617;Y55-59;TASA_DE_PARO;14.210626209888455;M
2008;M;ES618;TOTAL;TASA_DE_PARO;13.595044746735768;M
2008;M;ES618;Y15-29;TASA_DE_PARO;13.676588300698103;M
2008;M;ES618;Y55-59;TASA_DE_PARO;12.173637614248122;M
2008;M;ES61;TOTAL;TASA_DE_PARO;15.260458285745665;M
2008;M;ES61;Y15-29;TASA_DE_PARO;15.328694104030149;M
2008;M;ES61;Y55-59;TASA_DE_PARO;11.85580167537643;M
2008;F;ES611;TOTAL;TASA_DE_PARO;22.7179063770743;M
2008;F;ES611;Y15-29;TASA_DE_PARO;22.801798907854153;M
2008;F;ES611;Y55-59;TASA_DE_PARO;30.240595887532717;M
2008;F;ES612;TOTAL;TASA_DE_PARO;22.184242547024862;M
2008;F;ES612;Y15-29;TASA_DE_PARO;22.32043542010799;M
2008;F;ES612;Y55-59;TASA_DE_PARO;17.461005336890256;M
2008;F;ES613;TOTAL;TASA_DE_PARO;21.73095348480096;M
2008;F;ES613;Y15-29;TASA_DE_PARO;21.765511306760928;M
2008;F;ES613;Y55-59;TASA_DE_PARO;26.45771691135964;M
2008;F;ES614;TOTAL;TASA_DE_PARO;22.892458322761463;M
2008;F;ES614;Y15-29;TASA_DE_PARO;22.899552851018043;M
2008;F;ES614;Y55-59;TASA_DE_PARO;12.921158368809296;M
2008;F;ES615;TOTAL;TASA_DE_PARO;20.292552012811836;M
2008;F;ES615;Y15-29;TASA_DE_PARO;20.414403139658095;M
2008;F;ES615;Y55-59;TASA_DE_PARO;17.38220367446237;M
2008;F;ES616;TOTAL;TASA_DE_PARO;23.870464419861865;M
2008;F;ES616;Y15-29;TASA_DE_PARO;23.987092250392873;M
2008;F;ES616;Y55-59;TASA_DE_PARO;22.9165917104411;M
2008;F;ES617;TOTAL;TASA_DE_PARO;20.43903566407158;M
2008;F;ES617;Y15-29;TASA_DE_PARO;20.434167407287298;M
2008;F;ES617;Y55-59;TASA_DE_PARO;11.362163846190839;M
2008;F;ES618;TOTAL;TASA_DE_PARO;19.211857099093358;M
2008;F;ES618;Y15-29;TASA_DE_PARO;19.248388510719515;M
2008;F;ES618;Y55-59;TASA_DE_PARO;20.81388358707705;M
2008;F;ES61;TOTAL;TASA_DE_PARO;21.201003311102646;M
2008;F;ES61;Y15-29;TASA_DE_PARO;21.25520275328369;M
2008;F;ES61;Y55-59;TASA_DE_PARO;19.227734643245128;M
2008;_T;ES611;TOTAL;TASA_DE_PARO;19.459188900884627;M
2008;_T;ES611;Y15-29;TASA_DE_PARO;19.511443508704193;M
2008;_T;ES611;Y55-59;TASA_DE_PARO;19.16134153360795;M
2008;_T;ES612;TOTAL;TASA_DE_PARO;19.237754577810946;M
2008;_T;ES612;Y15-29;TASA_DE_PARO;19.32415161497057;M
2008;_T;ES612;Y55-59;TASA_DE_PARO;16.129195077947365;M
2008;_T;ES613;TOTAL;TASA_DE_PARO;16.337108367369726;M
2008;_T;ES613;Y15-29;TASA_DE_PARO;16.39716727464979;M
2008;_T;ES613;Y55-59;TASA_DE_PARO;14.090317044351536;M
2008;_T;ES614;TOTAL;TASA_DE_PARO;19.340792975224243;M
2008;_T;ES614;Y15-29;TASA_DE_PARO;19.382683508572832;M
2008;_T;ES614;Y55-59;TASA_DE_PARO;9.747674092181887;M
2008;_T;ES615;TOTAL;TASA_DE_PARO;17.69302730590233;M
2008;_T;ES615;Y15-29;TASA_DE_PARO;17.763670630927884;M
2008;_T;ES615;Y55-59;TASA_DE_PARO;13.687731742902567;M
2008;_T;ES616;TOTAL;TASA_DE_PARO;16.494187575118964;M
2008;_T;ES616;Y15-29;TASA_DE_PARO;16.5998923524907;M
2008;_T;ES616;Y55-59;TASA_DE_PARO;11.709621321450646;M
2008;_T;ES617;TOTAL;TASA_DE_PARO;18.238029249912984;M
2008;_T;ES617;Y15-29;TASA_DE_PARO;18.26887913101041;M
2008;_T;ES617;Y55-59;TASA_DE_PARO;13.326989426207694;M
2008;_T;ES618;TOTAL;TASA_DE_PARO;15.98338914505745;M
2008;_T;ES618;Y15-29;TASA_DE_PARO;16.04923797169965;M
2008;_T;ES618;Y55-59;TASA_DE_PARO;14.72248458145457;M
2008;_T;ES61;TOTAL;TASA_DE_PARO;17.73257235644903;M
2008;_T;ES61;Y15-29;TASA_DE_PARO;17.793960753186393;M
2008;_T;ES61;Y55-59;TASA_DE_PARO;14.168862521679637;M
2009;M;ES611;TOTAL;TASA_DE_PARO;26.370736827052692;M
2009;M;ES611;Y15-29;TASA_DE_PARO;26.36694684713904;M
2009;M;ES611;Y55-59;TASA_DE_PARO;19.392567939905618;M
2009;M;ES612;TOTAL;TASA_DE_PARO;25.02461608561859;M
2009;M;ES612;Y15-29;TASA_DE_PARO;25.045201020723567;M
2009;M;ES612;Y55-59;TASA_DE_PARO;16.73681948306861;M
2009;M;ES613;TOTAL;TASA_DE_PARO;23.485577216435683;M
2009;M;ES613;Y15-29;TASA_DE_PARO;23.525750569896847;M
2009;M;ES613;Y55-59;TASA_DE_PARO;21.083589534684876;M
2009;M;ES614;TOTAL;TASA_DE_PARO;25.32221189916949;M
2009;M;ES614;Y15-29;TASA_DE_PARO;25.457292849153358;M
2009;M;ES614;Y55-59;TASA_DE_PARO;18.562038923484256;M
2009;M;ES615;TOTAL;TASA_DE_PARO;21.5517437583977;M
2009;M;ES615;Y15-29;TASA_DE_PARO;21.53447471073783;M
2009;M;ES615;Y55-59;TASA_DE_PARO;12.588769940429062;M
2009;M;ES616;TOTAL;TASA_DE_PARO;19.744913586281395;M
2009;M;ES616;Y15-29;TASA_DE_PARO;19.80996283742536;M
2009;M;ES616;Y55-59;TASA_DE_PARO;17.12212698535117;M
2009;M;ES617;TOTAL;TASA_DE_PARO;26.18328769369055;M
2009;M;ES617;Y15-29;TASA_DE_PARO;26.29008174390175;M
2009;M;ES617;Y55-59;TASA_DE_PARO;23.888195803815844;M
2009;M;ES618;TOTAL;TASA_DE_PARO;22.513708475261026;M
